game_id,team,wr1_snap_share,skill_snap_share,ol_starter_share,ol_starters,season
2023_08_LA_DAL,dal,0.82,0.4175,0.9199999999999999,5,2023
2023_08_LA_DAL,la,1.0,0.4166666666666667,1.0,5,2023
2023_08_LV_DET,det,0.92,0.45363636363636367,0.942,5,2023
2023_08_LV_DET,lv,0.98,0.35285714285714287,0.9259999999999999,5,2023
2023_08_MIN_GB,gb,0.82,0.45272727272727276,0.9480000000000001,5,2023
2023_08_MIN_GB,min,0.94,0.4175,1.0,5,2023
2023_08_NE_MIA,mia,0.75,0.41583333333333333,0.9179999999999999,5,2023
2023_08_NE_MIA,ne,0.77,0.415,0.8333333333333334,6,2023
2023_08_NO_IND,ind,0.99,0.45454545454545453,1.0,5,2023
2023_08_NO_IND,no,0.74,0.442,1.0,5,2023
2023_08_NYJ_NYG,nyg,0.99,0.44727272727272727,1.0,5,2023
2023_08_NYJ_NYG,nyj,0.89,0.4166666666666667,0.8560000000000001,5,2023
2023_08_PHI_WAS,phi,0.98,0.4527272727272727,0.9800000000000001,5,2023
2023_08_PHI_WAS,was,0.94,0.4166666666666667,1.0,5,2023
2023_08_TB_BUF,buf,0.99,0.44636363636363635,1.0,5,2023
2023_08_TB_BUF,tb,0.85,0.45454545454545453,1.0,5,2023
2023_09_ARI_CLE,ari,0.9,0.45,0.908,5,2023
2023_09_ARI_CLE,cle,0.79,0.4272727272727273,0.8416666666666667,6,2023
2023_09_BUF_CIN,buf,0.95,0.4481818181818182,1.0,5,2023
2023_09_BUF_CIN,cin,0.9,0.38153846153846155,1.0,5,2023
2023_09_CHI_NO,chi,0.97,0.38461538461538464,0.952,5,2023
2023_09_CHI_NO,no,0.71,0.458,1.0,5,2023
2023_09_DAL_PHI,dal,0.93,0.4509090909090909,1.0,5,2023
2023_09_DAL_PHI,phi,0.97,0.45454545454545453,1.0,5,2023
2023_09_IND_CAR,car,1.0,0.45545454545454545,1.0,5,2023
2023_09_IND_CAR,ind,1.0,0.45545454545454545,0.97,5,2023
2023_09_LAC_NYJ,lac,0.86,0.45,1.0,5,2023
2023_09_LAC_NYJ,nyj,0.98,0.4175,1.0,5,2023
2023_09_LA_GB,gb,0.86,0.4166666666666667,0.86,5,2023
2023_09_LA_GB,la,0.84,0.41583333333333333,1.0,5,2023
2023_09_MIA_KC,kc,0.68,0.4175,1.0,5,2023
2023_09_MIA_KC,mia,0.9,0.41583333333333333,0.9560000000000001,5,2023
2023_09_MIN_ATL,atl,0.67,0.3853846153846154,1.0,5,2023
2023_09_MIN_ATL,min,0.97,0.4166666666666667,1.0,5,2023
2023_09_NYG_LV,lv,0.88,0.38153846153846155,1.0,5,2023
2023_09_NYG_LV,nyg,0.81,0.4166666666666667,0.958,5,2023
2023_09_SEA_BAL,bal,0.68,0.3823076923076923,0.916,5,2023
2023_09_SEA_BAL,sea,0.9,0.4166666666666667,0.9339999999999999,5,2023
2023_09_TB_HOU,hou,0.85,0.45363636363636367,1.0,5,2023
2023_09_TB_HOU,tb,0.88,0.45454545454545453,1.0,5,2023
2023_09_TEN_PIT,pit,0.89,0.4527272727272727,1.0,5,2023
2023_09_TEN_PIT,ten,0.69,0.41583333333333333,0.9279999999999999,5,2023
2023_09_WAS_NE,ne,0.83,0.4563636363636363,1.0,5,2023
2023_09_WAS_NE,was,0.86,0.41583333333333333,1.0,5,2023
2023_10_ATL_ARI,ari,1.0,0.45545454545454545,1.0,5,2023
2023_10_ATL_ARI,atl,0.77,0.38461538461538464,1.0,5,2023
2023_10_CAR_CHI,car,1.0,0.45454545454545453,1.0,5,2023
2023_10_CAR_CHI,chi,0.93,0.3853846153846154,1.0,5,2023
2023_10_CLE_BAL,bal,0.87,0.4141666666666666,0.958,5,2023
2023_10_CLE_BAL,cle,0.92,0.488,1.0,5,2023
2023_10_DEN_BUF,buf,0.98,0.45454545454545453,1.0,5,2023
2023_10_DEN_BUF,den,0.87,0.37846153846153846,0.992,5,2023
2023_10_DET_LAC,det,0.92,0.45,1.0,5,2023
2023_10_DET_LAC,lac,0.85,0.44636363636363635,1.0,5,2023
2023_10_GB_PIT,gb,0.82,0.41500000000000004,1.0,5,2023
2023_10_GB_PIT,pit,0.95,0.45454545454545453,1.0,5,2023
2023_10_HOU_CIN,cin,0.92,0.3823076923076923,1.0,5,2023
2023_10_HOU_CIN,hou,0.96,0.45454545454545453,1.0,5,2023
2023_10_IND_NE,ind,0.96,0.4563636363636363,0.9119999999999999,5,2023
2023_10_IND_NE,ne,0.99,0.45454545454545453,0.982,5,2023
2023_10_NO_MIN,min,0.97,0.4166666666666667,1.0,5,2023
2023_10_NO_MIN,no,0.84,0.471,1.0,5,2023
2023_10_NYG_DAL,dal,0.77,0.41583333333333333,0.8620000000000001,5,2023
2023_10_NYG_DAL,nyg,0.79,0.38461538461538464,0.908,5,2023
2023_10_NYJ_LV,lv,0.97,0.3807692307692308,1.0,5,2023
2023_10_NYJ_LV,nyj,0.94,0.4175,1.0,5,2023
2023_10_SF_JAX,jax,0.91,0.45454545454545453,1.0,5,2023
2023_10_SF_JAX,sf,0.68,0.38461538461538464,0.9480000000000001,5,2023
2023_10_TEN_TB,tb,0.83,0.45545454545454545,1.0,5,2023
2023_10_TEN_TB,ten,0.83,0.45454545454545453,0.942,5,2023
2023_10_WAS_SEA,sea,0.89,0.4166666666666667,0.938,5,2023
2023_10_WAS_SEA,was,0.95,0.4175,1.0,5,2023
2023_11_ARI_HOU,ari,0.95,0.499,1.0,5,2023
2023_11_ARI_HOU,hou,0.76,0.415,1.0,5,2023
2023_11_CHI_DET,chi,0.97,0.38461538461538464,0.9,5,2023
2023_11_CHI_DET,det,0.92,0.4445454545454545,1.0,5,2023
2023_11_CIN_BAL,bal,0.98,0.3807692307692308,1.0,5,2023
2023_11_CIN_BAL,cin,0.98,0.4166666666666667,1.0,5,2023
2023_11_DAL_CAR,car,0.95,0.4175,1.0,5,2023
2023_11_DAL_CAR,dal,0.79,0.4175,0.9099999999999999,5,2023
2023_11_LAC_GB,gb,0.78,0.41583333333333333,0.898,5,2023
2023_11_LAC_GB,lac,0.94,0.4518181818181818,1.0,5,2023
2023_11_LV_MIA,lv,0.98,0.38384615384615384,0.99,5,2023
2023_11_LV_MIA,mia,0.83,0.45545454545454545,1.0,5,2023
2023_11_MIN_DEN,den,0.8,0.3823076923076923,1.0,5,2023
2023_11_MIN_DEN,min,0.96,0.4175,1.0,5,2023
2023_11_NYG_WAS,nyg,0.67,0.3853846153846154,1.0,5,2023
2023_11_NYG_WAS,was,0.8,0.4175,1.0,5,2023
2023_11_NYJ_BUF,buf,0.88,0.44,0.97,5,2023
2023_11_NYJ_BUF,nyj,0.95,0.4183333333333334,0.962,5,2023
2023_11_PHI_KC,kc,0.63,0.4175,1.0,5,2023
2023_11_PHI_KC,phi,0.95,0.4445454545454545,1.0,5,2023
2023_11_PIT_CLE,cle,0.89,0.4445454545454545,0.9199999999999999,5,2023
2023_11_PIT_CLE,pit,0.92,0.4166666666666667,1.0,5,2023
2023_11_SEA_LA,la,0.88,0.38384615384615384,1.0,5,2023
2023_11_SEA_LA,sea,0.71,0.4175,0.9279999999999999,5,2023
2023_11_TB_SF,sf,0.88,0.41583333333333333,0.994,5,2023
2023_11_TB_SF,tb,0.8,0.45545454545454545,0.994,5,2023
2023_11_TEN_JAX,jax,0.8,0.4518181818181818,0.9019999999999999,5,2023
2023_11_TEN_JAX,ten,0.75,0.43454545454545457,0.8633333333333333,6,2023
2023_12_BAL_LAC,bal,0.94,0.41500000000000004,0.99,5,2023
2023_12_BAL_LAC,lac,0.98,0.45454545454545453,1.0,5,2023
2023_12_BUF_PHI,buf,0.96,0.43818181818181823,1.0,5,2023
2023_12_BUF_PHI,phi,0.98,0.4175,1.0,5,2023
2023_12_CAR_TEN,car,0.92,0.5,1.0,4,2023
2023_12_CAR_TEN,ten,0.75,0.4518181818181818,1.0,5,2023
2023_12_CHI_MIN,chi,0.93,0.38461538461538464,0.9800000000000001,5,2023
2023_12_CHI_MIN,min,0.96,0.41583333333333333,1.0,5,2023
2023_12_CLE_DEN,cle,0.89,0.44,0.998,5,2023
2023_12_CLE_DEN,den,0.78,0.4075,1.0,5,2023
2023_12_GB_DET,det,0.92,0.43818181818181823,0.924,5,2023
2023_12_GB_DET,gb,0.88,0.45545454545454545,0.858,5,2023
2023_12_JAX_HOU,hou,0.8,0.3807692307692308,0.954,5,2023
2023_12_JAX_HOU,jax,0.94,0.4527272727272727,0.968,5,2023
2023_12_KC_LV,kc,0.67,0.4175,0.984,5,2023
2023_12_KC_LV,lv,1.0,0.38307692307692304,0.982,5,2023
2023_12_LA_ARI,ari,0.87,0.45454545454545453,0.924,5,2023
2023_12_LA_ARI,la,0.88,0.41583333333333333,0.976,5,2023
2023_12_MIA_NYJ,mia,0.66,0.4175,0.9179999999999999,5,2023
2023_12_MIA_NYJ,nyj,0.98,0.45363636363636367,1.0,5,2023
2023_12_NE_NYG,ne,0.75,0.4166666666666667,0.952,5,2023
2023_12_NE_NYG,nyg,0.77,0.4066666666666667,1.0,5,2023
2023_12_NO_ATL,atl,0.84,0.3853846153846154,1.0,5,2023
2023_12_NO_ATL,no,0.74,0.466,0.986,5,2023
2023_12_PIT_CIN,cin,0.88,0.4066666666666667,1.0,5,2023
2023_12_PIT_CIN,pit,0.75,0.4166666666666667,1.0,5,2023
2023_12_SF_SEA,sea,0.95,0.4183333333333333,0.942,5,2023
2023_12_SF_SEA,sf,0.89,0.41583333333333333,0.99,5,2023
2023_12_TB_IND,ind,0.96,0.4518181818181818,0.9960000000000001,5,2023
2023_12_TB_IND,tb,0.92,0.45454545454545453,1.0,5,2023
2023_12_WAS_DAL,dal,0.93,0.4166666666666667,1.0,5,2023
2023_12_WAS_DAL,was,0.85,0.41500000000000004,1.0,5,2023
2023_13_ARI_PIT,ari,0.69,0.45363636363636367,0.982,5,2023
2023_13_ARI_PIT,pit,0.8,0.4141666666666666,0.9019999999999999,5,2023
2023_13_ATL_NYJ,atl,0.85,0.41583333333333333,0.9560000000000001,5,2023
2023_13_ATL_NYJ,nyj,1.0,0.4481818181818182,1.0,5,2023
2023_13_CAR_TB,car,0.96,0.49800000000000005,1.0,5,2023
2023_13_CAR_TB,tb,0.84,0.4166666666666667,0.9960000000000001,5,2023
2023_13_CIN_JAX,cin,0.96,0.38153846153846155,1.0,5,2023
2023_13_CIN_JAX,jax,0.93,0.4454545454545455,0.954,5,2023
2023_13_CLE_LA,cle,0.93,0.43727272727272726,1.0,5,2023
2023_13_CLE_LA,la,0.98,0.4175,1.0,5,2023
2023_13_DEN_HOU,den,0.85,0.3823076923076923,0.9960000000000001,5,2023
2023_13_DEN_HOU,hou,0.81,0.45454545454545453,1.0,5,2023
2023_13_DET_NO,det,0.79,0.44636363636363635,0.9279999999999999,5,2023
2023_13_DET_NO,no,0.72,0.41727272727272724,0.9620000000000001,5,2023
2023_13_IND_TEN,ind,0.99,0.41583333333333333,0.992,5,2023
2023_13_IND_TEN,ten,0.82,0.45454545454545453,1.0,5,2023
2023_13_KC_GB,gb,0.81,0.4518181818181818,0.954,5,2023
2023_13_KC_GB,kc,0.69,0.45454545454545453,0.938,5,2023
2023_13_LAC_NE,lac,0.89,0.44909090909090915,1.0,5,2023
2023_13_LAC_NE,ne,0.92,0.45454545454545453,0.922,5,2023
2023_13_MIA_WAS,mia,0.61,0.3853846153846154,0.8400000000000001,5,2023
2023_13_MIA_WAS,was,0.82,0.4166666666666667,0.97,5,2023
2023_13_SEA_DAL,dal,0.92,0.41500000000000004,1.0,5,2023
2023_13_SEA_DAL,sea,0.9,0.4175,0.9119999999999999,5,2023
2023_13_SF_PHI,phi,1.0,0.41583333333333333,1.0,5,2023
2023_13_SF_PHI,sf,0.86,0.41500000000000004,0.958,5,2023
2023_14_BUF_KC,buf,0.82,0.4075,0.998,5,2023
2023_14_BUF_KC,kc,0.85,0.41583333333333333,1.0,5,2023
2023_14_CAR_NO,car,0.89,0.4563636363636364,0.998,5,2023
2023_14_CAR_NO,no,0.77,0.44636363636363635,0.9719999999999999,5,2023
2023_14_DEN_LAC,den,0.75,0.3776923076923077,0.8879999999999999,5,2023
2023_14_DEN_LAC,lac,0.96,0.4141666666666666,1.0,5,2023
2023_14_DET_CHI,chi,0.92,0.3853846153846154,1.0,5,2023
2023_14_DET_CHI,det,0.88,0.4454545454545455,1.0,5,2023
2023_14_GB_NYG,gb,0.82,0.499,0.914,5,2023
2023_14_GB_NYG,nyg,0.93,0.483,1.0,5,2023
2023_14_HOU_NYJ,hou,0.73,0.4518181818181818,1.0,5,2023
2023_14_HOU_NYJ,nyj,0.91,0.41083333333333333,0.9120000000000001,5,2023
2023_14_IND_CIN,cin,0.87,0.3776923076923077,1.0,5,2023
2023_14_IND_CIN,ind,0.91,0.41500000000000004,0.97,5,2023
2023_14_JAX_CLE,cle,0.84,0.39749999999999996,0.982,5,2023
2023_14_JAX_CLE,jax,0.95,0.4509090909090909,0.9359999999999999,5,2023
2023_14_LA_BAL,bal,0.97,0.4166666666666667,0.9400000000000001,5,2023
2023_14_LA_BAL,la,0.97,0.4175,0.958,5,2023
2023_14_MIN_LV,lv,0.98,0.38461538461538464,0.9400000000000001,5,2023
2023_14_MIN_LV,min,0.96,0.4175,0.9099999999999999,5,2023
2023_14_NE_PIT,ne,0.98,0.5555555555555556,0.9199999999999999,5,2023
2023_14_NE_PIT,pit,0.86,0.415,1.0,5,2023
2023_14_PHI_DAL,dal,0.89,0.4141666666666666,1.0,5,2023
2023_14_PHI_DAL,phi,0.95,0.4166666666666667,0.976,5,2023
2023_14_SEA_SF,sea,0.9,0.38461538461538464,0.9800000000000001,5,2023
2023_14_SEA_SF,sf,0.91,0.4175,1.0,5,2023
2023_14_TB_ATL,atl,0.76,0.38384615384615384,0.944,5,2023
2023_14_TB_ATL,tb,0.93,0.45363636363636367,1.0,5,2023
2023_14_TEN_MIA,mia,0.82,0.4166666666666667,0.984,5,2023
2023_14_TEN_MIA,ten,0.89,0.4166666666666667,0.938,5,2023
2023_15_ATL_CAR,atl,0.85,0.4166666666666667,1.0,5,2023
2023_15_ATL_CAR,car,0.95,0.5477777777777777,0.8333333333333334,6,2023
2023_15_BAL_JAX,bal,0.84,0.44636363636363635,0.8400000000000001,5,2023
2023_15_BAL_JAX,jax,0.92,0.41,0.9960000000000001,5,2023
2023_15_CHI_CLE,chi,0.88,0.38384615384615384,0.932,5,2023
2023_15_CHI_CLE,cle,0.94,0.4075,0.97,5,2023
2023_15_DAL_BUF,buf,0.72,0.4091666666666667,0.9400000000000001,5,2023
2023_15_DAL_BUF,dal,1.0,0.4166666666666667,0.9640000000000001,5,2023
2023_15_DEN_DET,den,0.94,0.37999999999999995,0.99,5,2023
2023_15_DEN_DET,det,0.92,0.44272727272727275,1.0,5,2023
2023_15_HOU_TEN,hou,0.86,0.41583333333333333,0.984,5,2023
2023_15_HOU_TEN,ten,0.78,0.41583333333333333,0.978,5,2023
2023_15_KC_NE,kc,0.92,0.4175,1.0,5,2023
2023_15_KC_NE,ne,0.91,0.45545454545454545,0.874,5,2023
2023_15_LAC_LV,lac,0.92,0.41500000000000004,0.93,5,2023
2023_15_LAC_LV,lv,0.88,0.3823076923076923,0.9339999999999999,5,2023
2023_15_MIN_CIN,cin,0.87,0.3823076923076923,0.9879999999999999,5,2023
2023_15_MIN_CIN,min,0.96,0.41583333333333333,1.0,5,2023
2023_15_NYG_NO,no,0.6,0.42636363636363633,1.0,5,2023
2023_15_NYG_NO,nyg,0.95,0.415,1.0,5,2023
2023_15_NYJ_MIA,mia,0.77,0.35571428571428576,0.868,5,2023
2023_15_NYJ_MIA,nyj,0.95,0.4175,1.0,5,2023
2023_15_PHI_SEA,phi,0.96,0.4166666666666667,0.998,5,2023
2023_15_PHI_SEA,sea,0.92,0.41500000000000004,1.0,5,2023
2023_15_PIT_IND,ind,0.97,0.41583333333333333,1.0,5,2023
2023_15_PIT_IND,pit,0.93,0.41500000000000004,1.0,5,2023
2023_15_SF_ARI,ari,0.88,0.45454545454545453,0.944,5,2023
2023_15_SF_ARI,sf,0.86,0.45545454545454545,0.96,5,2023
2023_15_TB_GB,gb,0.9,0.45363636363636367,0.8400000000000001,5,2023
2023_15_TB_GB,tb,0.85,0.49800000000000005,1.0,5,2023
2023_15_WAS_LA,la,1.0,0.45545454545454545,1.0,5,2023
2023_15_WAS_LA,was,0.85,0.41250000000000003,0.834,5,2023
2023_16_ARI_CHI,ari,0.9,0.44909090909090915,0.9800000000000001,5,2023
2023_16_ARI_CHI,chi,0.81,0.38461538461538464,1.0,5,2023
2023_16_BAL_SF,bal,0.78,0.4509090909090909,0.8879999999999999,5,2023
2023_16_BAL_SF,sf,0.96,0.4166666666666667,0.9825,4,2023
2023_16_BUF_LAC,buf,0.85,0.3941666666666666,1.0,5,2023
2023_16_BUF_LAC,lac,0.93,0.4518181818181818,1.0,5,2023
2023_16_CIN_PIT,cin,0.81,0.41583333333333333,1.0,5,2023
2023_16_CIN_PIT,pit,0.78,0.41500000000000004,1.0,5,2023
2023_16_CLE_HOU,cle,0.82,0.41,0.9720000000000001,5,2023
2023_16_CLE_HOU,hou,0.81,0.41583333333333333,1.0,5,2023
2023_16_DAL_MIA,dal,0.88,0.41500000000000004,1.0,5,2023
2023_16_DAL_MIA,mia,0.85,0.3853846153846154,1.0,5,2023
2023_16_DET_MIN,det,0.99,0.44636363636363635,1.0,5,2023
2023_16_DET_MIN,min,0.98,0.4175,1.0,5,2023
2023_16_GB_CAR,car,0.92,0.499,0.966,5,2023
2023_16_GB_CAR,gb,0.88,0.45272727272727276,0.8333333333333334,6,2023
2023_16_IND_ATL,atl,0.77,0.41583333333333333,0.962,5,2023
2023_16_IND_ATL,ind,1.0,0.45454545454545453,1.0,5,2023
2023_16_JAX_TB,jax,0.92,0.45545454545454545,0.906,5,2023
2023_16_JAX_TB,tb,0.8,0.495,1.0,5,2023
2023_16_LV_KC,kc,0.8,0.41583333333333333,0.9720000000000001,5,2023
2023_16_LV_KC,lv,0.91,0.41583333333333333,0.984,5,2023
2023_16_NE_DEN,den,0.72,0.37846153846153846,0.994,5,2023
2023_16_NE_DEN,ne,0.93,0.45545454545454545,0.914,5,2023
2023_16_NO_LA,la,1.0,0.4166666666666667,1.0,5,2023
2023_16_NO_LA,no,0.82,0.4290909090909091,1.0,5,2023
2023_16_NYG_PHI,nyg,0.94,0.4116666666666667,0.994,5,2023
2023_16_NYG_PHI,phi,0.97,0.41583333333333333,1.0,5,2023
2023_16_SEA_TEN,sea,0.89,0.4183333333333334,0.954,5,2023
2023_16_SEA_TEN,ten,0.82,0.471,0.906,5,2023
2023_16_WAS_NYJ,nyj,0.96,0.45454545454545453,1.0,5,2023
2023_16_WAS_NYJ,was,0.92,0.38461538461538464,0.914,5,2023
2023_17_ARI_PHI,ari,0.86,0.45545454545454545,0.8699999999999999,5,2023
2023_17_ARI_PHI,phi,0.94,0.5,1.0,5,2023
2023_17_ATL_CHI,atl,0.83,0.4141666666666666,0.95,5,2023
2023_17_ATL_CHI,chi,0.81,0.3807692307692308,1.0,5,2023
2023_17_CAR_JAX,car,0.98,0.499,0.9039999999999999,5,2023
2023_17_CAR_JAX,jax,0.71,0.45454545454545453,0.978,5,2023
2023_17_CIN_KC,cin,0.73,0.4116666666666666,0.986,5,2023
2023_17_CIN_KC,kc,0.78,0.4509090909090909,1.0,5,2023
2023_17_DET_DAL,dal,0.95,0.41583333333333333,0.9199999999999999,5,2023
2023_17_DET_DAL,det,1.0,0.4518181818181818,1.0,5,2023
2023_17_GB_MIN,gb,0.76,0.45363636363636367,0.7983333333333333,6,2023
2023_17_GB_MIN,min,1.0,0.4166666666666667,0.932,5,2023
2023_17_LAC_DEN,den,0.84,0.3738461538461539,0.9480000000000001,5,2023
2023_17_LAC_DEN,lac,0.94,0.45363636363636367,1.0,5,2023
2023_17_LA_NYG,la,0.98,0.4166666666666667,1.0,5,2023
2023_17_LA_NYG,nyg,0.86,0.4083333333333334,0.938,5,2023
2023_17_LV_IND,ind,0.98,0.4518181818181818,0.9879999999999999,5,2023
2023_17_LV_IND,lv,0.97,0.4066666666666667,0.9019999999999999,5,2023
2023_17_MIA_BAL,bal,0.72,0.4175,0.866,5,2023
2023_17_MIA_BAL,mia,0.86,0.41583333333333333,0.9560000000000001,5,2023
2023_17_NE_BUF,buf,0.91,0.4033333333333333,0.9879999999999999,5,2023
2023_17_NE_BUF,ne,0.94,0.5,0.95,5,2023
2023_17_NO_TB,no,0.67,0.41727272727272724,0.9460000000000001,5,2023
2023_17_NO_TB,tb,0.86,0.496,1.0,5,2023
2023_17_NYJ_CLE,cle,0.95,0.42999999999999994,1.0,5,2023
2023_17_NYJ_CLE,nyj,0.99,0.499,0.924,5,2023
2023_17_PIT_SEA,pit,0.78,0.4175,1.0,5,2023
2023_17_PIT_SEA,sea,0.96,0.4166666666666667,0.8160000000000001,5,2023
2023_17_SF_WAS,sf,0.87,0.41500000000000004,0.9720000000000001,5,2023
2023_17_SF_WAS,was,0.89,0.41583333333333333,1.0,5,2023
2023_17_TEN_HOU,hou,0.64,0.45545454545454545,0.924,5,2023
2023_17_TEN_HOU,ten,0.85,0.462,0.866,5,2023
2023_18_ATL_NO,atl,0.75,0.38384615384615384,1.0,5,2023
2023_18_ATL_NO,no,0.73,0.4127272727272727,0.9879999999999999,5,2023
2023_18_BUF_MIA,buf,0.88,0.4083333333333334,0.9800000000000001,5,2023
2023_18_BUF_MIA,mia,0.96,0.4166666666666667,1.0,5,2023
2023_18_CHI_GB,chi,0.9,0.38461538461538464,0.9460000000000001,5,2023
2023_18_CHI_GB,gb,0.75,0.45454545454545453,0.8640000000000001,5,2023
2023_18_CLE_CIN,cin,0.92,0.4075,0.8859999999999999,5,2023
2023_18_CLE_CIN,cle,0.98,0.5522222222222222,0.924,5,2023
2023_18_DAL_WAS,dal,0.85,0.4166666666666667,0.9400000000000001,5,2023
2023_18_DAL_WAS,was,0.88,0.3807692307692308,1.0,5,2023
2023_18_DEN_LV,den,0.62,0.4033333333333333,1.0,5,2023
2023_18_DEN_LV,lv,0.94,0.4141666666666666,0.994,5,2023
2023_18_HOU_IND,hou,0.84,0.45545454545454545,0.9179999999999999,5,2023
2023_18_HOU_IND,ind,1.0,0.44909090909090915,0.9359999999999999,5,2023
2023_18_JAX_TEN,jax,0.93,0.45363636363636367,0.994,5,2023
2023_18_JAX_TEN,ten,0.78,0.4072727272727273,0.9183333333333333,6,2023
2023_18_KC_LAC,kc,1.0,0.6225,0.9866666666666667,3,2023
2023_18_KC_LAC,lac,0.87,0.4563636363636363,0.884,5,2023
2023_18_LA_SF,la,0.93,0.45545454545454545,0.776,5,2023
2023_18_LA_SF,sf,0.7,0.45363636363636367,0.8560000000000001,5,2023
2023_18_MIN_DET,det,0.88,0.4272727272727273,1.0,5,2023
2023_18_MIN_DET,min,0.93,0.41500000000000004,0.994,5,2023
2023_18_NYJ_NE,ne,0.96,0.499,0.9720000000000001,5,2023
2023_18_NYJ_NE,nyj,0.83,0.4166666666666667,0.938,5,2023
2023_18_PHI_NYG,nyg,0.79,0.41250000000000003,0.994,5,2023
2023_18_PHI_NYG,phi,0.98,0.45363636363636367,0.73,5,2023
2023_18_PIT_BAL,bal,1.0,0.44636363636363635,0.752,5,2023
2023_18_PIT_BAL,pit,0.81,0.41583333333333333,0.9960000000000001,5,2023
2023_18_SEA_ARI,ari,0.83,0.4518181818181818,0.96,5,2023
2023_18_SEA_ARI,sea,0.84,0.41583333333333333,0.982,5,2023
2023_18_TB_CAR,car,0.92,0.49800000000000005,1.0,5,2023
2023_18_TB_CAR,tb,0.86,0.489,1.0,5,2023
2023_19_CLE_HOU,cle,0.97,0.44909090909090915,0.944,5,2023
2023_19_CLE_HOU,hou,0.76,0.45454545454545453,0.9179999999999999,5,2023
2023_19_GB_DAL,dal,0.93,0.45545454545454545,1.0,5,2023
2023_19_GB_DAL,gb,0.7,0.4166666666666667,0.8879999999999999,5,2023
2023_19_LA_DET,det,0.93,0.4166666666666667,1.0,5,2023
2023_19_LA_DET,la,1.0,0.4175,1.0,5,2023
2023_19_MIA_KC,kc,0.77,0.45272727272727276,1.0,5,2023
2023_19_MIA_KC,mia,0.67,0.3853846153846154,1.0,5,2023
2023_19_PHI_TB,phi,0.97,0.45454545454545453,0.982,5,2023
2023_19_PHI_TB,tb,0.8,0.485,1.0,5,2023
2023_19_PIT_BUF,buf,0.84,0.3858333333333333,0.998,5,2023
2023_19_PIT_BUF,pit,0.91,0.4175,1.0,5,2023
2023_20_GB_SF,gb,0.81,0.41583333333333333,0.8619999999999999,5,2023
2023_20_GB_SF,sf,1.0,0.4183333333333333,0.9640000000000001,5,2023
2023_20_HOU_BAL,bal,0.82,0.4141666666666666,0.9339999999999999,5,2023
2023_20_HOU_BAL,hou,0.86,0.45454545454545453,1.0,5,2023
2023_20_KC_BUF,buf,0.9,0.3933333333333333,1.0,5,2023
2023_20_KC_BUF,kc,0.64,0.4166666666666667,0.9480000000000001,5,2023
2023_20_TB_DET,det,0.95,0.41583333333333333,0.9259999999999999,5,2023
2023_20_TB_DET,tb,0.91,0.5,1.0,5,2023
2023_21_DET_SF,det,0.94,0.4436363636363636,1.0,5,2023
2023_21_DET_SF,sf,0.85,0.4175,1.0,5,2023
2023_21_KC_BAL,bal,0.9,0.41583333333333333,0.994,5,2023
2023_21_KC_BAL,kc,0.89,0.4166666666666667,1.0,5,2023
2023_22_SF_KC,kc,0.85,0.45545454545454545,1.0,5,2023
2023_22_SF_KC,sf,0.89,0.41583333333333333,0.9179999999999999,5,2023
2024_01_ARI_BUF,ari,0.9,0.4166666666666667,0.9279999999999999,5,2024
2024_01_ARI_BUF,buf,0.73,0.4033333333333333,1.0,5,2024
2024_01_BAL_KC,bal,0.89,0.4175,0.95,5,2024
2024_01_BAL_KC,kc,0.78,0.4175,1.0,5,2024
2024_01_CAR_NO,car,0.69,0.41250000000000003,1.0,5,2024
2024_01_CAR_NO,no,0.79,0.41583333333333333,0.892,5,2024
2024_01_DAL_CLE,cle,0.95,0.49799999999999994,0.994,5,2024
2024_01_DAL_CLE,dal,0.79,0.4166666666666667,0.9879999999999999,5,2024
2024_01_DEN_SEA,den,0.91,0.4116666666666667,0.9560000000000001,5,2024
2024_01_DEN_SEA,sea,0.88,0.38461538461538464,0.96,5,2024
2024_01_GB_PHI,gb,0.87,0.499,0.9199999999999999,5,2024
2024_01_GB_PHI,phi,1.0,0.45454545454545453,1.0,5,2024
2024_01_HOU_IND,hou,0.8,0.38384615384615384,1.0,5,2024
2024_01_HOU_IND,ind,0.89,0.5,1.0,5,2024
2024_01_JAX_MIA,jax,0.94,0.41583333333333333,1.0,5,2024
2024_01_JAX_MIA,mia,0.72,0.38384615384615384,1.0,5,2024
2024_01_LA_DET,det,0.98,0.4518181818181818,1.0,5,2024
2024_01_LA_DET,la,1.0,0.4166666666666667,0.836,5,2024
2024_01_LV_LAC,lac,0.81,0.3853846153846154,1.0,5,2024
2024_01_LV_LAC,lv,0.97,0.45454545454545453,1.0,5,2024
2024_01_MIN_NYG,min,0.84,0.4183333333333333,1.0,5,2024
2024_01_MIN_NYG,nyg,1.0,0.45545454545454545,1.0,5,2024
2024_01_NE_CIN,cin,1.0,0.4175,1.0,5,2024
2024_01_NE_CIN,ne,0.62,0.472,0.9640000000000001,5,2024
2024_01_NYJ_SF,nyj,1.0,0.4166666666666667,1.0,5,2024
2024_01_NYJ_SF,sf,0.74,0.3853846153846154,0.9480000000000001,5,2024
2024_01_PIT_ATL,atl,1.0,0.45545454545454545,0.99,5,2024
2024_01_PIT_ATL,pit,0.72,0.4166666666666667,1.0,5,2024
2024_01_TEN_CHI,chi,0.88,0.4183333333333334,0.9359999999999999,5,2024
