date,home_key,away_key,home_close_ml,away_close_ml,home_close_spread,away_close_spread,home_open_ml,away_open_ml,home_open_spread,away_open_spread,home_spread_odds,away_spread_odds,open_total,close_total,source
2022-09-11,hou,ind,250,-290,7.0,-7.0,,,,,-107,-103,,46.0,nflverse
2022-09-11,lac,lv,-180,161,-3.5,3.5,,,,,-104,-106,,52.5,nflverse
2022-09-11,mia,ne,-155,140,-3.0,3.0,,,,,-106,-104,,47.0,nflverse
2022-09-11,min,gb,-125,113,-2.5,2.5,,,,,105,-116,,47.0,nflverse
2022-09-11,nyj,bal,231,-265,6.5,-6.5,,,,,-107,-103,,44.0,nflverse
2022-09-11,ten,nyg,-239,209,-5.5,5.5,,,,,-102,-108,,43.5,nflverse
2022-09-11,was,jax,-159,143,-3.0,3.0,,,,,-110,-101,,43.5,nflverse
2022-09-12,sea,den,221,-253,6.0,-6.0,,,,,-103,-107,,44.0,nflverse
2022-09-15,kc,lac,-188,167,-4.0,4.0,,,,,102,-113,,52.5,nflverse
2022-09-18,bal,mia,-164,148,-3.0,3.0,,,,,-114,103,,44.0,nflverse
2022-09-18,cle,nyj,-235,207,-6.5,6.5,,,,,100,-111,,38.5,nflverse
2022-09-18,dal,cin,260,-303,7.5,-7.5,,,,,-122,110,,42.0,nflverse
2022-09-18,den,hou,-481,391,-10.5,10.5,,,,,103,-114,,46.0,nflverse
2022-09-18,det,was,103,-114,1.0,-1.0,,,,,-103,-107,,48.5,nflverse
2022-09-18,gb,chi,-420,348,-10.5,10.5,,,,,100,-111,,42.0,nflverse
2022-09-18,jax,ind,142,-157,3.0,-3.0,,,,,-103,-107,,43.5,nflverse
2022-09-18,la,atl,-473,385,-10.5,10.5,,,,,103,-113,,46.5,nflverse
2022-09-18,lv,ari,-223,197,-5.5,5.5,,,,,100,-110,,51.5,nflverse
2022-09-18,no,tb,124,-138,2.5,-2.5,,,,,-102,-109,,44.0,nflverse
2022-09-18,nyg,car,103,-114,1.0,-1.0,,,,,-104,-106,,44.0,nflverse
2022-09-18,pit,ne,135,-150,3.0,-3.0,,,,,-109,-102,,40.0,nflverse
2022-09-18,sf,sea,-379,318,-8.5,8.5,,,,,102,-113,,40.0,nflverse
2022-09-19,buf,ten,-395,329,-10.0,10.0,,,,,104,-115,,47.5,nflverse
2022-09-19,phi,min,-141,127,-2.5,2.5,,,,,-117,106,,49.5,nflverse
2022-09-22,cle,pit,-206,183,-4.5,4.5,,,,,101,-111,,38.0,nflverse
2022-09-25,ari,la,153,-171,3.5,-3.5,,,,,-115,104,,49.0,nflverse
2022-09-25,car,no,112,-123,2.0,-2.0,,,,,-109,-102,,41.0,nflverse
2022-09-25,chi,hou,-156,141,-3.0,3.0,,,,,-103,-107,,40.0,nflverse
2022-09-25,den,sf,-101,-110,1.0,-1.0,,,,,-108,-102,,44.0,nflverse
2022-09-25,ind,kc,177,-199,4.5,-4.5,,,,,-114,103,,51.0,nflverse
2022-09-25,lac,jax,-252,220,-6.5,6.5,,,,,-104,-106,,46.0,nflverse
2022-09-25,mia,buf,175,-196,4.0,-4.0,,,,,-106,-104,,54.0,nflverse
2022-09-25,min,det,-266,232,-6.5,6.5,,,,,-110,-101,,52.0,nflverse
2022-09-25,ne,bal,129,-143,2.5,-2.5,,,,,104,-114,,45.5,nflverse
2022-09-25,nyj,cin,220,-247,6.5,-6.5,,,,,-115,104,,46.0,nflverse
2022-09-25,sea,atl,-106,-104,-1.0,1.0,,,,,102,-112,,43.0,nflverse
2022-09-25,tb,gb,-123,112,-1.0,1.0,,,,,-115,105,,41.5,nflverse
2022-09-25,ten,lv,117,-130,1.5,-1.5,,,,,103,-113,,45.5,nflverse
2022-09-25,was,phi,210,-240,6.0,-6.0,,,,,-112,102,,47.0,nflverse
2022-09-26,nyg,dal,-120,109,-1.0,1.0,,,,,-113,103,,38.5,nflverse
2022-09-29,cin,mia,-190,169,-4.0,4.0,,,,,-103,-107,,48.5,nflverse
2022-10-02,atl,cle,-103,-107,1.0,-1.0,,,,,-109,-101,,48.0,nflverse
2022-10-02,bal,buf,154,-172,3.0,-3.0,,,,,106,-117,,50.0,nflverse
2022-10-02,car,ari,-113,102,-1.0,1.0,,,,,-106,-104,,44.0,nflverse
2022-10-02,dal,was,-155,140,-3.0,3.0,,,,,-101,-110,,40.5,nflverse
2022-10-02,det,sea,-169,151,-3.0,3.0,,,,,-113,103,,48.5,nflverse
2022-10-02,gb,ne,-435,358,-10.0,10.0,,,,,109,-120,,40.5,nflverse
2022-10-02,hou,lac,205,-234,5.5,-5.5,,,,,-104,-106,,45.0,nflverse
2022-10-02,ind,ten,-205,182,-4.5,4.5,,,,,-105,-105,,43.0,nflverse
2022-10-02,lv,den,-137,124,-2.5,2.5,,,,,-109,-101,,45.5,nflverse
2022-10-02,no,min,177,-199,4.0,-4.0,,,,,-107,-103,,42.0,nflverse
2022-10-02,nyg,chi,-144,130,-3.0,3.0,,,,,109,-120,,39.0,nflverse
2022-10-02,phi,jax,-256,223,-6.5,6.5,,,,,-102,-109,,44.0,nflverse
2022-10-02,pit,nyj,-161,145,-3.0,3.0,,,,,-108,-102,,41.0,nflverse
2022-10-02,tb,kc,-125,113,-1.0,1.0,,,,,-118,107,,46.5,nflverse
2022-10-03,sf,la,-124,112,-1.0,1.0,,,,,-116,106,,42.0,nflverse
2022-10-06,den,ind,-178,159,-3.5,3.5,,,,,104,-114,,42.0,nflverse
2022-10-09,ari,phi,196,-222,5.5,-5.5,,,,,-111,101,,48.5,nflverse
2022-10-09,bal,cin,-168,151,-3.0,3.0,,,,,-114,103,,47.5,nflverse
2022-10-09,buf,pit,-749,568,-14.0,14.0,,,,,-102,-108,,44.0,nflverse
2022-10-09,car,sf,206,-234,6.0,-6.0,,,,,-109,-102,,40.0,nflverse
2022-10-09,cle,lac,103,-114,1.0,-1.0,,,,,-104,-106,,47.0,nflverse
2022-10-09,gb,nyg,-397,331,-8.5,8.5,,,,,-115,104,,42.0,nflverse
2022-10-09,jax,hou,-304,261,-7.0,7.0,,,,,102,-113,,44.0,nflverse
2022-10-09,la,dal,-220,195,-5.5,5.5,,,,,102,-112,,42.0,nflverse
2022-10-09,min,chi,-385,322,-10.0,10.0,,,,,105,-116,,44.0,nflverse
2022-10-09,ne,det,-148,133,-3.0,3.0,,,,,102,-113,,46.5,nflverse
2022-10-09,no,sea,-229,201,-5.5,5.5,,,,,-104,-106,,45.5,nflverse
2022-10-09,nyj,mia,146,-162,3.0,-3.0,,,,,100,-110,,46.0,nflverse
2022-10-09,tb,atl,-430,355,-10.5,10.5,,,,,102,-113,,46.0,nflverse
2022-10-09,was,ten,-100,-110,1.0,-1.0,,,,,-108,-102,,43.0,nflverse
2022-10-10,kc,lv,-321,275,-7.5,7.5,,,,,113,-125,,51.5,nflverse
2022-10-13,chi,was,109,-120,1.0,-1.0,,,,,102,-112,,38.5,nflverse
2022-10-16,atl,sf,166,-185,3.5,-3.5,,,,,-110,-100,,46.0,nflverse
2022-10-16,cle,ne,-140,127,-2.5,2.5,,,,,-111,101,,43.0,nflverse
2022-10-16,gb,nyj,-362,305,-7.5,7.5,,,,,-109,-101,,44.5,nflverse
2022-10-16,ind,jax,-122,110,-1.0,1.0,,,,,-114,103,,41.0,nflverse
2022-10-16,kc,buf,132,-146,2.5,-2.5,,,,,105,-116,,54.0,nflverse
2022-10-16,la,car,-413,343,-10.0,10.0,,,,,102,-112,,41.5,nflverse
2022-10-16,mia,min,157,-175,3.0,-3.0,,,,,109,-120,,45.0,nflverse
2022-10-16,no,cin,148,-164,3.0,-3.0,,,,,100,-110,,42.5,nflverse
2022-10-16,nyg,bal,206,-234,5.5,-5.5,,,,,-103,-107,,46.0,nflverse
2022-10-16,phi,dal,-292,252,-6.5,6.5,,,,,-120,109,,42.5,nflverse
2022-10-16,pit,tb,323,-386,10.0,-10.0,,,,,-113,103,,47.0,nflverse
2022-10-16,sea,ari,123,-136,2.5,-2.5,,,,,-104,-106,,50.0,nflverse
2022-10-17,lac,den,-186,166,-3.5,3.5,,,,,-107,-103,,45.5,nflverse
2022-10-20,ari,no,-140,126,-2.5,2.5,,,,,-109,-101,,44.0,nflverse
2022-10-23,bal,cle,-282,244,-6.5,6.5,,,,,-110,100,,46.0,nflverse
2022-10-23,car,tb,524,-680,13.0,-13.0,,,,,-107,-103,,39.5,nflverse
2022-10-23,cin,atl,-271,235,-6.5,6.5,,,,,-110,-100,,47.5,nflverse
2022-10-23,dal,det,-278,241,-7.0,7.0,,,,,102,-112,,49.5,nflverse
2022-10-23,den,nyj,115,-127,2.0,-2.0,,,,,-104,-106,,37.0,nflverse
2022-10-23,jax,nyg,-165,148,-3.0,3.0,,,,,-112,102,,44.0,nflverse
2022-10-23,lac,sea,-219,193,-5.5,5.5,,,,,101,-111,,51.5,nflverse
2022-10-23,lv,hou,-325,278,-7.0,7.0,,,,,-115,104,,46.0,nflverse
2022-10-23,mia,pit,-297,255,-7.5,7.5,,,,,108,-119,,44.5,nflverse
2022-10-23,sf,kc,-104,-106,1.0,-1.0,,,,,-112,102,,49.0,nflverse
2022-10-23,ten,ind,-143,129,-2.5,2.5,,,,,-108,-102,,43.0,nflverse
2022-10-23,was,gb,173,-195,4.0,-4.0,,,,,-108,-102,,41.5,nflverse
2022-10-24,ne,chi,-392,327,-9.5,9.5,,,,,-100,-110,,40.0,nflverse
2022-10-27,tb,bal,-128,116,-2.0,2.0,,,,,-106,-104,,46.0,nflverse
2022-10-30,atl,car,-201,178,-4.5,4.5,,,,,-100,-110,,41.0,nflverse
2022-10-30,buf,gb,-445,365,-10.5,10.5,,,,,100,-110,,47.0,nflverse
2022-10-30,dal,chi,-430,355,-10.5,10.5,,,,,109,-121,,43.0,nflverse
2022-10-30,det,mia,169,-190,3.5,-3.5,,,,,102,-112,,52.0,nflverse
2022-10-30,hou,ten,104,-115,1.0,-1.0,,,,,-103,-107,,39.0,nflverse
2022-10-30,ind,was,-151,136,-3.0,3.0,,,,,103,-114,,40.5,nflverse
2022-10-30,jax,den,-107,-103,-1.0,1.0,,,,,101,-112,,41.0,nflverse
2022-10-30,la,sf,-106,-104,1.0,-1.0,,,,,-114,103,,42.0,nflverse
2022-10-30,min,ari,-199,177,-4.0,4.0,,,,,-105,-105,,48.5,nflverse
2022-10-30,no,lv,108,-119,1.0,-1.0,,,,,101,-111,,48.5,nflverse
2022-10-30,nyj,ne,140,-155,3.0,-3.0,,,,,-107,-103,,40.0,nflverse
2022-10-30,phi,pit,-490,397,-11.0,11.0,,,,,-112,102,,43.0,nflverse
2022-10-30,sea,nyg,-164,147,-3.0,3.0,,,,,-110,-100,,44.5,nflverse
2022-10-31,cle,cin,147,-163,3.0,-3.0,,,,,102,-112,,45.0,nflverse
2022-11-03,hou,phi,539,-702,14.0,-14.0,,,,,-113,102,,45.5,nflverse
2022-11-06,ari,sea,-128,116,-1.5,1.5,,,,,-113,102,,49.5,nflverse
2022-11-06,atl,lac,130,-143,2.5,-2.5,,,,,103,-114,,49.5,nflverse
2022-11-06,chi,mia,172,-193,4.0,-4.0,,,,,-107,-103,,46.0,nflverse
2022-11-06,cin,car,-331,282,-7.0,7.0,,,,,-110,-100,,43.0,nflverse
2022-11-06,det,gb,170,-191,4.0,-4.0,,,,,-103,-107,,49.5,nflverse
2022-11-06,jax,lv,116,-129,2.5,-2.5,,,,,-108,-102,,47.5,nflverse
2022-11-06,kc,ten,-689,530,-14.0,14.0,,,,,-103,-107,,45.0,nflverse
2022-11-06,ne,ind,-212,188,-5.0,5.0,,,,,104,-115,,40.0,nflverse
2022-11-06,nyj,buf,400,-494,11.0,-11.0,,,,,-114,103,,46.0,nflverse
2022-11-06,tb,la,-158,142,-3.0,3.0,,,,,-106,-104,,43.0,nflverse
2022-11-06,was,min,151,-169,3.0,-3.0,,,,,108,-119,,43.5,nflverse
2022-11-07,no,bal,112,-124,1.0,-1.0,,,,,106,-117,,46.0,nflverse
2022-11-10,car,atl,119,-132,2.5,-2.5,,,,,-107,-103,,41.5,nflverse
2022-11-13,buf,min,-264,230,-6.5,6.5,,,,,-106,-104,,47.0,nflverse
2022-11-13,chi,det,-159,143,-3.0,3.0,,,,,-105,-105,,48.5,nflverse
2022-11-13,gb,dal,177,-199,3.5,-3.5,,,,,102,-113,,44.5,nflverse
2022-11-13,kc,jax,-399,333,-10.0,10.0,,,,,109,-120,,51.5,nflverse
2022-11-13,la,ari,-183,160,-3.5,3.5,,,,,-102,-110,,38.0,nflverse
2022-11-13,lv,ind,-199,177,-4.5,4.5,,,,,101,-112,,41.0,nflverse
2022-11-13,mia,cle,-177,158,-3.0,3.0,,,,,-123,112,,49.0,nflverse
2022-11-13,nyg,hou,-221,195,-5.5,5.5,,,,,102,-112,,41.5,nflverse
2022-11-13,pit,no,-116,105,-1.0,1.0,,,,,-107,-103,,39.5,nflverse
2022-11-13,sf,lac,-357,302,-8.5,8.5,,,,,-105,-105,,45.5,nflverse
2022-11-13,tb,sea,-138,124,-2.5,2.5,,,,,-114,103,,45.0,nflverse
2022-11-13,ten,den,-135,122,-2.5,2.5,,,,,-105,-105,,40.0,nflverse
2022-11-14,phi,was,-501,405,-11.0,11.0,,,,,-103,-107,,43.0,nflverse
2022-11-17,gb,ten,-171,153,-3.0,3.0,,,,,-117,106,,40.5,nflverse
2022-11-20,atl,chi,-138,125,-3.0,3.0,,,,,110,-122,,48.5,nflverse
2022-11-20,bal,car,-647,503,-13.0,13.0,,,,,106,-117,,42.0,nflverse
2022-11-20,buf,cle,-353,298,-7.5,7.5,,,,,-108,-103,,50.5,nflverse
2022-11-20,den,lv,-145,131,-2.5,2.5,,,,,-117,106,,41.5,nflverse
2022-11-20,hou,was,135,-150,3.0,-3.0,,,,,-110,-100,,41.0,nflverse
2022-11-20,ind,phi,235,-270,6.5,-6.5,,,,,-102,-108,,45.5,nflverse
2022-11-20,lac,kc,203,-231,5.5,-5.5,,,,,-108,-102,,52.5,nflverse
2022-11-20,min,dal,118,-131,1.5,-1.5,,,,,104,-115,,48.5,nflverse
2022-11-20,ne,nyj,-182,163,-3.5,3.5,,,,,-102,-109,,38.5,nflverse
2022-11-20,no,la,-124,112,-2.5,2.5,,,,,104,-115,,39.5,nflverse
2022-11-20,nyg,det,-159,143,-3.0,3.0,,,,,-107,-104,,44.0,nflverse
2022-11-20,pit,cin,163,-182,3.5,-3.5,,,,,-111,101,,39.0,nflverse
2022-11-21,ari,sf,350,-422,10.0,-10.0,,,,,-113,103,,43.5,nflverse
2022-11-24,dal,nyg,-441,363,-10.5,10.5,,,,,104,-114,,45.5,nflverse
2022-11-24,det,buf,342,-412,10.0,-10.0,,,,,-116,105,,54.0,nflverse
2022-11-24,min,ne,-136,123,-2.5,2.5,,,,,-108,-102,,42.5,nflverse
2022-11-27,ari,lac,123,-136,2.5,-2.5,,,,,-102,-108,,48.5,nflverse
2022-11-27,car,den,105,-116,1.0,-1.0,,,,,-101,-109,,36.5,nflverse
2022-11-27,cle,tb,151,-169,3.0,-3.0,,,,,107,-118,,42.0,nflverse
2022-11-27,jax,bal,147,-164,3.5,-3.5,,,,,-123,111,,43.0,nflverse
2022-11-27,kc,la,-1088,768,-16.5,16.5,,,,,105,-115,,42.0,nflverse
2022-11-27,mia,hou,-822,613,-14.0,14.0,,,,,-109,-101,,47.0,nflverse
2022-11-27,nyj,chi,-375,315,-8.5,8.5,,,,,-103,-107,,36.5,nflverse
2022-11-27,phi,gb,-278,241,-6.5,6.5,,,,,-105,-105,,46.0,nflverse
2022-11-27,sea,lv,-196,174,-4.0,4.0,,,,,-103,-107,,47.5,nflverse
2022-11-27,sf,no,-392,327,-9.5,9.5,,,,,103,-113,,44.0,nflverse
2022-11-27,ten,cin,-105,-105,1.0,-1.0,,,,,-113,102,,43.0,nflverse
2022-11-27,was,atl,-183,163,-3.5,3.5,,,,,-100,-110,,40.5,nflverse
2022-11-28,ind,pit,-128,116,-2.5,2.5,,,,,-100,-110,,40.0,nflverse
2022-12-01,ne,buf,165,-185,3.5,-3.5,,,,,-105,-105,,43.5,nflverse
2022-12-04,atl,pit,103,-113,1.0,-1.0,,,,,-105,-105,,43.0,nflverse
2022-12-04,bal,den,-347,294,-9.5,9.5,,,,,112,-124,,40.5,nflverse
2022-12-04,chi,gb,163,-182,4.0,-4.0,,,,,-116,105,,45.0,nflverse
2022-12-04,cin,kc,120,-132,2.5,-2.5,,,,,-102,-108,,53.0,nflverse
2022-12-04,dal,ind,-460,376,-11.0,11.0,,,,,-101,-109,,44.5,nflverse
2022-12-04,det,jax,-118,107,-1.0,1.0,,,,,-110,-100,,51.5,nflverse
2022-12-04,hou,cle,280,-329,7.5,-7.5,,,,,-102,-108,,47.0,nflverse
2022-12-04,la,sea,252,-292,7.0,-7.0,,,,,-118,107,,41.0,nflverse
2022-12-04,lv,lac,-139,125,-2.5,2.5,,,,,-109,-102,,49.0,nflverse
2022-12-04,min,nyj,-146,132,-3.0,3.0,,,,,106,-117,,44.0,nflverse
2022-12-04,nyg,was,113,-124,2.5,-2.5,,,,,-116,105,,40.0,nflverse
2022-12-04,phi,ten,-213,189,-5.0,5.0,,,,,-101,-109,,44.5,nflverse
2022-12-04,sf,mia,-222,196,-4.5,4.5,,,,,-111,101,,46.0,nflverse
2022-12-05,tb,no,-190,169,-3.5,3.5,,,,,-105,-105,,41.0,nflverse
2022-12-08,la,lv,245,-283,6.5,-6.5,,,,,101,-112,,42.5,nflverse
2022-12-11,buf,nyj,-398,332,-10.0,10.0,,,,,-102,-108,,43.5,nflverse
2022-12-11,cin,cle,-204,181,-4.5,4.5,,,,,-102,-108,,47.0,nflverse
2022-12-11,dal,hou,-1365,918,-17.0,17.0,,,,,-115,104,,44.5,nflverse
2022-12-11,den,kc,329,-394,8.5,-8.5,,,,,-103,-108,,44.5,nflverse
2022-12-11,det,min,-132,119,-2.5,2.5,,,,,-102,-108,,51.5,nflverse
2022-12-11,lac,mia,146,-163,3.0,-3.0,,,,,102,-113,,54.5,nflverse
2022-12-11,nyg,phi,260,-302,7.5,-7.5,,,,,-115,104,,44.5,nflverse
2022-12-11,pit,bal,-124,112,-1.5,1.5,,,,,-109,-101,,37.0,nflverse
2022-12-11,sea,car,-200,178,-3.5,3.5,,,,,-117,106,,44.5,nflverse
2022-12-11,sf,tb,-196,175,-3.5,3.5,,,,,-103,-107,,38.0,nflverse
2022-12-11,ten,jax,-169,151,-3.0,3.0,,,,,-117,106,,42.0,nflverse
2022-12-12,ari,ne,113,-125,2.0,-2.0,,,,,-106,-104,,44.0,nflverse
2022-12-15,sea,sf,152,-169,3.0,-3.0,,,,,104,-115,,43.0,nflverse
2022-12-17,buf,mia,-320,273,-7.0,7.0,,,,,-106,-104,,44.0,nflverse
2022-12-17,cle,bal,-155,139,-2.5,2.5,,,,,-125,113,,39.5,nflverse
2022-12-17,min,ind,-188,168,-3.5,3.5,,,,,-107,-103,,46.5,nflverse
2022-12-18,car,pit,-145,130,-2.5,2.5,,,,,-110,-100,,36.5,nflverse
2022-12-18,chi,phi,323,-386,8.5,-8.5,,,,,-106,-104,,48.0,nflverse
2022-12-18,den,ari,-121,110,-1.5,1.5,,,,,-106,-104,,37.5,nflverse
2022-12-18,hou,kc,572,-755,14.5,-14.5,,,,,-120,109,,48.5,nflverse
2022-12-18,jax,dal,168,-188,4.0,-4.0,,,,,-110,100,,48.5,nflverse
2022-12-18,lac,ten,-158,142,-3.0,3.0,,,,,-102,-108,,46.5,nflverse
2022-12-18,lv,ne,-129,117,-1.0,1.0,,,,,-122,111,,45.0,nflverse
2022-12-18,no,atl,-231,203,-5.0,5.0,,,,,-113,103,,43.5,nflverse
2022-12-18,nyj,det,-132,120,-2.0,2.0,,,,,-110,-100,,44.0,nflverse
2022-12-18,tb,cin,150,-167,3.5,-3.5,,,,,-120,108,,47.0,nflverse
2022-12-18,was,nyg,-203,180,-4.5,4.5,,,,,103,-114,,40.5,nflverse
2022-12-19,gb,la,-356,301,-8.0,8.0,,,,,101,-111,,39.5,nflverse
2022-12-22,nyj,jax,-136,123,-2.5,2.5,,,,,-106,-104,,36.5,nflverse
2022-12-24,bal,atl,-274,238,-6.5,6.5,,,,,-102,-108,,35.0,nflverse
2022-12-24,car,det,117,-129,2.5,-2.5,,,,,-111,101,,43.5,nflverse
2022-12-24,chi,buf,304,-360,8.0,-8.0,,,,,-100,-110,,40.0,nflverse
2022-12-24,cle,no,-181,162,-3.0,3.0,,,,,-123,111,,32.0,nflverse
2022-12-24,dal,phi,-200,178,-4.0,4.0,,,,,-106,-104,,48.0,nflverse
2022-12-24,kc,sea,-447,367,-10.5,10.5,,,,,-103,-107,,50.5,nflverse
2022-12-24,min,nyg,-215,191,-4.5,4.5,,,,,-108,-102,,48.0,nflverse
2022-12-24,ne,cin,136,-151,3.0,-3.0,,,,,-110,100,,42.0,nflverse
2022-12-24,pit,lv,-141,127,-2.5,2.5,,,,,-102,-108,,38.5,nflverse
2022-12-24,sf,was,-279,241,-6.5,6.5,,,,,-103,-107,,37.5,nflverse
2022-12-24,ten,hou,-170,153,-3.0,3.0,,,,,-113,103,,34.0,nflverse
2022-12-25,ari,tb,273,-320,7.5,-7.5,,,,,-113,102,,41.5,nflverse
2022-12-25,la,den,155,-173,3.0,-3.0,,,,,105,-116,,36.5,nflverse
2022-12-25,mia,gb,-182,163,-3.5,3.5,,,,,-103,-107,,49.0,nflverse
2022-12-26,ind,lac,165,-185,3.5,-3.5,,,,,-108,-102,,44.5,nflverse
2022-12-29,ten,dal,563,-741,14.0,-14.0,,,,,-110,-100,,41.0,nflverse
2023-01-01,atl,ari,-279,241,-7.0,7.0,,,,,108,-119,,41.0,nflverse
2023-01-01,bal,pit,-121,110,-1.0,1.0,,,,,-113,102,,35.5,nflverse
2023-01-01,det,chi,-219,194,-4.5,4.5,,,,,-105,-105,,52.5,nflverse
2023-01-01,gb,min,-173,155,-3.0,3.0,,,,,-117,106,,47.5,nflverse
2023-01-01,hou,jax,167,-187,3.5,-3.5,,,,,-106,-104,,43.0,nflverse
2023-01-01,kc,den,-711,544,-13.5,13.5,,,,,104,-114,,46.0,nflverse
2023-01-01,lac,la,-283,244,-6.5,6.5,,,,,-108,-102,,41.5,nflverse
2023-01-01,lv,sf,371,-453,10.0,-10.0,,,,,-107,-103,,41.5,nflverse
2023-01-01,ne,mia,-160,144,-3.0,3.0,,,,,-104,-106,,41.5,nflverse
2023-01-01,nyg,ind,-229,202,-5.5,5.5,,,,,-105,-105,,38.5,nflverse
2023-01-01,phi,no,-225,198,-5.5,5.5,,,,,-100,-110,,41.5,nflverse
2023-01-01,sea,nyj,102,-113,1.0,-1.0,,,,,-105,-105,,43.0,nflverse
2023-01-01,tb,car,-184,164,-3.5,3.5,,,,,-100,-110,,40.5,nflverse
2023-01-01,was,cle,-117,106,-1.0,1.0,,,,,-110,-101,,41.5,nflverse
2023-01-07,jax,ten,-260,227,-6.0,6.0,,,,,-104,-106,,39.5,nflverse
2023-01-07,lv,kc,338,-407,9.0,-9.0,,,,,-105,-105,,51.5,nflverse
2023-01-08,atl,tb,-235,207,-6.0,6.0,,,,,100,-110,,40.5,nflverse
2023-01-08,buf,ne,-373,314,-8.0,8.0,,,,,-115,104,,44.0,nflverse
2023-01-08,chi,min,227,-260,6.5,-6.5,,,,,-106,-104,,42.5,nflverse
2023-01-08,cin,bal,-603,474,-11.0,11.0,,,,,-116,105,,39.0,nflverse
2023-01-08,den,lac,-254,222,-6.0,6.0,,,,,-106,-104,,38.5,nflverse
2023-01-08,gb,det,-273,237,-5.5,5.5,,,,,-100,-110,,49.0,nflverse
2023-01-08,ind,hou,-142,128,-3.0,3.0,,,,,108,-119,,38.0,nflverse
2023-01-08,mia,nyj,-200,178,-3.5,3.5,,,,,-107,-103,,37.5,nflverse
2023-01-08,no,car,-179,160,-3.5,3.5,,,,,103,-114,,41.5,nflverse
2023-01-08,phi,nyg,-1252,858,-16.5,16.5,,,,,-107,-103,,42.5,nflverse
2023-01-08,pit,cle,-142,128,-2.5,2.5,,,,,-109,-101,,40.0,nflverse
2023-01-08,sea,la,-224,198,-5.5,5.5,,,,,102,-112,,41.5,nflverse
2023-01-08,sf,ari,-1061,753,-14.0,14.0,,,,,-111,100,,40.0,nflverse
2023-01-08,was,dal,274,-320,7.5,-7.5,,,,,-110,-100,,40.5,nflverse
2023-01-14,jax,lac,114,-126,2.0,-2.0,,,,,-108,-102,,46.5,nflverse
2023-01-14,sf,sea,-447,367,-10.0,10.0,,,,,112,-123,,42.0,nflverse
2023-01-15,buf,mia,-882,649,-14.0,14.0,,,,,105,-116,,44.0,nflverse
2023-01-15,cin,bal,-370,311,-7.5,7.5,,,,,-106,-104,,40.0,nflverse
2023-01-15,min,nyg,-142,129,-2.5,2.5,,,,,-113,103,,48.0,nflverse
2023-01-16,tb,dal,122,-135,2.5,-2.5,,,,,-103,-108,,45.5,nflverse
2023-01-21,kc,jax,-461,377,-10.0,10.0,,,,,108,-119,,52.5,nflverse
2023-01-21,phi,nyg,-360,304,-8.0,8.0,,,,,-111,101,,48.0,nflverse
2023-01-22,buf,cin,-259,226,-6.0,6.0,,,,,-103,-107,,48.5,nflverse
2023-01-22,sf,dal,-183,164,-3.5,3.5,,,,,-103,-107,,46.5,nflverse
2023-01-29,kc,cin,-131,119,-2.0,2.0,,,,,-107,-103,,48.5,nflverse
2023-01-29,phi,sf,-147,133,-2.5,2.5,,,,,-116,105,,45.0,nflverse
2023-02-12,phi,kc,-115,104,-1.0,1.0,,,,,-107,-103,,51.0,nflverse
2023-09-07,kc,det,-198,164,-4.0,4.0,,,,,-110,-110,,53.0,nflverse
2023-09-10,atl,car,-192,160,-3.5,3.5,,,,,-112,-108,,40.5,nflverse
2023-09-10,bal,hou,-500,380,-9.5,9.5,,,,,-110,-110,,43.5,nflverse
2023-09-10,chi,gb,-118,-102,-1.0,1.0,,,,,-110,-110,,41.0,nflverse
2023-09-10,cle,cin,-108,-112,1.0,-1.0,,,,,-115,-105,,46.5,nflverse
2023-09-10,den,lv,-162,136,-3.0,3.0,,,,,-115,-105,,43.0,nflverse
2023-09-10,ind,jax,170,-205,4.0,-4.0,,,,,-112,-108,,45.5,nflverse
2023-09-10,lac,mia,-162,136,-3.0,3.0,,,,,-110,-110,,50.5,nflverse
2023-09-10,min,tb,-205,170,-4.0,4.0,,,,,-110,-110,,45.0,nflverse
2023-09-10,ne,phi,154,-185,3.5,-3.5,,,,,-110,-110,,44.5,nflverse
2023-09-10,no,ten,-148,124,-3.0,3.0,,,,,-102,-118,,41.0,nflverse
2023-09-10,nyg,dal,142,-170,3.5,-3.5,,,,,-120,100,,44.5,nflverse
2023-09-10,pit,sf,100,-120,1.5,-1.5,,,,,-112,-108,,41.5,nflverse
2023-09-10,sea,la,-218,180,-4.5,4.5,,,,,-110,-110,,45.0,nflverse
2023-09-10,was,ari,-340,270,-7.0,7.0,,,,,-112,-108,,38.0,nflverse
2023-09-11,nyj,buf,114,-135,2.5,-2.5,,,,,-110,-110,,44.5,nflverse
2023-09-14,phi,min,-238,195,-6.0,6.0,,,,,-110,-110,,49.0,nflverse
2023-09-17,ari,nyg,185,-225,5.0,-5.0,,,,,-110,-110,,40.0,nflverse
2023-09-17,atl,gb,-148,124,-3.0,3.0,,,,,-105,-115,,40.5,nflverse
2023-09-17,buf,lv,-355,280,-7.5,7.5,,,,,-110,-110,,47.0,nflverse
2023-09-17,cin,bal,-175,145,-3.5,3.5,,,,,-102,-118,,45.5,nflverse
2023-09-17,dal,nyj,-380,300,-8.5,8.5,,,,,-110,-110,,38.5,nflverse
2023-09-17,den,was,-198,164,-4.0,4.0,,,,,-110,-110,,38.5,nflverse
2023-09-17,det,sea,-218,180,-4.5,4.5,,,,,-110,-110,,47.5,nflverse
