league,season,date,home,away,home_xg,away_xg
Bundesliga,2020,2020-09-18,Bayern Munich,Schalke 04,4.62088,0.14975
Bundesliga,2020,2020-09-19,Eintracht Frankfurt,Arminia Bielefeld,2.46928,0.618787
Bundesliga,2020,2020-09-19,Union Berlin,Augsburg,1.04515,1.42046
Bundesliga,2020,2020-09-19,FC Cologne,Hoffenheim,2.40801,2.9032
Bundesliga,2020,2020-09-19,Werder Bremen,Hertha Berlin,0.495892,2.05406
Bundesliga,2020,2020-09-19,VfB Stuttgart,Freiburg,2.15741,2.07011
Bundesliga,2020,2020-09-19,Borussia Dortmund,Borussia M.Gladbach,1.70398,0.510293
Bundesliga,2020,2020-09-20,RasenBallsport Leipzig,Mainz 05,3.22891,1.07201
Bundesliga,2020,2020-09-20,Wolfsburg,Bayer Leverkusen,1.27652,0.441229
Bundesliga,2020,2020-09-25,Hertha Berlin,Eintracht Frankfurt,1.55994,1.62111
Bundesliga,2020,2020-09-26,Mainz 05,VfB Stuttgart,1.04484,2.9689
Bundesliga,2020,2020-09-26,Augsburg,Borussia Dortmund,1.44779,1.5267
Bundesliga,2020,2020-09-26,Arminia Bielefeld,FC Cologne,0.163242,1.3741
Bundesliga,2020,2020-09-26,Borussia M.Gladbach,Union Berlin,1.47627,0.771461
Bundesliga,2020,2020-09-26,Bayer Leverkusen,RasenBallsport Leipzig,0.91247,1.20453
Bundesliga,2020,2020-09-26,Schalke 04,Werder Bremen,1.67597,3.10437
Bundesliga,2020,2020-09-27,Hoffenheim,Bayern Munich,2.52339,1.17311
Bundesliga,2020,2020-09-27,Freiburg,Wolfsburg,0.92465,0.413442
Bundesliga,2020,2020-10-02,Union Berlin,Mainz 05,2.07145,0.189144
Bundesliga,2020,2020-10-03,FC Cologne,Borussia M.Gladbach,0.244959,2.0629
Bundesliga,2020,2020-10-03,Werder Bremen,Arminia Bielefeld,0.346071,1.02247
Bundesliga,2020,2020-10-03,VfB Stuttgart,Bayer Leverkusen,0.799979,1.69772
Bundesliga,2020,2020-10-03,Borussia Dortmund,Freiburg,2.82762,0.445096
Bundesliga,2020,2020-10-03,Eintracht Frankfurt,Hoffenheim,3.57344,0.769689
Bundesliga,2020,2020-10-03,RasenBallsport Leipzig,Schalke 04,3.25836,0.215209
Bundesliga,2020,2020-10-04,Wolfsburg,Augsburg,1.31989,1.80757
Bundesliga,2020,2020-10-04,Bayern Munich,Hertha Berlin,3.99311,1.24509
Bundesliga,2020,2020-10-17,Hoffenheim,Borussia Dortmund,0.877373,1.84829
Bundesliga,2020,2020-10-17,Freiburg,Werder Bremen,1.05894,1.6646
Bundesliga,2020,2020-10-17,Hertha Berlin,VfB Stuttgart,1.42805,1.40822
Bundesliga,2020,2020-10-17,Augsburg,RasenBallsport Leipzig,0.550472,2.39694
Bundesliga,2020,2020-10-17,Mainz 05,Bayer Leverkusen,0.214962,0.454109
Bundesliga,2020,2020-10-17,Arminia Bielefeld,Bayern Munich,1.21235,3.29447
Bundesliga,2020,2020-10-17,Borussia M.Gladbach,Wolfsburg,2.11077,1.34469
Bundesliga,2020,2020-10-18,FC Cologne,Eintracht Frankfurt,1.41695,1.54892
Bundesliga,2020,2020-10-18,Schalke 04,Union Berlin,0.250814,0.831403
Bundesliga,2020,2020-10-23,VfB Stuttgart,FC Cologne,0.722179,2.37516
Bundesliga,2020,2020-10-24,Union Berlin,Freiburg,1.28488,0.271576
Bundesliga,2020,2020-10-24,Mainz 05,Borussia M.Gladbach,1.90042,3.07629
Bundesliga,2020,2020-10-24,RasenBallsport Leipzig,Hertha Berlin,2.68523,0.802136
Bundesliga,2020,2020-10-24,Bayern Munich,Eintracht Frankfurt,3.80823,0.429229
Bundesliga,2020,2020-10-24,Borussia Dortmund,Schalke 04,1.48384,0.236172
Bundesliga,2020,2020-10-25,Wolfsburg,Arminia Bielefeld,2.77748,0.664903
Bundesliga,2020,2020-10-25,Werder Bremen,Hoffenheim,0.229596,0.870978
Bundesliga,2020,2020-10-26,Bayer Leverkusen,Augsburg,2.6291,0.342366
Bundesliga,2020,2020-10-30,Schalke 04,VfB Stuttgart,0.726659,1.56968
Bundesliga,2020,2020-10-31,FC Cologne,Bayern Munich,0.681548,0.992927
Bundesliga,2020,2020-10-31,Augsburg,Mainz 05,1.78716,1.01141
Bundesliga,2020,2020-10-31,Arminia Bielefeld,Borussia Dortmund,0.255813,2.75909
Bundesliga,2020,2020-10-31,Eintracht Frankfurt,Werder Bremen,2.49235,0.733652
Bundesliga,2020,2020-10-31,Borussia M.Gladbach,RasenBallsport Leipzig,0.615287,0.695278
Bundesliga,2020,2020-11-01,Freiburg,Bayer Leverkusen,1.18284,1.34088
Bundesliga,2020,2020-11-01,Hertha Berlin,Wolfsburg,1.25246,0.397923
Bundesliga,2020,2020-11-02,Hoffenheim,Union Berlin,1.49329,3.66229
Bundesliga,2020,2020-11-06,Werder Bremen,FC Cologne,1.35118,0.399372
Bundesliga,2020,2020-11-07,VfB Stuttgart,Eintracht Frankfurt,2.0858,3.48931
Bundesliga,2020,2020-11-07,RasenBallsport Leipzig,Freiburg,2.43212,0.577152
Bundesliga,2020,2020-11-07,Union Berlin,Arminia Bielefeld,2.25166,0.259002
Bundesliga,2020,2020-11-07,Mainz 05,Schalke 04,3.36371,1.70687
Bundesliga,2020,2020-11-07,Augsburg,Hertha Berlin,0.350601,2.51682
Bundesliga,2020,2020-11-07,Borussia Dortmund,Bayern Munich,2.30881,1.33621
Bundesliga,2020,2020-11-08,Wolfsburg,Hoffenheim,2.65255,2.63695
Bundesliga,2020,2020-11-08,Bayer Leverkusen,Borussia M.Gladbach,1.53904,3.02085
Bundesliga,2020,2020-11-21,Bayern Munich,Werder Bremen,1.6736,1.63104
Bundesliga,2020,2020-11-21,Borussia M.Gladbach,Augsburg,1.70506,0.813971
Bundesliga,2020,2020-11-21,Hoffenheim,VfB Stuttgart,1.75486,1.45618
Bundesliga,2020,2020-11-21,Schalke 04,Wolfsburg,1.00376,2.66289
Bundesliga,2020,2020-11-21,Arminia Bielefeld,Bayer Leverkusen,0.0,1.32693
Bundesliga,2020,2020-11-21,Eintracht Frankfurt,RasenBallsport Leipzig,0.888746,0.911677
Bundesliga,2020,2020-11-21,Hertha Berlin,Borussia Dortmund,1.20761,2.83449
Bundesliga,2020,2020-11-22,Freiburg,Mainz 05,1.47979,3.20461
Bundesliga,2020,2020-11-22,FC Cologne,Union Berlin,1.08472,1.89238
Bundesliga,2020,2020-11-27,Wolfsburg,Werder Bremen,1.53686,0.860897
Bundesliga,2020,2020-11-28,Borussia Dortmund,FC Cologne,2.76041,1.59253
Bundesliga,2020,2020-11-28,RasenBallsport Leipzig,Arminia Bielefeld,2.84171,1.76313
Bundesliga,2020,2020-11-28,Union Berlin,Eintracht Frankfurt,1.95856,1.33746
Bundesliga,2020,2020-11-28,Augsburg,Freiburg,0.385539,0.470106
Bundesliga,2020,2020-11-28,VfB Stuttgart,Bayern Munich,1.38666,0.889035
Bundesliga,2020,2020-11-28,Borussia M.Gladbach,Schalke 04,3.15544,0.734533
Bundesliga,2020,2020-11-29,Bayer Leverkusen,Hertha Berlin,1.04196,0.517533
Bundesliga,2020,2020-11-29,Mainz 05,Hoffenheim,1.78391,1.1082
Bundesliga,2020,2020-12-04,Hertha Berlin,Union Berlin,0.768378,0.268079
Bundesliga,2020,2020-12-05,Freiburg,Borussia M.Gladbach,4.02129,1.66853
Bundesliga,2020,2020-12-05,Eintracht Frankfurt,Borussia Dortmund,0.847822,1.1385
Bundesliga,2020,2020-12-05,FC Cologne,Wolfsburg,1.08565,1.90682
Bundesliga,2020,2020-12-05,Arminia Bielefeld,Mainz 05,1.18485,2.54193
Bundesliga,2020,2020-12-05,Bayern Munich,RasenBallsport Leipzig,1.00047,1.56492
Bundesliga,2020,2020-12-06,Werder Bremen,VfB Stuttgart,0.647875,2.13261
Bundesliga,2020,2020-12-06,Schalke 04,Bayer Leverkusen,1.22701,2.45305
Bundesliga,2020,2020-12-07,Hoffenheim,Augsburg,1.45954,0.793064
Bundesliga,2020,2020-12-11,Wolfsburg,Eintracht Frankfurt,2.81209,1.51392
Bundesliga,2020,2020-12-12,Borussia Dortmund,VfB Stuttgart,0.776004,3.07677
Bundesliga,2020,2020-12-12,RasenBallsport Leipzig,Werder Bremen,2.40107,0.599394
Bundesliga,2020,2020-12-12,Borussia M.Gladbach,Hertha Berlin,1.35982,0.36509
Bundesliga,2020,2020-12-12,Freiburg,Arminia Bielefeld,2.43027,0.238384
Bundesliga,2020,2020-12-12,Mainz 05,FC Cologne,1.26169,0.838955
Bundesliga,2020,2020-12-12,Union Berlin,Bayern Munich,1.08682,1.06474
Bundesliga,2020,2020-12-13,Augsburg,Schalke 04,1.25437,1.90769
Bundesliga,2020,2020-12-13,Bayer Leverkusen,Hoffenheim,2.12151,1.67451
Bundesliga,2020,2020-12-15,Eintracht Frankfurt,Borussia M.Gladbach,2.12722,1.14256
Bundesliga,2020,2020-12-15,Hertha Berlin,Mainz 05,0.490128,0.742962
Bundesliga,2020,2020-12-15,Werder Bremen,Borussia Dortmund,0.14594,3.37771
Bundesliga,2020,2020-12-15,VfB Stuttgart,Union Berlin,2.18597,1.01547
Bundesliga,2020,2020-12-16,Schalke 04,Freiburg,0.376573,1.15776
Bundesliga,2020,2020-12-16,FC Cologne,Bayer Leverkusen,0.251532,1.93376
Bundesliga,2020,2020-12-16,Arminia Bielefeld,Augsburg,0.702085,0.370523
Bundesliga,2020,2020-12-16,Bayern Munich,Wolfsburg,1.26746,1.10816
Bundesliga,2020,2020-12-16,Hoffenheim,RasenBallsport Leipzig,0.752599,0.476324
Bundesliga,2020,2020-12-18,Union Berlin,Borussia Dortmund,1.38214,1.1837
Bundesliga,2020,2020-12-19,RasenBallsport Leipzig,FC Cologne,1.57839,0.205395
Bundesliga,2020,2020-12-19,Borussia M.Gladbach,Hoffenheim,2.12823,2.28754
Bundesliga,2020,2020-12-19,Schalke 04,Arminia Bielefeld,0.338524,0.89989
Bundesliga,2020,2020-12-19,Mainz 05,Werder Bremen,0.388426,1.30319
Bundesliga,2020,2020-12-19,Augsburg,Eintracht Frankfurt,1.44889,2.37301
Bundesliga,2020,2020-12-19,Bayer Leverkusen,Bayern Munich,0.307742,1.41401
Bundesliga,2020,2020-12-20,Freiburg,Hertha Berlin,2.96729,1.03828
Bundesliga,2020,2020-12-20,Wolfsburg,VfB Stuttgart,1.67526,1.10934
Bundesliga,2020,2021-01-02,Hoffenheim,Freiburg,1.14476,2.08
Bundesliga,2020,2021-01-02,Eintracht Frankfurt,Bayer Leverkusen,1.34155,0.752325
Bundesliga,2020,2021-01-02,FC Cologne,Augsburg,0.454651,1.23997
Bundesliga,2020,2021-01-02,Werder Bremen,Union Berlin,1.0178,1.30377
Bundesliga,2020,2021-01-02,Arminia Bielefeld,Borussia M.Gladbach,0.707828,1.88594
Bundesliga,2020,2021-01-02,Hertha Berlin,Schalke 04,2.06576,0.717925
Bundesliga,2020,2021-01-02,VfB Stuttgart,RasenBallsport Leipzig,0.891246,2.64018
Bundesliga,2020,2021-01-03,Borussia Dortmund,Wolfsburg,2.00235,1.21991
Bundesliga,2020,2021-01-03,Bayern Munich,Mainz 05,4.11014,1.1937
Bundesliga,2020,2021-01-08,Borussia M.Gladbach,Bayern Munich,0.96923,1.32717
Bundesliga,2020,2021-01-09,Bayer Leverkusen,Werder Bremen,0.588228,0.481943
Bundesliga,2020,2021-01-09,Freiburg,FC Cologne,2.91627,0.139728
Bundesliga,2020,2021-01-09,Union Berlin,Wolfsburg,1.00289,1.89061
Bundesliga,2020,2021-01-09,Schalke 04,Hoffenheim,2.13307,1.84328
Bundesliga,2020,2021-01-09,Mainz 05,Eintracht Frankfurt,1.10303,2.44043
Bundesliga,2020,2021-01-09,RasenBallsport Leipzig,Borussia Dortmund,1.59439,2.57475
Bundesliga,2020,2021-01-10,Augsburg,VfB Stuttgart,0.97454,4.01214
Bundesliga,2020,2021-01-10,Arminia Bielefeld,Hertha Berlin,0.623296,0.603143
Bundesliga,2020,2021-01-15,Union Berlin,Bayer Leverkusen,1.21832,0.794473
Bundesliga,2020,2021-01-16,Borussia Dortmund,Mainz 05,1.89801,0.536442
Bundesliga,2020,2021-01-16,Hoffenheim,Arminia Bielefeld,0.655307,0.596397
Bundesliga,2020,2021-01-16,Wolfsburg,RasenBallsport Leipzig,0.806904,2.41624
Bundesliga,2020,2021-01-16,FC Cologne,Hertha Berlin,0.336553,0.419961
Bundesliga,2020,2021-01-16,Werder Bremen,Augsburg,1.20083,0.943511
Bundesliga,2020,2021-01-16,VfB Stuttgart,Borussia M.Gladbach,1.63795,1.43375
Bundesliga,2020,2021-01-17,Bayern Munich,Freiburg,3.01697,0.76215
Bundesliga,2020,2021-01-17,Eintracht Frankfurt,Schalke 04,1.97864,0.135505
Bundesliga,2020,2021-01-19,Borussia M.Gladbach,Werder Bremen,0.645527,0.813286
Bundesliga,2020,2021-01-19,Bayer Leverkusen,Borussia Dortmund,1.82076,1.25761
Bundesliga,2020,2021-01-19,Hertha Berlin,Hoffenheim,1.33502,1.07527
Bundesliga,2020,2021-01-19,Mainz 05,Wolfsburg,0.372223,0.989418
Bundesliga,2020,2021-01-20,Schalke 04,FC Cologne,1.14009,1.7479
Bundesliga,2020,2021-01-20,RasenBallsport Leipzig,Union Berlin,1.34987,0.121799
Bundesliga,2020,2021-01-20,Freiburg,Eintracht Frankfurt,0.850102,1.45197
Bundesliga,2020,2021-01-20,Augsburg,Bayern Munich,1.21994,1.98194
Bundesliga,2020,2021-01-20,Arminia Bielefeld,VfB Stuttgart,1.8577,1.32249
Bundesliga,2020,2021-01-22,Borussia M.Gladbach,Borussia Dortmund,2.33235,1.93273
Bundesliga,2020,2021-01-23,Bayer Leverkusen,Wolfsburg,0.572384,1.0586
Bundesliga,2020,2021-01-23,Freiburg,VfB Stuttgart,1.53443,3.02675
Bundesliga,2020,2021-01-23,Mainz 05,RasenBallsport Leipzig,1.97152,1.86151
Bundesliga,2020,2021-01-23,Augsburg,Union Berlin,0.94986,1.62585
Bundesliga,2020,2021-01-23,Arminia Bielefeld,Eintracht Frankfurt,0.328715,2.56406
Bundesliga,2020,2021-01-23,Hertha Berlin,Werder Bremen,1.99787,1.39323
Bundesliga,2020,2021-01-24,Schalke 04,Bayern Munich,0.937959,3.12798
Bundesliga,2020,2021-01-24,Hoffenheim,FC Cologne,2.66263,2.28505
Bundesliga,2020,2021-01-29,VfB Stuttgart,Mainz 05,1.02742,0.298779
Bundesliga,2020,2021-01-30,Bayern Munich,Hoffenheim,1.94572,1.87397
Bundesliga,2020,2021-01-30,Borussia Dortmund,Augsburg,1.92275,0.305739
Bundesliga,2020,2021-01-30,Eintracht Frankfurt,Hertha Berlin,1.78331,0.381451
Bundesliga,2020,2021-01-30,Union Berlin,Borussia M.Gladbach,0.691595,0.580509
Bundesliga,2020,2021-01-30,Werder Bremen,Schalke 04,0.64374,0.467918
Bundesliga,2020,2021-01-30,RasenBallsport Leipzig,Bayer Leverkusen,1.68828,0.905761
Bundesliga,2020,2021-01-31,FC Cologne,Arminia Bielefeld,1.50709,0.949382
Bundesliga,2020,2021-01-31,Wolfsburg,Freiburg,2.00557,0.684054
Bundesliga,2020,2021-02-05,Hertha Berlin,Bayern Munich,1.24698,1.8015
Bundesliga,2020,2021-02-06,Bayer Leverkusen,VfB Stuttgart,4.60657,1.30625
Bundesliga,2020,2021-02-06,Freiburg,Borussia Dortmund,0.167725,1.28601
Bundesliga,2020,2021-02-06,Schalke 04,RasenBallsport Leipzig,0.125218,3.10182
Bundesliga,2020,2021-02-06,Mainz 05,Union Berlin,2.20728,0.937962
Bundesliga,2020,2021-02-06,Augsburg,Wolfsburg,0.384821,2.19806
Bundesliga,2020,2021-02-06,Borussia M.Gladbach,FC Cologne,0.42778,0.816611
Bundesliga,2020,2021-02-07,Hoffenheim,Eintracht Frankfurt,0.637718,1.26357
Bundesliga,2020,2021-02-12,RasenBallsport Leipzig,Augsburg,2.26243,0.938388
Bundesliga,2020,2021-02-13,Borussia Dortmund,Hoffenheim,1.19058,2.19249
Bundesliga,2020,2021-02-13,Bayer Leverkusen,Mainz 05,1.75183,2.27515
Bundesliga,2020,2021-02-13,Werder Bremen,Freiburg,0.907057,0.375641
Bundesliga,2020,2021-02-13,VfB Stuttgart,Hertha Berlin,1.3857,0.832358
Bundesliga,2020,2021-02-13,Union Berlin,Schalke 04,1.9379,0.335784
Bundesliga,2020,2021-02-14,Eintracht Frankfurt,FC Cologne,2.94491,0.554721
Bundesliga,2020,2021-02-14,Wolfsburg,Borussia M.Gladbach,0.641105,0.663321
Bundesliga,2020,2021-02-15,Bayern Munich,Arminia Bielefeld,2.29294,1.71797
Bundesliga,2020,2021-02-19,Arminia Bielefeld,Wolfsburg,0.319638,1.67634
Bundesliga,2020,2021-02-20,Borussia M.Gladbach,Mainz 05,0.659888,0.665514
Bundesliga,2020,2021-02-20,Freiburg,Union Berlin,0.836092,1.49682
Bundesliga,2020,2021-02-20,Eintracht Frankfurt,Bayern Munich,1.9074,1.5483
Bundesliga,2020,2021-02-20,FC Cologne,VfB Stuttgart,0.650885,0.606729
Bundesliga,2020,2021-02-20,Schalke 04,Borussia Dortmund,0.830269,1.85349
Bundesliga,2020,2021-02-21,Augsburg,Bayer Leverkusen,0.931657,0.397505
Bundesliga,2020,2021-02-21,Hertha Berlin,RasenBallsport Leipzig,0.859063,1.16338
Bundesliga,2020,2021-02-21,Hoffenheim,Werder Bremen,2.66057,0.109963
Bundesliga,2020,2021-02-26,Werder Bremen,Eintracht Frankfurt,1.10682,1.17887
Bundesliga,2020,2021-02-27,Bayern Munich,FC Cologne,2.40221,0.985369
Bundesliga,2020,2021-02-27,Borussia Dortmund,Arminia Bielefeld,2.50855,0.636679
Bundesliga,2020,2021-02-27,Wolfsburg,Hertha Berlin,0.620957,1.18868
Bundesliga,2020,2021-02-27,VfB Stuttgart,Schalke 04,2.68633,1.64536
Bundesliga,2020,2021-02-27,RasenBallsport Leipzig,Borussia M.Gladbach,1.89119,1.94164
Bundesliga,2020,2021-02-28,Union Berlin,Hoffenheim,0.958613,1.53526
Bundesliga,2020,2021-02-28,Mainz 05,Augsburg,0.454814,1.27616
Bundesliga,2020,2021-02-28,Bayer Leverkusen,Freiburg,1.15987,1.47636
Bundesliga,2020,2021-03-05,Schalke 04,Mainz 05,0.414149,0.848925
Bundesliga,2020,2021-03-06,Hertha Berlin,Augsburg,2.68531,0.836158
Bundesliga,2020,2021-03-06,Borussia M.Gladbach,Bayer Leverkusen,0.544034,1.36843
Bundesliga,2020,2021-03-06,Hoffenheim,Wolfsburg,0.989132,1.82597
Bundesliga,2020,2021-03-06,Freiburg,RasenBallsport Leipzig,0.197373,1.97309
Bundesliga,2020,2021-03-06,Eintracht Frankfurt,VfB Stuttgart,1.56516,1.15519
Bundesliga,2020,2021-03-06,Bayern Munich,Borussia Dortmund,2.69537,0.723629
Bundesliga,2020,2021-03-07,FC Cologne,Werder Bremen,1.50386,1.20768
Bundesliga,2020,2021-03-07,Arminia Bielefeld,Union Berlin,0.213406,1.49282
Bundesliga,2020,2021-03-10,Arminia Bielefeld,Werder Bremen,2.49186,1.64589
Bundesliga,2020,2021-03-12,Augsburg,Borussia M.Gladbach,1.14857,2.30606
Bundesliga,2020,2021-03-13,Wolfsburg,Schalke 04,2.50491,0.241952
Bundesliga,2020,2021-03-13,Union Berlin,FC Cologne,2.37875,1.05403
Bundesliga,2020,2021-03-13,Mainz 05,Freiburg,1.83812,1.48247
Bundesliga,2020,2021-03-13,Werder Bremen,Bayern Munich,0.76636,3.96745
Bundesliga,2020,2021-03-13,Borussia Dortmund,Hertha Berlin,1.93335,0.0761441
Bundesliga,2020,2021-03-14,Bayer Leverkusen,Arminia Bielefeld,2.37314,2.28117
Bundesliga,2020,2021-03-14,RasenBallsport Leipzig,Eintracht Frankfurt,1.81298,0.694577
Bundesliga,2020,2021-03-14,VfB Stuttgart,Hoffenheim,1.03802,0.97511
Bundesliga,2020,2021-03-19,Arminia Bielefeld,RasenBallsport Leipzig,0.290363,2.509
Bundesliga,2020,2021-03-20,Bayern Munich,VfB Stuttgart,2.6153,1.12324
Bundesliga,2020,2021-03-20,Eintracht Frankfurt,Union Berlin,2.53513,2.9206
Bundesliga,2020,2021-03-20,FC Cologne,Borussia Dortmund,1.32405,1.81107
Bundesliga,2020,2021-03-20,Werder Bremen,Wolfsburg,1.06983,1.20287
Bundesliga,2020,2021-03-20,Schalke 04,Borussia M.Gladbach,0.185724,2.06675
Bundesliga,2020,2021-03-21,Hoffenheim,Mainz 05,1.05065,3.20297
Bundesliga,2020,2021-03-21,Hertha Berlin,Bayer Leverkusen,2.00238,2.00246
Bundesliga,2020,2021-03-21,Freiburg,Augsburg,2.06607,0.821272
Bundesliga,2020,2021-04-03,Borussia Dortmund,Eintracht Frankfurt,2.14799,1.7596
Bundesliga,2020,2021-04-03,Bayer Leverkusen,Schalke 04,0.861271,1.05068
Bundesliga,2020,2021-04-03,Wolfsburg,FC Cologne,0.729338,1.20907
Bundesliga,2020,2021-04-03,Mainz 05,Arminia Bielefeld,2.45668,0.376815
Bundesliga,2020,2021-04-03,Augsburg,Hoffenheim,0.560474,0.754596
Bundesliga,2020,2021-04-03,RasenBallsport Leipzig,Bayern Munich,0.486813,0.597457
Bundesliga,2020,2021-04-03,Borussia M.Gladbach,Freiburg,1.48872,1.96748
Bundesliga,2020,2021-04-04,VfB Stuttgart,Werder Bremen,0.695308,0.362475
Bundesliga,2020,2021-04-04,Union Berlin,Hertha Berlin,0.801212,0.850228
Bundesliga,2020,2021-04-09,Arminia Bielefeld,Freiburg,1.35635,0.4306
Bundesliga,2020,2021-04-10,Bayern Munich,Union Berlin,0.809251,0.908459
Bundesliga,2020,2021-04-10,Eintracht Frankfurt,Wolfsburg,0.748811,1.69595
Bundesliga,2020,2021-04-10,Hertha Berlin,Borussia M.Gladbach,1.41784,1.24723
Bundesliga,2020,2021-04-10,Werder Bremen,RasenBallsport Leipzig,1.32791,1.68371
Bundesliga,2020,2021-04-10,VfB Stuttgart,Borussia Dortmund,1.51604,1.12634
Bundesliga,2020,2021-04-11,Schalke 04,Augsburg,0.858301,1.14952
Bundesliga,2020,2021-04-11,FC Cologne,Mainz 05,2.49731,1.51737
Bundesliga,2020,2021-04-12,Hoffenheim,Bayer Leverkusen,0.0916581,0.32178
Bundesliga,2020,2021-04-16,RasenBallsport Leipzig,Hoffenheim,1.43967,0.179248
Bundesliga,2020,2021-04-17,Borussia M.Gladbach,Eintracht Frankfurt,2.95451,0.609687
Bundesliga,2020,2021-04-17,Wolfsburg,Bayern Munich,1.25011,1.72716
Bundesliga,2020,2021-04-17,Freiburg,Schalke 04,2.07564,0.716727
Bundesliga,2020,2021-04-17,Union Berlin,VfB Stuttgart,1.53511,0.790129
Bundesliga,2020,2021-04-17,Augsburg,Arminia Bielefeld,0.752755,0.824002
Bundesliga,2020,2021-04-17,Bayer Leverkusen,FC Cologne,1.98802,0.828829
Bundesliga,2020,2021-04-18,Borussia Dortmund,Werder Bremen,3.07111,0.973347
Bundesliga,2020,2021-04-20,FC Cologne,RasenBallsport Leipzig,0.594852,2.01175
Bundesliga,2020,2021-04-20,Bayern Munich,Bayer Leverkusen,1.89266,0.540312
Bundesliga,2020,2021-04-20,Eintracht Frankfurt,Augsburg,1.16892,1.41189
Bundesliga,2020,2021-04-20,Arminia Bielefeld,Schalke 04,2.29829,0.252122
Bundesliga,2020,2021-04-21,Borussia Dortmund,Union Berlin,6.37227,0.274853
Bundesliga,2020,2021-04-21,Hoffenheim,Borussia M.Gladbach,2.31017,0.8843
Bundesliga,2020,2021-04-21,Werder Bremen,Mainz 05,0.8847,1.38294
Bundesliga,2020,2021-04-21,VfB Stuttgart,Wolfsburg,1.77065,1.70299
Bundesliga,2020,2021-04-23,Augsburg,FC Cologne,1.84086,1.82475
Bundesliga,2020,2021-04-24,Wolfsburg,Borussia Dortmund,1.36199,1.04957
Bundesliga,2020,2021-04-24,Freiburg,Hoffenheim,1.31762,1.55721
Bundesliga,2020,2021-04-24,Union Berlin,Werder Bremen,1.69915,0.44826
Bundesliga,2020,2021-04-24,Mainz 05,Bayern Munich,1.1149,1.16918
Bundesliga,2020,2021-04-24,Bayer Leverkusen,Eintracht Frankfurt,2.08585,1.83222
Bundesliga,2020,2021-04-25,RasenBallsport Leipzig,VfB Stuttgart,3.71376,0.128485
Bundesliga,2020,2021-04-25,Borussia M.Gladbach,Arminia Bielefeld,3.75166,0.594905
Bundesliga,2020,2021-05-03,Mainz 05,Hertha Berlin,2.8172,1.54384
Bundesliga,2020,2021-05-06,Hertha Berlin,Freiburg,2.03873,0.850618
Bundesliga,2020,2021-05-07,VfB Stuttgart,Augsburg,1.62191,2.11055
Bundesliga,2020,2021-05-08,Borussia Dortmund,RasenBallsport Leipzig,2.00128,1.50553
Bundesliga,2020,2021-05-08,Hoffenheim,Schalke 04,1.53696,0.816991
Bundesliga,2020,2021-05-08,Wolfsburg,Union Berlin,1.94262,0.577025
Bundesliga,2020,2021-05-08,Werder Bremen,Bayer Leverkusen,0.552662,1.05171
Bundesliga,2020,2021-05-08,Bayern Munich,Borussia M.Gladbach,3.02349,0.806609
Bundesliga,2020,2021-05-09,FC Cologne,Freiburg,1.72084,2.49672
Bundesliga,2020,2021-05-09,Eintracht Frankfurt,Mainz 05,0.691369,0.52553
Bundesliga,2020,2021-05-09,Hertha Berlin,Arminia Bielefeld,0.757903,0.501126
Bundesliga,2020,2021-05-12,Schalke 04,Hertha Berlin,1.07359,1.48104
Bundesliga,2020,2021-05-15,Borussia M.Gladbach,VfB Stuttgart,0.491123,0.532199
Bundesliga,2020,2021-05-15,Bayer Leverkusen,Union Berlin,1.56402,1.53974
Bundesliga,2020,2021-05-15,Freiburg,Bayern Munich,0.964354,2.49234
Bundesliga,2020,2021-05-15,Hertha Berlin,FC Cologne,0.0752744,1.65371
Bundesliga,2020,2021-05-15,Schalke 04,Eintracht Frankfurt,2.69368,3.0473
Bundesliga,2020,2021-05-15,Augsburg,Werder Bremen,1.70665,0.602641
Bundesliga,2020,2021-05-15,Arminia Bielefeld,Hoffenheim,1.65894,1.57706
Bundesliga,2020,2021-05-16,Mainz 05,Borussia Dortmund,1.38457,2.12969
Bundesliga,2020,2021-05-16,RasenBallsport Leipzig,Wolfsburg,1.9175,1.07835
Bundesliga,2020,2021-05-22,Bayern Munich,Augsburg,4.85963,1.73838
Bundesliga,2020,2021-05-22,Borussia Dortmund,Bayer Leverkusen,1.62981,1.56956
Bundesliga,2020,2021-05-22,Hoffenheim,Hertha Berlin,1.90885,1.60949
Bundesliga,2020,2021-05-22,Wolfsburg,Mainz 05,1.30713,1.57286
Bundesliga,2020,2021-05-22,Eintracht Frankfurt,Freiburg,2.30602,0.525229
Bundesliga,2020,2021-05-22,Union Berlin,RasenBallsport Leipzig,1.05622,2.4444
Bundesliga,2020,2021-05-22,FC Cologne,Schalke 04,1.98992,0.337227
Bundesliga,2020,2021-05-22,Werder Bremen,Borussia M.Gladbach,1.88004,1.99606
Bundesliga,2020,2021-05-22,VfB Stuttgart,Arminia Bielefeld,0.844397,1.52995
Bundesliga,2021,2021-08-13,Borussia M.Gladbach,Bayern Munich,1.98777,2.91794
Bundesliga,2021,2021-08-14,Arminia Bielefeld,Freiburg,0.575032,1.63663
Bundesliga,2021,2021-08-14,Augsburg,Hoffenheim,0.734658,3.44423
Bundesliga,2021,2021-08-14,VfB Stuttgart,Greuther Fuerth,4.25968,1.31466
Bundesliga,2021,2021-08-14,Union Berlin,Bayer Leverkusen,0.443841,0.7943
Bundesliga,2021,2021-08-14,Wolfsburg,Bochum,2.78774,0.297792
