player_id,season,xera,for_season
605121,2018,3.3,2019
467008,2018,3.45,2019
543883,2018,3.08,2019
520980,2018,3.01,2019
458677,2018,4.07,2019
592865,2018,3.9,2019
592741,2018,4.83,2019
502202,2018,3.76,2019
605347,2018,5.06,2019
446099,2018,3.42,2019
622446,2018,4.96,2019
572403,2018,3.01,2019
425492,2018,3.76,2019
622554,2018,2.66,2019
607473,2018,5.37,2019
501789,2018,3.42,2019
623184,2018,3.55,2019
572750,2018,5.16,2019
459429,2018,4.83,2019
593974,2018,5.4,2019
594577,2018,4.15,2019
600917,2018,1.83,2019
476589,2018,4.86,2019
453214,2018,4.01,2019
656222,2018,4.54,2019
608349,2018,3.25,2019
650895,2018,3.32,2019
605218,2018,3.3,2019
595918,2018,4.76,2019
593140,2018,5.16,2019
606131,2018,4.86,2019
488786,2018,3.65,2019
606930,2018,3.98,2019
607200,2018,5.77,2019
518693,2018,3.87,2019
458690,2018,5.58,2019
502522,2018,3.4,2019
605240,2018,3.08,2019
664208,2018,3.11,2019
456501,2018,4.36,2019
605388,2018,3.71,2019
547973,2018,2.42,2019
571704,2018,3.76,2019
605309,2018,3.13,2019
518813,2018,3.95,2019
572021,2018,3.6,2019
605177,2018,3.65,2019
660271,2018,3.37,2019
606273,2018,3.63,2019
519293,2018,2.0,2019
573668,2018,3.15,2019
605154,2018,2.92,2019
543118,2018,3.79,2019
502593,2018,4.7,2019
502188,2018,5.73,2019
605135,2018,3.92,2019
472610,2018,4.09,2019
475054,2018,3.6,2019
593576,2018,3.81,2019
502212,2018,5.23,2019
543045,2018,3.81,2019
545333,2019,4.23,2020
458681,2019,3.48,2020
594835,2019,4.26,2020
501985,2019,3.86,2020
593958,2019,3.72,2020
669456,2019,3.8,2020
605400,2019,4.23,2020
434378,2019,2.66,2020
518516,2019,4.57,2020
621244,2019,4.06,2020
544931,2019,3.09,2020
645261,2019,4.6,2020
571578,2019,4.03,2020
502190,2019,5.7,2020
554430,2019,3.86,2020
592789,2019,3.41,2020
543037,2019,2.43,2020
425844,2019,3.43,2020
625643,2019,5.13,2020
467100,2019,5.63,2020
594798,2019,2.7,2020
450203,2019,3.26,2020
571510,2019,3.86,2020
622491,2019,3.33,2020
518876,2019,5.34,2020
573186,2019,3.72,2020
656427,2019,3.36,2020
596001,2019,5.37,2020
519144,2019,4.96,2020
571945,2019,4.82,2020
452657,2019,5.06,2020
547888,2019,4.41,2020
641712,2019,5.09,2020
527054,2019,4.76,2020
571666,2019,5.02,2020
592662,2019,4.6,2020
