game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2020-11-15,lv,den,75.61,75.61,58.43,68.738,-5.6342,-5.6342,-2.4,-5.199015962820766,,,,,63.629015962820766,3.5,-188.0,168.0,25.0,1,1.0
2020-11-15,mia,lac,76.17,76.17,59.99,69.69800000000001,-5.7574000000000005,-5.7574000000000005,-2.8,7.810284697508898,,,,,52.179715302491104,1.0,-115.0,104.0,8.0,1,1.0
2020-11-15,pit,cin,86.5,86.5,66.46,78.48400000000001,-8.03,-8.03,-4.8,-6.186157026216975,,,,,72.64615702621697,6.5,-297.0,255.0,26.0,1,1.0
2020-11-15,lar,sea,49.02,49.02,58.05,52.632000000000005,0.21559999999999932,0.21559999999999932,-2.3,,,,,,,,,,7.0,1,
2020-11-15,no,sf,79.16,79.16,55.22,69.584,-6.4152,-6.4152,-1.5,-21.851671037330334,,,,,77.07167103733033,9.5,-387.0,323.0,14.0,1,1.0
2020-11-16,ne,bal,5.31,5.31,48.33,22.518,9.8318,9.8318,0.5,22.22066560063962,,,,,26.109334399360378,-7.0,272.0,-318.0,6.0,1,0.0
2020-11-17,chi,min,57.29,57.29,60.6,58.614000000000004,-1.6038,-1.6038,-3.0,21.940206185567014,,,,,38.65979381443299,-3.5,152.0,-170.0,-6.0,0,0.0
2020-11-20,sea,ari,46.12,46.12,56.03,50.084,0.8536000000000006,0.8536000000000006,-1.7,-4.512834937526158,,,,,60.54283493752616,3.0,-164.0,147.0,7.0,1,1.0
2020-11-22,no,atl,90.28,90.28,59.9,78.128,-8.861600000000001,-8.861600000000001,-2.8,-2.892298932761314,,,,,62.79229893276131,3.5,-181.0,162.0,15.0,1,1.0
2020-11-22,bal,ten,83.82,83.82,59.23,73.984,-7.440399999999999,-7.440399999999999,-2.6,-10.472951601967175,,,,,69.70295160196717,6.0,-253.0,221.0,-6.0,0,0.0
2020-11-22,car,det,67.69,67.69,55.43,62.786,-3.8917999999999995,-3.8917999999999995,-1.5,16.71827999078978,,,,,38.71172000921022,-3.0,152.0,-169.0,20.0,1,1.0
2020-11-22,wsh,cin,43.33,43.33,57.17,48.866,1.4674000000000005,1.4674000000000005,-2.0,3.686522837297403,,,,,53.4834771627026,2.0,-121.0,110.0,11.0,1,1.0
2020-11-22,cle,phi,51.12,51.12,62.93,55.844,-0.24639999999999943,-0.24639999999999943,-3.7,6.879878436506452,,,,,56.05012156349355,2.5,-135.0,122.0,5.0,1,1.0
2020-11-22,hou,ne,33.19,33.19,53.62,41.362,3.6982000000000004,3.6982000000000004,-1.0,11.616054690157128,,,,,42.00394530984287,-2.5,132.0,-147.0,7.0,1,1.0
2020-11-22,jax,pit,4.58,4.58,43.2,20.028000000000002,9.9924,9.9924,1.9,23.25895612970349,,,,,19.941043870296514,-11.0,386.0,-475.0,-24.0,0,0.0
2020-11-22,den,mia,8.71,8.71,52.43,26.198,9.083799999999998,9.083799999999998,-0.7,16.897492557380197,,,,,35.5325074426198,-4.0,174.0,-196.0,7.0,1,1.0
2020-11-22,lac,nyj,94.23,94.23,65.84,82.874,-9.7306,-9.7306,-4.6,-12.659027336950956,,,,,78.49902733695096,10.0,-425.0,351.0,6.0,1,1.0
2020-11-22,min,dal,86.79,86.79,60.11,76.118,-8.093800000000002,-8.093800000000002,-2.9,-12.982497868712699,,,,,73.0924978687127,7.0,-304.0,261.0,-3.0,0,1.0
2020-11-22,ind,gb,42.43,42.43,54.43,47.230000000000004,1.6654,1.6654,-1.2,1.1589719626168247,,,,,53.271028037383175,1.5,-120.0,109.0,3.0,1,1.0
