game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2021-05-09,ind,chi,16.789999999999992,16.79,6.22,6.22,3.9852000000000007,3.9852000000000007,15.46,,,,,,,,,,17.0,1,
2021-05-11,chi,ind,77.43,77.43,96.82,96.82,-3.2916000000000007,-3.2916000000000007,-19.46,,,,,,,,,,13.0,1,
2021-05-14,ny,ind,24.480000000000004,24.48,24.72,24.72,3.0623999999999993,3.0623999999999993,6.35,,,,,,,,,,3.0,1,
2021-05-14,atl,con,19.060000000000002,19.06,49.97,49.97,3.7127999999999997,3.7127999999999997,0.01,,,,,,,,,,-11.0,0,
2021-05-15,min,phx,58.28,58.28,66.72,66.72,-0.9936000000000001,-0.9936000000000001,-3.96,,,,,,,,,,-2.0,0,
2021-05-15,la,dal,77.16,77.16,79.24,79.24,-3.2591999999999994,-3.2591999999999994,-7.63,,,,,,,,,,-23.0,0,
2021-05-15,wsh,chi,37.08,37.08,73.76,73.76,1.5504000000000002,1.5504000000000002,-5.89,,,,,,,,,,-14.0,0,
2021-05-15,sea,lv,77.81,77.81,98.22,98.22,-3.3372,-3.3372,-22.85,,,,,,,,,,14.0,1,
2021-05-16,ind,ny,72.6,72.6,86.0,86.0,-2.7119999999999993,-2.7119999999999993,-10.35,,,,,,,,,,-8.0,0,
2021-05-16,con,phx,55.23,55.23,78.22,78.22,-0.6275999999999996,-0.6275999999999996,-7.29,,,,,,,,,,8.0,1,
2021-05-18,ny,min,7.239999999999995,7.24,1.29,1.29,5.131200000000001,5.131200000000001,24.73,,,,,,,,,,11.0,1,
2021-05-19,wsh,phx,35.25999999999999,35.26,31.56,31.56,1.768800000000001,1.768800000000001,4.41,,,,,,,,,,-21.0,0,
2021-05-19,sea,lv,77.87,77.87,98.22,98.22,-3.3444000000000003,-3.3444000000000003,-22.85,,,,,,,,,,-16.0,0,
2021-05-19,atl,chi,23.659999999999997,23.66,23.08,23.08,3.1608000000000005,3.1608000000000005,6.86,,,,,,,,,,-8.0,0,
2021-05-19,con,ind,84.43,84.43,97.85,97.85,-4.131600000000001,-4.131600000000001,-21.76,,,,,,,,,,21.0,1,
2021-05-21,min,sea,17.47,17.47,8.13,8.13,3.9036,3.9036,13.82,,,,,,,,,,-12.0,0,
2021-05-21,ind,atl,43.25,43.25,67.58,67.58,0.8099999999999999,0.8099999999999999,-4.19,,,,,,,,,,-4.0,0,
2021-05-21,wsh,ny,79.03,79.03,73.15,73.15,-3.4836,-3.4836,-5.71,,,,,,,,,,29.0,1,
2021-05-22,phx,con,43.66,43.66,35.97,35.97,0.7608000000000004,0.7608000000000004,3.29,,,,,,,,,,-17.0,0,
2021-05-22,lv,la,62.24,62.24,86.84,86.84,-1.4688,-1.4688,-10.76,,,,,,,,,,28.0,1,
2021-05-23,dal,sea,8.629999999999995,8.63,8.08,8.08,4.9644,4.9644,13.86,,,,,,,,,,-3.0,0,
2021-05-23,chi,ny,89.85,89.85,85.61,85.61,-4.781999999999999,-4.781999999999999,-10.16,,,,,,,,,,-8.0,0,
2021-05-23,ind,wsh,30.010000000000005,30.01,20.94,20.94,2.398799999999999,2.398799999999999,7.57,,,,,,,,,,12.0,1,
2021-05-23,lv,con,59.31,59.31,68.77,68.77,-1.1172000000000002,-1.1172000000000002,-4.5,,,,,,,,,,-7.0,0,
2021-05-24,ny,dal,19.099999999999994,19.1,25.63,25.63,3.7080000000000006,3.7080000000000006,6.07,,,,,,,,,,7.0,1,
2021-05-25,ind,wsh,34.349999999999994,34.35,20.94,20.94,1.8780000000000006,1.8780000000000006,7.57,,,,,,,,,,-16.0,0,
2021-05-26,chi,atl,73.61,73.61,87.05,87.05,-2.8331999999999997,-2.8331999999999997,-10.86,,,,,,,,,,-7.0,0,
2021-05-26,sea,con,76.51,76.51,97.01,97.01,-3.1812000000000005,-3.1812000000000005,-19.84,,,,,,,,,,3.0,1,
2021-05-27,phx,lv,32.47999999999999,32.48,85.05,85.05,2.102400000000001,2.102400000000001,-9.91,,,,,,,,,,-6.0,0,
2021-05-27,atl,dal,39.47,39.47,58.68,58.68,1.2636,1.2636,-2.0,,,,,,,,,,6.0,1,
2021-05-28,con,wsh,74.3,74.3,73.76,73.76,-2.9159999999999995,-2.9159999999999995,-5.89,,,,,,,,,,5.0,1,
2021-05-29,chi,la,44.84,44.84,80.72,80.72,0.6191999999999995,0.6191999999999995,-8.16,,,,,,,,,,-15.0,0,
2021-05-29,sea,min,81.62,81.62,95.8,95.8,-3.7944000000000004,-3.7944000000000004,-17.82,,,,,,,,,,10.0,1,
2021-05-29,lv,ind,89.9,89.9,93.72,93.72,-4.788,-4.788,-15.41,,,,,,,,,,36.0,1,
2021-05-29,ny,atl,29.129999999999995,29.13,36.83,36.83,2.5044000000000004,2.5044000000000004,3.08,,,,,,,,,,-3.0,0,
2021-05-30,dal,phx,33.78999999999999,33.79,44.72,44.72,1.945200000000001,1.945200000000001,1.21,,,,,,,,,,-4.0,0,
2021-05-30,chi,la,40.95,40.95,80.72,80.72,1.0859999999999996,1.0859999999999996,-8.16,,,,,,,,,,-3.0,0,
2021-05-30,lv,ind,91.59,91.59,93.72,93.72,-4.9908,-4.9908,-15.41,,,,,,,,,,23.0,1,
2021-05-30,min,con,41.89,41.89,84.17,84.17,0.9731999999999998,0.9731999999999998,-9.52,,,,,,,,,,5.0,1,
2021-06-01,con,lv,39.05,39.05,65.81,65.81,1.3140000000000003,1.3140000000000003,-3.73,,,,,,,,,,7.0,1,
2021-06-02,dal,la,30.83,30.83,87.06,87.06,2.3004000000000002,2.3004000000000002,-10.87,,,,,,,,,,10.0,1,
2021-06-02,chi,phx,44.12,44.12,74.61,74.61,0.7056000000000002,0.7056000000000002,-6.14,,,,,,,,,,-1.0,0,
2021-06-02,sea,ind,95.88,95.88,72.59,72.59,-5.505599999999999,-5.505599999999999,-5.55,,,,,,,,,,15.0,1,
2021-06-03,ny,lv,6.079999999999998,6.08,24.07,24.07,5.2704,5.2704,6.55,,,,,,,,,,-12.0,0,
2021-06-04,phx,chi,55.86,55.86,40.7,40.7,-0.7031999999999999,-0.7031999999999999,2.14,,,,,,,,,,3.0,1,
2021-06-04,la,ind,83.3,83.3,92.58,92.58,-3.9959999999999996,-3.9959999999999996,-14.38,,,,,,,,,,35.0,1,
2021-06-05,min,atl,77.1,77.1,70.29,70.29,-3.2519999999999993,-3.2519999999999993,-4.91,,,,,,,,,,2.0,1,
2021-06-05,sea,dal,90.47,90.47,89.38,89.38,-4.8564,-4.8564,-12.14,,,,,,,,,,3.0,1,
2021-06-05,wsh,lv,18.42,18.42,19.14,19.14,3.7895999999999996,3.7895999999999996,8.21,,,,,,,,,,-3.0,0,
2021-06-05,la,chi,60.71,60.71,72.67,72.67,-1.2852000000000001,-1.2852000000000001,-5.57,,,,,,,,,,5.0,1,
2021-06-05,con,ny,91.83,91.83,88.08,88.08,-5.0196,-5.0196,-11.4,,,,,,,,,,21.0,1,
2021-06-06,min,atl,76.7,76.7,70.29,70.29,-3.204,-3.204,-4.91,,,,,,,,,,20.0,1,
2021-06-06,sea,dal,89.98,89.98,89.38,89.38,-4.7976,-4.7976,-12.14,,,,,,,,,,-1.0,0,
2021-06-08,wsh,min,31.200000000000003,31.2,23.78,23.78,2.256,2.256,6.64,,,,,,,,,,4.0,1,
2021-06-09,phx,dal,61.68,61.68,73.18,73.18,-1.4016,-1.4016,-5.72,,,,,,,,,,-4.0,0,
2021-06-09,atl,sea,7.189999999999998,7.19,4.06,4.06,5.1372,5.1372,18.03,,,,,,,,,,-24.0,0,
2021-06-10,chi,ind,79.19,79.19,80.65,80.65,-3.5027999999999997,-3.5027999999999997,-8.13,,,,,,,,,,16.0,1,
2021-06-10,wsh,la,32.150000000000006,32.15,41.11,41.11,2.1419999999999995,2.1419999999999995,2.05,,,,,,,,,,18.0,1,
2021-06-12,atl,sea,7.069999999999993,7.07,4.06,4.06,5.151600000000001,5.151600000000001,18.03,,,,,,,,,,-11.0,0,
2021-06-12,phx,dal,60.38,60.38,73.18,73.18,-1.2456000000000003,-1.2456000000000003,-5.72,,,,,,,,,,-18.0,0,
2021-06-12,ind,chi,20.039999999999992,20.04,32.62,32.62,3.5952000000000006,3.5952000000000006,4.13,,,,,,,,,,-4.0,0,
2021-06-13,min,la,51.22,51.22,63.13,63.13,-0.14639999999999986,-0.14639999999999986,-3.07,,,,,,,,,,16.0,1,
2021-06-13,con,sea,25.900000000000006,25.9,17.48,17.48,2.891999999999999,2.891999999999999,8.85,,,,,,,,,,-23.0,0,
2021-06-13,atl,wsh,35.74000000000001,35.74,58.68,58.68,1.711199999999999,1.711199999999999,-2.0,,,,,,,,,,23.0,1,
2021-06-13,lv,dal,75.66,75.66,81.98,81.98,-3.0791999999999993,-3.0791999999999993,-8.64,,,,,,,,,,7.0,1,
2021-06-13,phx,ny,85.85,85.85,98.36,98.36,-4.302,-4.302,-23.34,,,,,,,,,,-2.0,0,
2021-06-15,ind,sea,4.109999999999999,4.11,43.23,43.23,5.5068,5.5068,1.55,,,,,,,,,,-17.0,0,
2021-06-16,min,chi,61.44,61.44,68.86,68.86,-1.3727999999999996,-1.3727999999999996,-4.52,,,,,,,,,,-16.0,0,
2021-06-16,lv,ny,92.66,92.66,86.42,86.42,-5.119199999999999,-5.119199999999999,-10.55,,,,,,,,,,22.0,1,
2021-06-17,la,phx,54.58,54.58,95.99,95.99,-0.5495999999999998,-0.5495999999999998,-18.09,,,,,,,,,,5.0,1,
2021-06-17,wsh,atl,58.91,58.91,58.68,58.68,-1.0691999999999995,-1.0691999999999995,-2.0,,,,,,,,,,3.0,1,
2021-06-17,ind,sea,4.069999999999993,4.07,43.23,43.23,5.5116000000000005,5.5116000000000005,1.55,,,,,,,,,,-10.0,0,
2021-06-18,chi,con,35.56,35.56,33.99,33.99,1.7327999999999997,1.7327999999999997,3.78,,,,,,,,,,6.0,1,
2021-06-18,dal,min,37.82,37.82,19.07,19.07,1.4616,1.4616,8.24,,,,,,,,,,-12.0,0,
2021-06-18,lv,ny,93.14,93.14,86.42,86.42,-5.1768,-5.1768,-10.55,,,,,,,,,,27.0,1,
2021-06-19,la,phx,55.56,55.56,95.99,95.99,-0.6672000000000002,-0.6672000000000002,-18.09,,,,,,,,,,-14.0,0,
2021-06-19,chi,con,37.24,37.24,33.99,33.99,1.5311999999999997,1.5311999999999997,3.78,,,,,,,,,,10.0,1,
2021-06-19,wsh,ind,72.79,72.79,83.25,83.25,-2.734800000000001,-2.734800000000001,-9.14,,,,,,,,,,5.0,1,
2021-06-20,dal,min,36.17,36.17,19.07,19.07,1.6595999999999997,1.6595999999999997,8.24,,,,,,,,,,18.0,1,
2021-06-20,la,ny,86.65,86.65,98.24,98.24,-4.398000000000001,-4.398000000000001,-22.93,,,,,,,,,,-3.0,0,
2021-06-22,ny,chi,15.840000000000003,15.84,61.05,61.05,4.0992,4.0992,-2.56,,,,,,,,,,-20.0,0,
2021-06-22,con,dal,65.44,65.44,92.77,92.77,-1.8527999999999996,-1.8527999999999996,-14.55,,,,,,,,,,10.0,1,
2021-06-23,sea,wsh,88.52,88.52,37.48,37.48,-4.622399999999999,-4.622399999999999,2.92,,,,,,,,,,-4.0,0,
2021-06-23,atl,min,27.539999999999992,27.54,46.02,46.02,2.6952000000000007,2.6952000000000007,0.91,,,,,,,,,,-2.0,0,
2021-06-24,ny,chi,15.289999999999992,15.29,61.05,61.05,4.1652000000000005,4.1652000000000005,-2.56,,,,,,,,,,-23.0,0,
2021-06-24,ind,dal,24.450000000000003,24.45,44.42,44.42,3.0659999999999994,3.0659999999999994,1.28,,,,,,,,,,-25.0,0,
2021-06-25,la,wsh,60.5,60.5,74.29,74.29,-1.26,-1.26,-6.05,,,,,,,,,,7.0,1,
2021-06-26,min,lv,33.7,33.7,11.7,11.7,1.9559999999999995,1.9559999999999995,11.52,,,,,,,,,,1.0,1,
