game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2024-02-23,unc,ecu,61.05,61.05,61.05,61.05,-1.5469999999999997,-1.5469999999999997,-1.5469999999999997,,,,,,,,,,1.0,1,
2024-02-23,duke,nu,95.46,95.46,95.46,95.46,-6.3644,-6.3644,-6.3644,,,,,,,,,,2.0,1,
2024-02-23,lou,sbu,43.14,43.14,43.14,43.14,0.9604,0.9604,0.9604,,,,,,,,,,18.0,1,
2024-02-23,ucd,byu,0.51,0.51,0.51,0.51,6.9286,6.9286,6.9286,,,,,,,,,,4.0,1,
2024-02-23,stan,psu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-11.0,0,
2024-02-23,msst,gaso,31.35,31.35,31.35,31.35,2.611000000000001,2.611000000000001,2.611000000000001,,,,,,,,,,4.0,1,
2024-02-23,van,gonz,14.04,14.04,14.04,14.04,5.0344000000000015,5.0344000000000015,5.0344000000000015,,,,,,,,,,10.0,1,
2024-02-23,aub,iowa,48.7,48.7,48.7,48.7,0.1819999999999996,0.1819999999999996,0.1819999999999996,,,,,,,,,,2.0,1,
2024-02-23,odu,rutg,60.57,60.57,60.57,60.57,-1.4798000000000002,-1.4798000000000002,-1.4798000000000002,,,,,,,,,,-7.0,0,
2024-02-24,ta&m,wag,90.26,90.26,90.26,90.26,-5.636400000000001,-5.636400000000001,-5.636400000000001,,,,,,,,,,15.0,1,
2024-02-24,amcc,md,23.52,23.52,23.52,23.52,3.7072000000000007,3.7072000000000007,3.7072000000000007,,,,,,,,,,-2.0,0,
2024-02-24,ku,txst,48.03,48.03,48.03,48.03,0.2757999999999999,0.2757999999999999,0.2757999999999999,,,,,,,,,,3.0,1,
2024-02-24,uta,bc,1.09,1.09,1.09,1.09,6.8474,6.8474,6.8474,,,,,,,,,,5.0,1,
2024-02-24,tcu,ucla,83.92,83.92,83.92,83.92,-4.748800000000001,-4.748800000000001,-4.748800000000001,,,,,,,,,,1.0,1,
2024-02-24,tex,cp,53.59,53.59,53.59,53.59,-0.5026000000000005,-0.5026000000000005,-0.5026000000000005,,,,,,,,,,2.0,1,
2024-02-24,bay,iu,20.05,20.05,20.05,20.05,4.1930000000000005,4.1930000000000005,4.1930000000000005,,,,,,,,,,-4.0,0,
2024-02-24,hou,sju,3.44,3.44,3.44,3.44,6.518400000000001,6.518400000000001,6.518400000000001,,,,,,,,,,6.0,1,
2024-02-24,ark,orst,11.8,11.8,11.8,11.8,5.348000000000001,5.348000000000001,5.348000000000001,,,,,,,,,,1.0,1,
2024-02-24,gcu,neb,35.55,35.55,35.55,35.55,2.0230000000000006,2.0230000000000006,2.0230000000000006,,,,,,,,,,-10.0,0,
2024-02-24,asu,osu,46.35,46.35,46.35,46.35,0.5109999999999999,0.5109999999999999,0.5109999999999999,,,,,,,,,,10.0,1,
2024-02-24,cal,conn,85.69,85.69,85.69,85.69,-4.9966,-4.9966,-4.9966,,,,,,,,,,4.0,1,
2024-02-24,usd,ariz,4.85,4.85,4.85,4.85,6.3210000000000015,6.3210000000000015,6.3210000000000015,,,,,,,,,,2.0,1,
2024-02-24,haw,ncsu,50.69,50.69,50.69,50.69,-0.09659999999999969,-0.09659999999999969,-0.09659999999999969,,,,,,,,,,-5.0,0,
2024-02-24,cin,ball,39.86,39.86,39.86,39.86,1.4196000000000002,1.4196000000000002,1.4196000000000002,,,,,,,,,,1.0,1,
2024-02-24,tenn,alb,60.14,60.14,60.14,60.14,-1.4196000000000002,-1.4196000000000002,-1.4196000000000002,,,,,,,,,,15.0,1,
2024-02-24,ne,minn,72.99,72.99,72.99,72.99,-3.2185999999999995,-3.2185999999999995,-3.2185999999999995,,,,,,,,,,1.0,1,
2024-02-24,pur,gmu,88.69,88.69,88.69,88.69,-5.4166,-5.4166,-5.4166,,,,,,,,,,-2.0,0,
2024-02-24,clt,wvu,37.68,37.68,37.68,37.68,1.7248,1.7248,1.7248,,,,,,,,,,-7.0,0,
2024-02-24,lou,sbu,92.39,92.39,92.39,92.39,-5.9346000000000005,-5.9346000000000005,-5.9346000000000005,,,,,,,,,,13.0,1,
2024-02-24,wsu,ku,10.79,10.79,10.79,10.79,5.489400000000002,5.489400000000002,5.489400000000002,,,,,,,,,,1.0,1,
2024-02-24,wich,aub,58.36,58.36,58.36,58.36,-1.1704,-1.1704,-1.1704,,,,,,,,,,-11.0,0,
2024-02-24,lsu,niu,70.47,70.47,70.47,70.47,-2.8658,-2.8658,-2.8658,,,,,,,,,,3.0,1,
2024-02-24,clem,kenn,0.21,0.21,0.21,0.21,6.970600000000002,6.970600000000002,6.970600000000002,,,,,,,,,,2.0,1,
