nhl_game_id,season,team,is_home,xgf,xga,shots_for,shots_against,gf,ga
2010020213,2010,STL,0,3.5114,2.7805,39,45,1,8
2010020214,2010,FLA,1,2.972,1.5487,40,45,4,1
2010020214,2010,TOR,0,1.5487,2.972,45,40,1,4
2010020215,2010,ARI,0,1.4329,1.9217,30,48,2,1
2010020215,2010,CHI,1,1.9217,1.4329,48,30,1,2
2010020216,2010,ANA,1,0.9981,2.0156,21,48,1,0
2010020216,2010,NYI,0,2.0156,0.9981,48,21,0,1
2010020217,2010,BOS,1,2.4287,5.0551,45,51,1,3
2010020217,2010,MTL,0,5.0551,2.4287,51,45,3,1
2010020218,2010,BUF,0,3.189,3.7052,44,45,2,3
2010020218,2010,NYR,1,3.7052,3.189,45,44,3,2
2010020219,2010,T.B,0,4.0857,2.5778,53,34,3,6
2010020219,2010,WSH,1,2.5778,4.0857,34,53,6,3
2010020220,2010,CAR,1,3.6364,4.2376,55,41,1,8
2010020220,2010,PHI,0,4.2376,3.6364,41,55,8,1
2010020221,2010,ATL,1,3.6497,2.763,43,43,5,1
2010020221,2010,MIN,0,2.763,3.6497,43,43,1,5
2010020222,2010,DET,1,3.4983,1.8938,42,30,6,2
2010020222,2010,EDM,0,1.8938,3.4983,30,42,2,6
2010020223,2010,OTT,1,3.6473,3.5459,48,43,2,6
2010020223,2010,VAN,0,3.5459,3.6473,43,48,6,2
2010020224,2010,NSH,0,1.3428,2.0898,37,37,2,2
2010020224,2010,STL,1,2.0898,1.3428,37,37,2,2
2010020225,2010,DAL,0,3.6813,3.0327,44,44,1,3
2010020225,2010,L.A,1,3.0327,3.6813,44,44,3,1
2010020226,2010,NYI,0,1.6783,3.8494,38,58,1,1
2010020226,2010,S.J,1,3.8494,1.6783,58,38,1,1
2010020227,2010,EDM,0,1.3053,3.3246,26,50,3,4
2010020227,2010,N.J,1,3.3246,1.3053,50,26,4,3
2010020228,2010,PIT,1,1.728,1.5685,31,25,5,1
2010020228,2010,T.B,0,1.5685,1.728,25,31,1,5
2010020229,2010,CBJ,1,1.8075,2.3289,39,38,1,5
2010020229,2010,COL,0,2.3289,1.8075,38,39,5,1
2010020230,2010,FLA,1,2.5294,2.5683,37,36,2,1
2010020230,2010,MIN,0,2.5683,2.5294,36,37,1,2
2010020231,2010,ARI,1,2.5579,3.0478,33,51,5,4
2010020231,2010,CGY,0,3.0478,2.5579,51,33,4,5
2010020232,2010,ANA,1,2.9244,1.8123,47,36,4,2
2010020232,2010,DAL,0,1.8123,2.9244,36,47,2,4
2010020233,2010,BOS,1,2.3379,1.7781,38,38,0,2
2010020233,2010,OTT,0,1.7781,2.3379,38,38,2,0
2010020234,2010,BUF,1,3.3077,1.2736,38,31,3,2
2010020234,2010,WSH,0,1.2736,3.3077,31,38,2,3
2010020235,2010,TOR,1,4.1775,4.4423,48,47,3,5
2010020235,2010,VAN,0,4.4423,4.1775,47,48,5,3
2010020236,2010,CAR,0,2.1392,3.065,43,46,2,7
2010020236,2010,MTL,1,3.065,2.1392,46,43,7,2
2010020237,2010,FLA,0,2.0791,4.7501,46,59,2,5
2010020237,2010,PHI,1,4.7501,2.0791,59,46,5,2
2010020238,2010,ATL,1,3.3764,3.2249,43,36,2,4
2010020238,2010,PIT,0,3.2249,3.3764,36,43,4,2
2010020239,2010,COL,0,2.6197,2.9148,36,38,1,3
2010020239,2010,DET,1,2.9148,2.6197,38,36,3,1
2010020240,2010,CHI,0,2.7219,1.9277,43,44,3,3
2010020240,2010,NSH,1,1.9277,2.7219,44,43,3,3
2010020241,2010,ARI,1,2.8224,3.1466,35,56,5,3
2010020241,2010,STL,0,3.1466,2.8224,56,35,3,5
2010020242,2010,CGY,0,2.3913,3.5182,46,52,3,4
2010020242,2010,S.J,1,3.5182,2.3913,52,46,4,3
2010020243,2010,L.A,1,3.7257,1.3737,50,30,4,1
2010020243,2010,NYI,0,1.3737,3.7257,30,50,1,4
2010020244,2010,EDM,0,1.7319,3.766,29,46,2,8
2010020244,2010,NYR,1,3.766,1.7319,46,29,8,2
2010020245,2010,ATL,0,2.2833,2.855,38,44,4,6
2010020245,2010,WSH,1,2.855,2.2833,44,38,6,4
2010020246,2010,MIN,0,2.3426,3.6224,27,57,4,1
2010020246,2010,T.B,1,3.6224,2.3426,57,27,1,4
2010020247,2010,ANA,0,1.5675,4.6718,37,66,2,3
2010020247,2010,CHI,1,4.6718,1.5675,66,37,3,2
2010020248,2010,BOS,1,2.2112,1.7699,31,40,3,0
2010020248,2010,N.J,0,1.7699,2.2112,40,31,0,3
2010020249,2010,BUF,1,3.2898,3.3607,47,59,4,3
2010020249,2010,VAN,0,3.3607,3.2898,59,47,3,4
2010020250,2010,OTT,0,1.792,4.0143,40,56,1,5
2010020250,2010,PHI,1,4.0143,1.792,56,40,5,1
2010020251,2010,NYR,0,1.6772,3.2849,33,58,3,2
2010020251,2010,PIT,1,3.2849,1.6772,58,33,2,3
2010020252,2010,COL,1,2.8863,2.9859,37,38,6,3
2010020252,2010,STL,0,2.9859,2.8863,38,37,3,6
2010020253,2010,L.A,0,2.9264,2.8813,49,42,3,6
2010020253,2010,S.J,1,2.8813,2.9264,42,49,6,3
2010020254,2010,NSH,0,2.1269,3.2883,44,45,4,5
2010020254,2010,TOR,1,3.2883,2.1269,45,44,5,4
2010020255,2010,MTL,1,2.6047,2.9856,40,50,3,0
2010020255,2010,PHI,0,2.9856,2.6047,50,40,0,3
2010020256,2010,ANA,0,3.2471,2.5892,38,40,1,2
2010020256,2010,DAL,1,2.5892,3.2471,40,38,2,1
2010020257,2010,NYI,1,3.284,3.7248,45,50,2,4
2010020257,2010,T.B,0,3.7248,3.284,50,45,4,2
2010020258,2010,BOS,0,2.5805,3.3805,30,47,3,2
2010020258,2010,NYR,1,3.3805,2.5805,47,30,2,3
2010020259,2010,PIT,1,3.0909,1.1676,39,45,3,1
2010020259,2010,VAN,0,1.1676,3.0909,45,39,1,3
2010020260,2010,BUF,0,2.6289,3.2849,42,38,2,4
2010020260,2010,WSH,1,3.2849,2.6289,38,42,4,2
2010020261,2010,CAR,1,4.8988,2.6268,43,42,7,1
2010020261,2010,OTT,0,2.6268,4.8988,42,43,1,7
2010020262,2010,ATL,1,3.6769,2.7028,50,45,1,2
2010020262,2010,FLA,0,2.7028,3.6769,45,50,2,1
2010020263,2010,DET,1,2.9704,3.2128,44,53,7,3
2010020263,2010,STL,0,3.2128,2.9704,53,44,3,7
2010020264,2010,ANA,0,4.0107,2.0814,41,43,1,2
2010020264,2010,MIN,1,2.0814,4.0107,43,41,2,1
2010020265,2010,COL,1,2.0518,2.7965,29,54,4,3
2010020265,2010,S.J,0,2.7965,2.0518,54,29,3,4
2010020266,2010,ARI,0,2.5767,3.4475,41,55,3,1
2010020266,2010,CGY,1,3.4475,2.5767,55,41,1,3
2010020267,2010,CHI,0,3.6888,1.5143,60,33,5,0
2010020267,2010,EDM,1,1.5143,3.6888,33,60,0,5
2010020268,2010,CBJ,0,3.4118,2.9544,43,49,5,3
2010020268,2010,L.A,1,2.9544,3.4118,49,43,3,5
2010020269,2010,BOS,1,3.1767,1.885,45,56,4,0
2010020269,2010,FLA,0,1.885,3.1767,56,45,0,4
2010020270,2010,N.J,0,2.2939,2.5583,47,35,1,3
2010020270,2010,TOR,1,2.5583,2.2939,35,47,3,1
2010020271,2010,PHI,1,3.136,4.4563,45,39,7,8
2010020271,2010,T.B,0,4.4563,3.136,39,45,8,7
2010020272,2010,MTL,1,2.8627,2.0064,41,38,0,3
2010020272,2010,NSH,0,2.0064,2.8627,38,41,3,0
2010020273,2010,DAL,1,3.8396,2.784,51,60,5,4
2010020273,2010,S.J,0,2.784,3.8396,60,51,4,5
2010020274,2010,CAR,0,2.545,3.3225,53,49,4,4
2010020274,2010,PIT,1,3.3225,2.545,49,53,4,4
2010020275,2010,DET,1,4.113,2.3588,64,34,3,4
2010020275,2010,MIN,0,2.3588,4.113,34,64,4,3
2010020276,2010,BUF,1,2.5407,1.4237,39,47,4,2
2010020276,2010,L.A,0,1.4237,2.5407,47,39,2,4
2010020277,2010,ATL,1,3.0876,2.0476,43,41,5,0
2010020277,2010,WSH,0,2.0476,3.0876,41,43,0,5
2010020278,2010,OTT,0,0.8895,3.552,26,47,2,5
2010020278,2010,STL,1,3.552,0.8895,47,26,5,2
2010020279,2010,COL,1,2.5325,1.0203,34,32,5,1
2010020279,2010,NYR,0,1.0203,2.5325,32,34,1,5
2010020280,2010,CGY,1,2.5255,2.157,45,60,7,2
2010020280,2010,CHI,0,2.157,2.5255,60,45,2,7
2010020281,2010,ARI,0,2.3313,3.7549,49,44,3,3
2010020281,2010,EDM,1,3.7549,2.3313,44,49,3,3
2010020282,2010,ANA,1,3.7414,2.7129,59,42,3,4
2010020282,2010,CBJ,0,2.7129,3.7414,42,59,4,3
2010020283,2010,BOS,1,4.0626,2.325,58,33,3,3
2010020283,2010,L.A,0,2.325,4.0626,33,58,3,3
2010020284,2010,BUF,1,1.6287,2.647,38,28,1,2
2010020284,2010,T.B,0,2.647,1.6287,28,38,2,1
2010020285,2010,MTL,1,3.2283,1.6581,51,41,2,0
2010020285,2010,TOR,0,1.6581,3.2283,41,51,0,2
2010020286,2010,FLA,0,2.1145,3.9419,46,52,4,1
2010020286,2010,NYI,1,3.9419,2.1145,52,46,1,4
2010020287,2010,PHI,0,2.2259,5.0164,44,55,4,4
2010020287,2010,WSH,1,5.0164,2.2259,55,44,4,4
2010020288,2010,CAR,1,2.2192,2.3392,34,50,1,1
2010020288,2010,NSH,0,2.3392,2.2192,50,34,1,1
2010020289,2010,N.J,0,3.0421,2.3164,51,39,2,3
2010020289,2010,STL,1,2.3164,3.0421,39,51,3,2
2010020290,2010,MIN,1,2.8179,4.0903,42,37,2,5
2010020290,2010,NYR,0,4.0903,2.8179,37,42,5,2
2010020291,2010,COL,0,4.1185,2.1951,39,41,3,3
2010020291,2010,DAL,1,2.1951,4.1185,41,39,3,3
2010020292,2010,CHI,0,3.6862,2.7046,53,37,7,1
2010020292,2010,VAN,1,2.7046,3.6862,37,53,1,7
2010020293,2010,CBJ,0,4.3914,5.0088,36,50,3,0
2010020293,2010,S.J,1,5.0088,4.3914,50,36,0,3
2010020294,2010,ATL,1,2.873,3.1226,48,35,2,1
2010020294,2010,NYI,0,3.1226,2.873,35,48,1,2
2010020295,2010,CGY,0,2.2973,3.7871,33,52,4,5
2010020295,2010,DET,1,3.7871,2.2973,52,33,5,4
2010020296,2010,ANA,1,2.94,3.2052,54,35,2,4
2010020296,2010,EDM,0,3.2052,2.94,35,54,4,2
2010020297,2010,ARI,0,2.1352,1.7626,41,39,3,2
2010020297,2010,VAN,1,1.7626,2.1352,39,41,2,3
2010020298,2010,DAL,0,1.7124,2.399,40,40,1,4
2010020298,2010,TOR,1,2.399,1.7124,40,40,4,1
2010020299,2010,N.J,1,1.6838,1.4782,24,36,4,0
2010020299,2010,WSH,0,1.4782,1.6838,36,24,0,4
2010020300,2010,CGY,0,2.3327,2.2561,46,34,1,2
2010020300,2010,NYR,1,2.2561,2.3327,34,46,2,1
2010020301,2010,MTL,0,2.0433,4.9876,43,57,2,3
2010020301,2010,PHI,1,4.9876,2.0433,57,43,3,2
2010020302,2010,CBJ,1,2.3666,0.9177,38,37,2,0
2010020302,2010,NSH,0,0.9177,2.3666,37,38,0,2
2010020303,2010,L.A,0,3.2321,1.6845,38,26,2,3
2010020303,2010,OTT,1,1.6845,3.2321,26,38,3,2
2010020304,2010,BOS,0,1.1073,4.3003,41,50,1,3
2010020304,2010,T.B,1,4.3003,1.1073,50,41,3,1
2010020305,2010,FLA,1,2.8973,3.8064,42,32,2,3
2010020305,2010,PIT,0,3.8064,2.8973,32,42,3,2
2010020306,2010,ARI,1,2.8123,1.5906,43,31,5,0
2010020306,2010,EDM,0,1.5906,2.8123,31,43,0,5
2010020307,2010,BUF,1,2.3754,1.3269,43,38,0,1
2010020307,2010,PIT,0,1.3269,2.3754,38,43,1,0
2010020308,2010,CBJ,0,3.4787,2.0049,48,36,4,3
2010020308,2010,NYI,1,2.0049,3.4787,36,48,3,4
2010020309,2010,CAR,1,4.113,4.2384,54,52,2,3
2010020309,2010,WSH,0,4.2384,4.113,52,54,3,2
2010020310,2010,ATL,1,2.8506,2.3513,46,43,5,1
2010020310,2010,DET,0,2.3513,2.8506,43,46,1,5
2010020311,2010,L.A,0,1.8663,2.1062,33,43,1,4
2010020311,2010,MTL,1,2.1062,1.8663,43,33,4,1
2010020312,2010,DAL,0,3.1204,1.0668,38,30,2,1
2010020312,2010,OTT,1,1.0668,3.1204,30,38,1,2
2010020313,2010,CGY,0,1.7878,1.7798,37,28,1,1
2010020313,2010,N.J,1,1.7798,1.7878,28,37,1,1
2010020314,2010,NYR,0,1.6918,4.2521,27,43,3,5
2010020314,2010,T.B,1,4.2521,1.6918,43,27,5,3
2010020315,2010,BOS,0,3.5198,3.1662,50,45,3,1
2010020315,2010,FLA,1,3.1662,3.5198,45,50,1,3
2010020316,2010,NSH,1,2.6942,0.8801,43,30,1,1
2010020316,2010,STL,0,0.8801,2.6942,30,43,1,1
2010020317,2010,MIN,1,2.3814,2.5631,33,36,1,6
2010020317,2010,PHI,0,2.5631,2.3814,36,33,6,1
2010020318,2010,COL,0,2.361,2.504,33,30,2,4
2010020318,2010,VAN,1,2.504,2.361,30,33,4,2
2010020319,2010,CHI,0,2.4799,3.2124,47,42,2,5
2010020319,2010,S.J,1,3.2124,2.4799,42,47,5,2
2010020320,2010,COL,0,3.8375,2.6678,46,36,2,3
2010020320,2010,EDM,1,2.6678,3.8375,36,46,3,2
2010020321,2010,BOS,1,2.6054,2.5747,49,24,0,3
2010020321,2010,CAR,0,2.5747,2.6054,24,49,3,0
2010020322,2010,N.J,0,2.9699,1.6577,48,26,0,2
2010020322,2010,NYI,1,1.6577,2.9699,26,48,2,0
2010020323,2010,CGY,0,2.6706,3.9543,40,52,2,2
2010020323,2010,PHI,1,3.9543,2.6706,52,40,2,2
2010020324,2010,OTT,0,2.6081,4.673,53,53,1,2
2010020324,2010,PIT,1,4.673,2.6081,53,53,2,1
2010020325,2010,MIN,1,2.4472,2.8452,31,51,5,2
2010020325,2010,NSH,0,2.8452,2.4472,51,31,2,5
2010020326,2010,ANA,1,2.6182,1.943,38,50,1,4
2010020326,2010,CHI,0,1.943,2.6182,50,38,4,1
2010020327,2010,T.B,0,0.8539,2.31,30,40,0,6
2010020327,2010,WSH,1,2.31,0.8539,40,30,6,0
2010020328,2010,CBJ,1,2.5392,2.2035,51,46,1,2
2010020328,2010,DET,0,2.2035,2.5392,46,51,2,1
2010020329,2010,BUF,1,3.1527,2.0638,33,45,3,1
2010020329,2010,TOR,0,2.0638,3.1527,45,33,1,3
2010020330,2010,ATL,1,4.0803,2.3518,57,30,3,0
2010020330,2010,MTL,0,2.3518,4.0803,30,57,0,3
2010020331,2010,FLA,1,2.9551,2.5107,49,32,0,3
2010020331,2010,NYR,0,2.5107,2.9551,32,49,3,0
2010020332,2010,DAL,1,3.1647,1.9709,37,39,3,2
2010020332,2010,STL,0,1.9709,3.1647,39,37,2,3
2010020333,2010,S.J,0,2.0842,2.5093,41,35,1,6
2010020333,2010,VAN,1,2.5093,2.0842,35,41,6,1
2010020334,2010,N.J,1,2.4387,3.2041,33,49,1,1
2010020334,2010,PHI,0,3.2041,2.4387,49,33,1,1
2010020335,2010,CGY,0,2.6128,4.5592,47,55,1,4
2010020335,2010,PIT,1,4.5592,2.6128,55,47,4,1
2010020336,2010,BUF,0,1.9012,4.0194,43,52,1,3
2010020336,2010,MTL,1,4.0194,1.9012,52,43,3,1
2010020337,2010,OTT,1,3.0558,1.6993,39,42,3,0
2010020337,2010,TOR,0,1.6993,3.0558,42,39,0,3
2010020338,2010,FLA,0,1.6171,3.8655,38,57,2,3
2010020338,2010,T.B,1,3.8655,1.6171,57,38,3,2
2010020339,2010,DAL,0,1.7138,2.5191,25,51,2,1
2010020339,2010,STL,1,2.5191,1.7138,51,25,1,2
2010020340,2010,NSH,1,2.333,1.3006,43,34,1,1
2010020340,2010,NYR,0,1.3006,2.333,34,43,1,1
2010020341,2010,ANA,0,2.2155,3.1961,33,49,6,4
2010020341,2010,ARI,1,3.1961,2.2155,49,33,4,6
2010020342,2010,COL,1,4.3582,2.4002,50,41,7,4
2010020342,2010,MIN,0,2.4002,4.3582,41,50,4,7
2010020343,2010,EDM,1,3.0489,3.5,34,36,3,4
2010020343,2010,S.J,0,3.5,3.0489,36,34,4,3
2010020344,2010,CHI,0,1.8776,2.3872,33,36,2,1
2010020344,2010,L.A,1,2.3872,1.8776,36,33,1,2
2010020345,2010,CAR,0,2.4653,3.2484,41,50,2,2
2010020345,2010,WSH,1,3.2484,2.4653,50,41,2,2
2010020346,2010,ATL,1,1.7309,2.4198,35,47,4,1
2010020346,2010,BOS,0,2.4198,1.7309,47,35,1,4
2010020347,2010,CBJ,0,2.8751,4.452,47,60,2,4
2010020347,2010,DET,1,4.452,2.8751,60,47,4,2
2010020348,2010,NYR,1,2.7782,2.4212,41,36,1,3
2010020348,2010,PIT,0,2.4212,2.7782,36,41,3,1
2010020349,2010,CAR,1,1.9678,4.415,44,41,1,4
2010020349,2010,DAL,0,4.415,1.9678,41,44,4,1
2010020350,2010,EDM,0,2.2314,3.0438,38,36,4,1
2010020350,2010,OTT,1,3.0438,2.2314,36,38,1,4
2010020351,2010,CGY,1,2.8672,1.4514,47,43,3,0
2010020351,2010,MIN,0,1.4514,2.8672,43,47,0,3
2010020352,2010,ANA,1,1.6214,2.4011,32,46,2,0
2010020352,2010,L.A,0,2.4011,1.6214,46,32,0,2
2010020353,2010,T.B,0,2.9587,2.2964,52,35,4,3
2010020353,2010,TOR,1,2.2964,2.9587,35,52,3,4
2010020354,2010,ARI,0,1.8371,2.3578,46,33,0,3
2010020354,2010,NSH,1,2.3578,1.8371,33,46,3,0
2010020355,2010,CHI,1,3.5223,2.276,33,33,7,5
2010020355,2010,STL,0,2.276,3.5223,33,33,5,7
2010020356,2010,ATL,0,1.5395,1.8702,38,48,3,2
2010020356,2010,COL,1,1.8702,1.5395,48,38,2,3
2010020357,2010,DET,0,2.4016,2.9205,44,38,5,3
2010020357,2010,S.J,1,2.9205,2.4016,38,44,3,5
2010020358,2010,EDM,0,2.1603,3.6091,42,50,4,3
2010020358,2010,MTL,1,3.6091,2.1603,50,42,3,4
2010020359,2010,BOS,0,3.1486,4.0792,43,60,3,0
2010020359,2010,PHI,1,4.0792,3.1486,60,43,0,3
2010020360,2010,CBJ,1,2.5699,1.6056,41,36,3,3
2010020360,2010,NSH,0,1.6056,2.5699,36,41,3,3
2010020361,2010,STL,1,2.5531,3.3792,50,35,1,4
2010020361,2010,WSH,0,3.3792,2.5531,35,50,4,1
2010020362,2010,ARI,0,4.6535,3.4152,45,53,4,2
2010020362,2010,MIN,1,3.4152,4.6535,53,45,2,4
2010020363,2010,CGY,1,2.2907,4.3323,31,52,2,7
2010020363,2010,VAN,0,4.3323,2.2907,52,31,7,2
2010020364,2010,ANA,1,3.2885,4.0838,36,48,5,3
2010020364,2010,FLA,0,4.0838,3.2885,48,36,3,5
2010020365,2010,BOS,1,2.7791,3.2074,41,49,8,1
2010020365,2010,T.B,0,3.2074,2.7791,49,41,1,8
2010020366,2010,EDM,0,1.7659,2.4864,24,42,5,0
2010020366,2010,TOR,1,2.4864,1.7659,42,24,0,5
2010020367,2010,MTL,0,3.0763,2.7882,42,32,5,1
2010020367,2010,N.J,1,2.7882,3.0763,32,42,1,5
2010020368,2010,NYI,1,2.0649,4.7538,43,43,5,6
2010020368,2010,NYR,0,4.7538,2.0649,43,43,6,5
2010020369,2010,ATL,0,1.9193,2.4668,32,41,2,3
2010020369,2010,PIT,1,2.4668,1.9193,41,32,3,2
2010020370,2010,OTT,1,1.8878,3.971,34,49,0,4
2010020370,2010,S.J,0,3.971,1.8878,49,34,4,0
2010020371,2010,DAL,1,2.9974,3.5959,32,60,2,1
2010020371,2010,WSH,0,3.5959,2.9974,60,32,1,2
2010020372,2010,FLA,0,1.7447,3.077,33,38,2,3
2010020372,2010,L.A,1,3.077,1.7447,38,33,3,2
2010020373,2010,NYI,0,1.032,2.8898,29,31,0,2
2010020373,2010,NYR,1,2.8898,1.032,31,29,2,0
2010020374,2010,CAR,1,3.4716,3.0692,45,50,2,1
2010020374,2010,COL,0,3.0692,3.4716,50,45,1,2
2010020375,2010,BUF,1,4.1124,2.0724,44,31,5,0
2010020375,2010,CBJ,0,2.0724,4.1124,31,44,0,5
2010020376,2010,CGY,0,2.7403,1.7497,44,31,2,2
2010020376,2010,MIN,1,1.7497,2.7403,31,44,2,2
2010020377,2010,CHI,1,2.3093,2.013,41,27,0,3
2010020377,2010,VAN,0,2.013,2.3093,27,41,3,0
2010020378,2010,ANA,1,2.4363,3.4121,48,41,0,4
2010020378,2010,DET,0,3.4121,2.4363,41,48,4,0
2010020379,2010,N.J,0,2.6584,4.2226,35,46,3,5
2010020379,2010,PHI,1,4.2226,2.6584,46,35,5,3
2010020380,2010,MTL,1,2.7632,1.3244,28,35,3,1
2010020380,2010,S.J,0,1.3244,2.7632,35,28,1,3
2010020381,2010,BOS,0,3.4608,5.1516,41,57,2,2
2010020381,2010,TOR,1,5.1516,3.4608,57,41,2,2
2010020382,2010,BUF,0,2.5998,2.2795,47,50,0,0
2010020382,2010,OTT,1,2.2795,2.5998,50,47,0,0
2010020383,2010,ATL,0,2.611,3.9943,39,62,3,1
2010020383,2010,WSH,1,3.9943,2.611,62,39,1,3
2010020384,2010,CBJ,1,1.2312,2.7372,28,45,2,7
2010020384,2010,PIT,0,2.7372,1.2312,45,28,7,2
2010020385,2010,COL,0,3.5165,3.8384,33,48,5,6
2010020385,2010,T.B,1,3.8384,3.5165,48,33,6,5
2010020386,2010,CAR,0,2.0851,3.1871,45,48,2,5
2010020386,2010,NSH,1,3.1871,2.0851,48,45,5,2
2010020387,2010,DAL,1,3.4816,3.0927,51,48,4,3
2010020387,2010,MIN,0,3.0927,3.4816,48,51,3,4
2010020388,2010,ARI,1,3.5141,2.4122,60,48,1,1
2010020388,2010,FLA,0,2.4122,3.5141,48,60,1,1
2010020389,2010,EDM,1,2.739,2.2378,31,45,2,1
2010020389,2010,STL,0,2.2378,2.739,45,31,1,2
2010020390,2010,DET,0,1.981,1.6028,42,31,2,3
2010020390,2010,L.A,1,1.6028,1.981,31,42,3,2
2010020391,2010,NYI,1,2.516,2.8791,41,45,2,3
2010020391,2010,PHI,0,2.8791,2.516,45,41,3,2
2010020392,2010,NYR,1,3.0643,2.6031,41,40,1,3
2010020392,2010,OTT,0,2.6031,3.0643,40,41,3,1
2010020393,2010,CGY,0,2.7207,3.3577,37,48,2,4
2010020393,2010,CHI,1,3.3577,2.7207,48,37,4,2
2010020394,2010,ANA,1,3.7392,3.9982,39,53,0,3
2010020394,2010,ARI,0,3.9982,3.7392,53,39,3,0
2010020395,2010,STL,0,2.0106,2.1614,35,31,3,2
2010020395,2010,VAN,1,2.1614,2.0106,31,35,2,3
2010020396,2010,N.J,0,1.7346,2.373,35,44,1,2
2010020396,2010,PIT,1,2.373,1.7346,44,35,2,1
2010020397,2010,TOR,0,2.6786,2.8547,37,47,4,4
2010020397,2010,WSH,1,2.8547,2.6786,47,37,4,4
2010020398,2010,ATL,1,2.6552,1.8021,48,36,3,2
2010020398,2010,NSH,0,1.8021,2.6552,36,48,2,3
2010020399,2010,DET,1,2.3879,1.6025,42,49,2,5
2010020399,2010,S.J,0,1.6025,2.3879,49,42,5,2
2010020400,2010,CBJ,1,1.8362,1.1553,40,35,2,2
2010020400,2010,DAL,0,1.1553,1.8362,35,40,2,2
2010020401,2010,BOS,1,3.0507,4.0098,54,41,3,2
2010020401,2010,BUF,0,4.0098,3.0507,41,54,2,3
2010020402,2010,MTL,1,3.197,1.6223,51,35,4,1
2010020402,2010,OTT,0,1.6223,3.197,35,51,1,4
2010020403,2010,COL,0,1.9391,2.3693,33,36,3,4
2010020403,2010,FLA,1,2.3693,1.9391,36,33,4,3
2010020404,2010,CGY,1,1.6814,2.468,31,41,4,2
2010020404,2010,T.B,0,2.468,1.6814,41,31,2,4
2010020405,2010,ANA,0,2.0075,4.0223,44,52,2,2
2010020405,2010,EDM,1,4.0223,2.0075,52,44,2,2
2010020406,2010,PHI,1,2.858,2.9772,48,47,4,4
2010020406,2010,S.J,0,2.9772,2.858,47,48,4,4
2010020407,2010,PIT,1,3.1865,3.9129,41,34,5,2
2010020407,2010,TOR,0,3.9129,3.1865,34,41,2,5
2010020408,2010,DET,1,3.9032,2.1147,48,30,2,3
2010020408,2010,NSH,0,2.1147,3.9032,30,48,3,2
2010020409,2010,CHI,1,2.9887,1.3123,36,37,5,3
2010020409,2010,DAL,0,1.3123,2.9887,37,36,3,5
2010020410,2010,ANA,0,1.5851,4.4521,22,59,4,4
2010020410,2010,VAN,1,4.4521,1.5851,59,22,4,4
2010020411,2010,BOS,1,4.3948,2.5342,50,45,5,1
2010020411,2010,NYI,0,2.5342,4.3948,45,50,1,5
2010020412,2010,BUF,1,3.2962,2.6331,43,45,6,3
2010020412,2010,S.J,0,2.6331,3.2962,45,43,3,6
2010020413,2010,PHI,0,2.099,2.4507,36,49,4,1
2010020413,2010,TOR,1,2.4507,2.099,49,36,1,4
2010020414,2010,FLA,0,3.7368,4.8558,41,52,3,0
2010020414,2010,WSH,1,4.8558,3.7368,52,41,0,3
2010020415,2010,NYR,0,3.2543,2.7049,37,40,5,3
2010020415,2010,OTT,1,2.7049,3.2543,40,37,3,5
2010020416,2010,CBJ,0,2.0885,3.1632,38,32,1,4
2010020416,2010,STL,1,3.1632,2.0885,32,38,4,1
2010020417,2010,ARI,1,2.0485,2.9649,51,44,2,3
2010020417,2010,MIN,0,2.9649,2.0485,44,51,3,2
2010020418,2010,CGY,0,2.7942,3.075,38,53,1,2
2010020418,2010,L.A,1,3.075,2.7942,53,38,2,1
2010020419,2010,DET,1,4.3685,2.9173,49,42,4,2
2010020419,2010,MTL,0,2.9173,4.3685,42,49,2,4
2010020420,2010,N.J,0,2.2029,3.2804,41,40,2,3
2010020420,2010,OTT,1,3.2804,2.2029,40,41,3,2
2010020421,2010,ATL,1,1.9601,4.4896,37,37,2,4
2010020421,2010,COL,0,4.4896,1.9601,37,37,4,2
2010020422,2010,CAR,0,1.7725,3.8918,34,49,1,1
2010020422,2010,DAL,1,3.8918,1.7725,49,34,1,1
2010020423,2010,EDM,1,2.3179,4.5638,29,59,3,3
2010020423,2010,T.B,0,4.5638,2.3179,59,29,3,3
2010020424,2010,ANA,1,2.4622,3.674,39,57,2,2
2010020424,2010,CGY,0,3.674,2.4622,57,39,2,2
2010020425,2010,BOS,1,3.5595,1.6821,49,43,1,2
2010020425,2010,PHI,0,1.6821,3.5595,43,49,2,1
2010020426,2010,BUF,1,3.1795,2.5325,44,31,2,5
2010020426,2010,PIT,0,2.5325,3.1795,31,44,5,2
2010020427,2010,MTL,0,1.7559,3.4896,39,42,1,3
2010020427,2010,TOR,1,3.4896,1.7559,42,39,3,1
2010020428,2010,DET,0,3.2353,2.7512,33,41,4,1
2010020428,2010,N.J,1,2.7512,3.2353,41,33,1,4
2010020429,2010,ATL,0,1.3898,2.6198,50,43,5,4
2010020429,2010,NYI,1,2.6198,1.3898,43,50,4,5
2010020430,2010,COL,0,1.4788,3.9589,34,57,3,2
2010020430,2010,WSH,1,3.9589,1.4788,57,34,2,3
2010020431,2010,CBJ,1,1.3894,2.3706,27,43,3,1
2010020431,2010,NYR,0,2.3706,1.3894,43,27,1,3
2010020432,2010,CAR,0,2.0076,4.2035,42,62,1,1
2010020432,2010,STL,1,4.2035,2.0076,62,42,1,1
2010020433,2010,FLA,0,1.3774,1.7326,37,37,0,3
