nhl_game_id,season,goalie_id,goalie_name,team,xga,ga,gsax
2024021162,2024,8479406,Filip Gustavsson,MIN,3.0368,5,-1.9632
2024021162,2024,8474593,Jacob Markstrom,NJD,1.9377,2,-0.0623
2024021163,2024,8481020,Justus Annunen,NSH,3.2588,2,1.2588
2024021163,2024,0,,NSH,0.5893,1,-0.4107
2024021163,2024,8478499,Adin Hill,VGK,1.3621,1,0.3621
2024021164,2024,8480193,Daniil Tarasov,CBJ,4.0686,3,1.0686
2024021164,2024,0,,CBJ,0.722,0,0.722
2024021164,2024,8476999,Linus Ullmark,OTT,2.9413,2,0.9413
2024021165,2024,8475311,Darcy Kuemper,LAK,4.3669,2,2.3669
2024021165,2024,0,,LAK,0.5106,1,-0.4894
2024021165,2024,8476932,Anthony Stolarz,TOR,3.1391,1,2.1391
2024021166,2024,8480280,Jeremy Swayman,BOS,2.4232,2,0.4232
2024021166,2024,8475660,Cam Talbot,DET,2.9353,1,1.9353
2024021167,2024,8481692,Dustin Wolf,CGY,1.8645,3,-1.1355
2024021167,2024,8475717,Calvin Pickard,EDM,3.3056,2,1.3056
2024021168,2024,8471734,Jonathan Quick,NYR,2.0831,1,1.0831
2024021168,2024,8480382,Alexandar Georgiev,SJS,3.1774,6,-2.8226
2024021169,2024,8479979,Jake Oettinger,DAL,3.011,1,2.011
2024021169,2024,8478916,Joey Daccord,SEA,3.396,4,-0.604
2024021169,2024,0,,SEA,0.5081,1,-0.4919
2024021170,2024,8475683,Sergei Bobrovsky,FLA,3.5107,3,0.5107
2024021170,2024,0,,FLA,0.5374,1,-0.4626
2024021170,2024,8478470,Sam Montembeault,MTL,2.7499,2,0.7499
2024021171,2024,8473503,James Reimer,BUF,3.0632,5,-1.9368
2024021171,2024,8480313,Logan Thompson,WSH,4.3039,7,-2.6961
2024021171,2024,0,,WSH,0.7913,1,-0.2087
2024021172,2024,8477967,Thatcher Demko,VAN,4.0174,3,1.0174
2024021172,2024,8476945,Connor Hellebuyck,WPG,2.0385,1,1.0385
2024021173,2024,8482821,Arvid Soderblom,CHI,4.5988,5,-0.4012
2024021173,2024,8478872,Karel Vejmelka,UTA,2.4813,2,0.4813
2024021174,2024,8476341,Anton Forsberg,OTT,3.5921,1,2.5921
2024021174,2024,8477465,Tristan Jarry,PIT,2.6638,0,2.6638
2024021175,2024,8481611,Pyotr Kochetkov,CAR,3.0311,4,-0.9689
2024021175,2024,8477405,Marcus Hogberg,NYI,3.649,6,-2.351
2024021176,2024,8480843,Lukas Dostal,ANA,2.1032,3,-0.8968
2024021176,2024,0,,ANA,0.399,0,0.399
2024021176,2024,8479361,Joseph Woll,TOR,3.3385,2,1.3385
2024021177,2024,8479496,David Rittich,LAK,2.2048,1,1.2048
2024021177,2024,8484312,Georgi Romanov,SJS,4.3086,8,-3.6914
2024021178,2024,8479406,Filip Gustavsson,MIN,2.0634,2,0.0634
2024021178,2024,8474593,Jacob Markstrom,NJD,2.5125,2,0.5125
2024021179,2024,8481020,Justus Annunen,NSH,3.2737,2,1.2737
2024021179,2024,0,,NSH,0.0652,0,0.0652
2024021179,2024,8478905,Ivan Fedotov,PHI,2.2259,1,1.2259
2024021180,2024,8478435,Dan Vladar,CGY,2.3826,2,0.3826
2024021180,2024,8475809,Scott Wedgewood,COL,3.0638,2,1.0638
2024021181,2024,8479193,Casey DeSmith,DAL,2.9841,1,1.9841
2024021181,2024,8475831,Philipp Grubauer,SEA,2.9839,2,0.9839
2024021181,2024,0,,SEA,1.1457,1,0.1457
2024021182,2024,8480280,Jeremy Swayman,BOS,2.9768,4,-1.0232
2024021182,2024,0,,BOS,1.2352,0,1.2352
2024021182,2024,8479292,Charlie Lindgren,WSH,2.481,3,-0.519
2024021183,2024,8477970,Vitek Vanecek,FLA,2.2647,3,-0.7353
2024021183,2024,8478470,Sam Montembeault,MTL,3.0712,2,1.0712
2024021184,2024,8473503,James Reimer,BUF,3.8586,2,1.8586
2024021184,2024,8476999,Linus Ullmark,OTT,2.4471,5,-2.5529
2024021184,2024,0,,OTT,0.6998,0,0.6998
2024021185,2024,8478007,Elvis Merzlikins,CBJ,2.2301,4,-1.7699
2024021185,2024,8477424,Juuse Saros,NSH,2.6668,7,-4.3332
2024021185,2024,8481020,Justus Annunen,NSH,1.4057,1,0.4057
2024021186,2024,8478009,Ilya Sorokin,NYI,1.7351,4,-2.2649
2024021186,2024,8476883,Andrei Vasilevskiy,TBL,4.1533,1,3.1533
2024021187,2024,8475660,Cam Talbot,DET,3.2882,2,1.2882
2024021187,2024,8476412,Jordan Binnington,STL,2.0483,1,1.0483
2024021188,2024,8481692,Dustin Wolf,CGY,3.1143,2,1.1143
2024021188,2024,0,,CGY,1.5365,1,0.5365
2024021188,2024,8478872,Karel Vejmelka,UTA,2.0789,1,1.0789
2024021189,2024,8475717,Calvin Pickard,EDM,1.6972,2,-0.3028
2024021189,2024,8478499,Adin Hill,VGK,2.2141,3,-0.7859
2024021190,2024,8480843,Lukas Dostal,ANA,3.0331,3,0.0331
2024021190,2024,8480382,Alexandar Georgiev,SJS,5.0351,3,2.0351
2024021191,2024,8475311,Darcy Kuemper,LAK,1.5039,1,0.5039
2024021191,2024,8476945,Connor Hellebuyck,WPG,1.2093,3,-1.7907
2024021191,2024,0,,WPG,0.7482,1,-0.2518
2024021192,2024,8479406,Filip Gustavsson,MIN,3.6065,5,-1.3935
2024021192,2024,8478048,Igor Shesterkin,NYR,3.1298,4,-0.8702
2024021193,2024,8475883,Frederik Andersen,CAR,3.087,1,2.087
2024021193,2024,8480313,Logan Thompson,WSH,1.5254,3,-1.4746
2024021193,2024,8479292,Charlie Lindgren,WSH,2.8353,2,0.8353
2024021194,2024,8475683,Sergei Bobrovsky,FLA,2.4436,3,-0.5564
2024021194,2024,8476932,Anthony Stolarz,TOR,3.6078,2,1.6078
2024021195,2024,8481519,Spencer Knight,CHI,4.4054,2,2.4054
2024021195,2024,8475809,Scott Wedgewood,COL,2.6347,2,0.6347
2024021196,2024,8478916,Joey Daccord,SEA,4.3106,0,4.3106
2024021196,2024,8477967,Thatcher Demko,VAN,1.4892,4,-2.5108
2024021196,2024,0,,VAN,1.5867,1,0.5867
2024021197,2024,8480280,Jeremy Swayman,BOS,3.7209,3,0.7209
2024021197,2024,0,,BOS,0.6689,1,-0.3311
2024021197,2024,8478470,Sam Montembeault,MTL,1.8482,1,0.8482
2024021198,2024,8476999,Linus Ullmark,OTT,3.168,1,2.168
2024021198,2024,8476883,Andrei Vasilevskiy,TBL,2.239,2,0.239
2024021198,2024,0,,TBL,0.4725,0,0.4725
2024021199,2024,8478007,Elvis Merzlikins,CBJ,3.1666,7,-3.8334
2024021199,2024,8480193,Daniil Tarasov,CBJ,0.3672,0,0.3672
2024021199,2024,8478406,Mackenzie Blackwood,COL,3.4075,3,0.4075
2024021200,2024,8477465,Tristan Jarry,PIT,2.3788,5,-2.6212
2024021200,2024,8480981,Joel Hofer,STL,3.6549,4,-0.3451
2024021201,2024,8479979,Jake Oettinger,DAL,1.8429,1,0.8429
2024021201,2024,8481020,Justus Annunen,NSH,2.6115,5,-2.3885
2024021202,2024,8475311,Darcy Kuemper,LAK,2.6677,2,0.6677
2024021202,2024,8478872,Karel Vejmelka,UTA,2.5296,3,-0.4704
2024021202,2024,0,,UTA,0.333,1,-0.667
2024021203,2024,8476434,John Gibson,ANA,2.5549,3,-0.4451
2024021203,2024,8480843,Lukas Dostal,ANA,0.6903,1,-0.3097
2024021203,2024,8481692,Dustin Wolf,CGY,1.7618,1,0.7618
2024021204,2024,8478499,Adin Hill,VGK,2.0912,3,-0.9088
2024021204,2024,8481033,Akira Schmid,VGK,0.329,0,0.329
2024021204,2024,0,,VGK,0.4688,1,-0.5312
2024021204,2024,8477480,Eric Comrie,WPG,2.415,0,2.415
2024021205,2024,8475717,Calvin Pickard,EDM,1.5719,2,-0.4281
2024021205,2024,8484312,Georgi Romanov,SJS,2.9727,3,-0.0273
2024021205,2024,0,,SJS,0.7885,0,0.7885
2024021206,2024,8481611,Pyotr Kochetkov,CAR,2.9961,4,-1.0039
2024021206,2024,0,,CAR,0.9099,1,-0.0901
2024021206,2024,8475660,Cam Talbot,DET,2.1878,3,-0.8122
2024021207,2024,8481519,Spencer Knight,CHI,3.5191,4,-0.4809
2024021207,2024,0,,CHI,0.9641,1,-0.0359
2024021207,2024,8479292,Charlie Lindgren,WSH,2.3254,3,-0.6746
2024021208,2024,8479406,Filip Gustavsson,MIN,3.1736,3,0.1736
2024021208,2024,8478009,Ilya Sorokin,NYI,2.3856,1,1.3856
2024021209,2024,8474593,Jacob Markstrom,NJD,3.7411,0,3.7411
2024021209,2024,8478048,Igor Shesterkin,NYR,1.8892,3,-1.1108
2024021209,2024,0,,NYR,0.8589,1,-0.1411
2024021210,2024,8475683,Sergei Bobrovsky,FLA,1.767,2,-0.233
2024021210,2024,0,,FLA,0.8399,1,-0.1601
2024021210,2024,8476341,Anton Forsberg,OTT,3.5702,0,3.5702
2024021211,2024,8479193,Casey DeSmith,DAL,3.0854,4,-0.9146
2024021211,2024,0,,DAL,0.9233,1,-0.0767
2024021211,2024,8477465,Tristan Jarry,PIT,2.4405,3,-0.5595
2024021212,2024,8480843,Lukas Dostal,ANA,2.3933,6,-3.6067
2024021212,2024,8477967,Thatcher Demko,VAN,2.7974,2,0.7974
2024021213,2024,8475717,Calvin Pickard,EDM,3.7459,3,0.7459
2024021213,2024,8475311,Darcy Kuemper,LAK,2.3488,0,2.3488
2024021214,2024,8480280,Jeremy Swayman,BOS,2.8681,1,1.8681
2024021214,2024,8475883,Frederik Andersen,CAR,2.9463,5,-2.0537
2024021215,2024,8473503,James Reimer,BUF,2.1819,2,0.1819
2024021215,2024,8477992,Jonas Johansson,TBL,3.4314,2,1.4314
2024021216,2024,8478007,Elvis Merzlikins,CBJ,2.5295,5,-2.4705
2024021216,2024,8476932,Anthony Stolarz,TOR,1.351,0,1.351
2024021217,2024,8478470,Sam Montembeault,MTL,1.8719,2,-0.1281
2024021217,2024,8481035,Samuel Ersson,PHI,2.6117,3,-0.3883
2024021217,2024,0,,PHI,1.3942,0,1.3942
2024021218,2024,8478406,Mackenzie Blackwood,COL,2.1392,4,-1.8608
2024021218,2024,0,,COL,0.3543,1,-0.6458
2024021218,2024,8476412,Jordan Binnington,STL,3.5902,4,-0.4098
2024021219,2024,8478872,Karel Vejmelka,UTA,4.2182,1,3.2182
2024021219,2024,8476945,Connor Hellebuyck,WPG,3.3181,3,0.3181
2024021219,2024,0,,WPG,0.3995,1,-0.6005
2024021220,2024,8481692,Dustin Wolf,CGY,3.0805,3,0.0805
2024021220,2024,8481033,Akira Schmid,VGK,1.474,2,-0.526
2024021221,2024,8478916,Joey Daccord,SEA,2.5572,1,1.5572
2024021221,2024,8480382,Alexandar Georgiev,SJS,1.6325,4,-2.3675
2024021221,2024,8484312,Georgi Romanov,SJS,0.6672,1,-0.3328
2024021222,2024,8478009,Ilya Sorokin,NYI,3.3582,1,2.3582
2024021222,2024,8479292,Charlie Lindgren,WSH,3.8294,4,-0.1706
2024021223,2024,8479979,Jake Oettinger,DAL,3.766,3,0.766
2024021223,2024,8479406,Filip Gustavsson,MIN,1.5661,2,-0.4339
2024021224,2024,8480193,Daniil Tarasov,CBJ,0.6083,2,-1.3917
2024021224,2024,8478007,Elvis Merzlikins,CBJ,2.573,2,0.573
2024021224,2024,8476999,Linus Ullmark,OTT,3.4718,0,3.4718
2024021225,2024,8475660,Cam Talbot,DET,3.0839,1,2.0839
2024021225,2024,8477970,Vitek Vanecek,FLA,2.5414,2,0.5414
2024021225,2024,0,,FLA,1.5582,0,1.5582
2024021226,2024,8476914,Joonas Korpisalo,BOS,4.0416,5,-0.9584
2024021226,2024,0,,BOS,1.1989,1,0.1989
2024021226,2024,8480045,Ukko-Pekka Luukkonen,BUF,2.8213,3,-0.1787
2024021227,2024,8481519,Spencer Knight,CHI,3.8146,1,2.8146
2024021227,2024,8477968,Alex Nedeljkovic,PIT,3.054,2,1.054
2024021227,2024,0,,PIT,0.9304,1,-0.0696
2024021228,2024,8482487,Jakub Dobes,MTL,3.9814,1,2.9814
2024021228,2024,8477424,Juuse Saros,NSH,1.5232,2,-0.4768
2024021228,2024,0,,NSH,0.4282,0,0.4282
2024021229,2024,8480947,Kevin Lankinen,VAN,3.3394,3,0.3394
2024021229,2024,8478499,Adin Hill,VGK,2.3364,2,0.3364
2024021230,2024,8478048,Igor Shesterkin,NYR,3.2368,4,-0.7632
2024021230,2024,0,,NYR,0.9484,1,-0.0516
2024021230,2024,8476883,Andrei Vasilevskiy,TBL,4.7632,1,3.7632
2024021231,2024,8480981,Joel Hofer,STL,3.408,2,1.408
2024021231,2024,0,,STL,0.9801,1,-0.0199
2024021231,2024,8476945,Connor Hellebuyck,WPG,1.2696,1,0.2696
2024021232,2024,8480843,Lukas Dostal,ANA,8.0226,2,6.0226
2024021232,2024,8480885,Olivier Rodrigue,EDM,1.6566,3,-1.3434
2024021233,2024,8475311,Darcy Kuemper,LAK,2.4028,2,0.4028
2024021233,2024,8478916,Joey Daccord,SEA,3.0087,1,2.0087
2024021234,2024,8481692,Dustin Wolf,CGY,3.1097,2,1.1097
2024021234,2024,8484312,Georgi Romanov,SJS,3.4957,3,0.4957
2024021234,2024,0,,SJS,0.92,0,0.92
2024021235,2024,8473503,James Reimer,BUF,2.1242,0,2.1242
2024021235,2024,8481611,Pyotr Kochetkov,CAR,1.4586,3,-1.5414
2024021236,2024,8475660,Cam Talbot,DET,2.0509,2,0.0509
2024021236,2024,0,,DET,1.5194,2,-0.4806
2024021236,2024,8478470,Sam Montembeault,MTL,3.9084,1,2.9084
2024021237,2024,8475683,Sergei Bobrovsky,FLA,0.8338,1,-0.1662
2024021237,2024,8479361,Joseph Woll,TOR,3.0677,3,0.0677
2024021238,2024,8480280,Jeremy Swayman,BOS,2.2603,2,0.2603
2024021238,2024,8474593,Jacob Markstrom,NJD,1.4962,6,-4.5038
2024021238,2024,8474596,Jake Allen,NJD,0.3931,1,-0.6069
2024021239,2024,8478007,Elvis Merzlikins,CBJ,3.0501,2,1.0501
2024021239,2024,8476341,Anton Forsberg,OTT,3.3629,5,-1.6371
2024021240,2024,8481519,Spencer Knight,CHI,3.9385,5,-1.0615
2024021240,2024,8477465,Tristan Jarry,PIT,2.5485,0,2.5485
2024021241,2024,8481020,Justus Annunen,NSH,3.3747,6,-2.6253
2024021241,2024,8478009,Ilya Sorokin,NYI,2.0626,4,-1.9374
2024021241,2024,8477405,Marcus Hogberg,NYI,0.934,3,-2.066
2024021242,2024,8479193,Casey DeSmith,DAL,3.9772,6,-2.0228
2024021242,2024,8477967,Thatcher Demko,VAN,3.1031,4,-0.8969
2024021242,2024,0,,VAN,0.5189,1,-0.4811
2024021243,2024,8478916,Joey Daccord,SEA,3.9105,7,-3.0895
2024021243,2024,8484910,Victor Ostman,SEA,1.439,0,1.439
2024021243,2024,8478872,Karel Vejmelka,UTA,1.8272,1,0.8272
2024021244,2024,8475809,Scott Wedgewood,COL,1.7678,2,-0.2322
2024021244,2024,8481033,Akira Schmid,VGK,3.0281,2,1.0281
2024021245,2024,8476883,Andrei Vasilevskiy,TBL,5.7035,4,1.7035
2024021245,2024,8476932,Anthony Stolarz,TOR,3.7936,3,0.7936
2024021246,2024,8471734,Jonathan Quick,NYR,2.0884,7,-4.9116
2024021246,2024,0,,NYR,1.5494,1,0.5494
2024021246,2024,8482783,Aleksei Kolosov,PHI,2.5703,5,-2.4297
2024021247,2024,8470594,Marc-Andre Fleury,MIN,2.8018,7,-4.1982
2024021247,2024,8480382,Alexandar Georgiev,SJS,4.7853,8,-3.2147
2024021248,2024,8475717,Calvin Pickard,EDM,1.6939,3,-1.3061
2024021248,2024,8476412,Jordan Binnington,STL,2.5561,4,-1.4439
2024021249,2024,8478024,Ville Husso,ANA,3.2786,3,0.2786
2024021249,2024,8481692,Dustin Wolf,CGY,2.0645,4,-1.9355
2024021250,2024,8480280,Jeremy Swayman,BOS,1.3904,4,-2.6096
2024021250,2024,0,,BOS,0.4725,1,-0.5275
2024021250,2024,8482821,Arvid Soderblom,CHI,2.481,2,0.481
2024021251,2024,8475660,Cam Talbot,DET,2.625,4,-1.375
2024021251,2024,8475683,Sergei Bobrovsky,FLA,1.5979,1,0.5979
2024021252,2024,8475883,Frederik Andersen,CAR,3.9515,4,-0.0485
2024021252,2024,8479292,Charlie Lindgren,WSH,3.0801,4,-0.9199
2024021253,2024,8473503,James Reimer,BUF,3.3759,3,0.3759
2024021253,2024,8482982,Jet Greaves,CBJ,4.5646,2,2.5646
2024021254,2024,8477405,Marcus Hogberg,NYI,3.0682,8,-4.9318
2024021254,2024,8482668,Tristan Lennox,NYI,0.0549,1,-0.9451
2024021254,2024,8478048,Igor Shesterkin,NYR,4.1945,2,2.1945
2024021255,2024,8479979,Jake Oettinger,DAL,2.7373,4,-1.2627
2024021255,2024,8476945,Connor Hellebuyck,WPG,2.6646,0,2.6646
2024021256,2024,8478406,Mackenzie Blackwood,COL,1.7794,3,-1.2206
2024021256,2024,0,,COL,2.6555,1,1.6555
2024021256,2024,8480947,Kevin Lankinen,VAN,2.8601,1,1.8601
2024021257,2024,8477424,Juuse Saros,NSH,5.5839,3,2.5839
2024021257,2024,8478872,Karel Vejmelka,UTA,3.6734,3,0.6734
2024021258,2024,8478916,Joey Daccord,SEA,3.216,2,1.216
2024021258,2024,8478499,Adin Hill,VGK,3.4784,1,2.4784
2024021259,2024,8480843,Lukas Dostal,ANA,2.4526,6,-3.5474
2024021259,2024,8475311,Darcy Kuemper,LAK,1.4873,1,0.4873
2024021260,2024,8478470,Sam Montembeault,MTL,4.4723,5,-0.5277
2024021260,2024,8476999,Linus Ullmark,OTT,1.4928,2,-0.5072
2024021261,2024,8479312,Alex Lyon,DET,2.1701,3,-0.8299
2024021261,2024,8476883,Andrei Vasilevskiy,TBL,2.1297,4,-1.8703
2024021262,2024,8474596,Jake Allen,NJD,3.5497,3,0.5497
2024021262,2024,0,,NJD,0.8028,1,-0.1972
2024021262,2024,8477465,Tristan Jarry,PIT,3.0334,2,1.0334
2024021263,2024,8475717,Calvin Pickard,EDM,1.906,2,-0.094
2024021263,2024,8484312,Georgi Romanov,SJS,3.7529,3,0.7529
2024021263,2024,0,,SJS,0.6956,1,-0.3044
2024021264,2024,8481692,Dustin Wolf,CGY,1.5164,2,-0.4836
2024021264,2024,8479406,Filip Gustavsson,MIN,2.0176,4,-1.9824
2024021264,2024,8470594,Marc-Andre Fleury,MIN,0.358,0,0.358
2024021264,2024,0,,MIN,1.6343,0,1.6343
2024021265,2024,8477405,Marcus Hogberg,NYI,2.5007,3,-0.4993
2024021265,2024,0,,NYI,0.5726,0,0.5726
2024021265,2024,8481035,Samuel Ersson,PHI,3.5658,3,0.5658
2024021266,2024,8481611,Pyotr Kochetkov,CAR,3.6848,3,0.6848
2024021266,2024,8478048,Igor Shesterkin,NYR,2.4712,5,-2.5288
2024021266,2024,0,,NYR,1.6094,2,-0.3906
2024021267,2024,8478406,Mackenzie Blackwood,COL,4.1082,5,-0.8918
2024021267,2024,8475311,Darcy Kuemper,LAK,3.2002,4,-0.7998
2024021268,2024,8480045,Ukko-Pekka Luukkonen,BUF,2.9959,2,0.9959
2024021268,2024,8477970,Vitek Vanecek,FLA,4.0228,2,2.0228
2024021269,2024,8482487,Jakub Dobes,MTL,4.1735,1,3.1735
2024021269,2024,8476932,Anthony Stolarz,TOR,1.7343,0,1.7343
2024021270,2024,8482982,Jet Greaves,CBJ,4.0138,0,4.0138
2024021270,2024,0,,CBJ,0.0652,0,0.0652
2024021270,2024,8482411,Hunter Shepard,WSH,3.2307,7,-3.7693
2024021271,2024,8481519,Spencer Knight,CHI,4.4478,4,0.4478
2024021271,2024,8476945,Connor Hellebuyck,WPG,3.3119,4,-0.6881
2024021272,2024,8479193,Casey DeSmith,DAL,4.9128,5,-0.0872
2024021272,2024,0,,DAL,1.4342,0,1.4342
2024021272,2024,8478872,Karel Vejmelka,UTA,2.3738,3,-0.6262
2024021273,2024,8479406,Filip Gustavsson,MIN,1.3442,2,-0.6558
2024021273,2024,8480947,Kevin Lankinen,VAN,4.6773,3,1.6773
2024021274,2024,8481020,Justus Annunen,NSH,3.6575,4,-0.3425
2024021274,2024,0,,NSH,0.9243,1,-0.0757
2024021274,2024,8478499,Adin Hill,VGK,1.5795,3,-1.4205
2024021275,2024,8475831,Philipp Grubauer,SEA,1.3204,3,-1.6796
2024021275,2024,8476412,Jordan Binnington,STL,1.9657,3,-1.0343
2024021276,2024,8476341,Anton Forsberg,OTT,2.5233,3,-0.4767
2024021276,2024,8478905,Ivan Fedotov,PHI,2.5708,4,-1.4292
2024021277,2024,8474593,Jacob Markstrom,NJD,1.832,1,0.832
2024021277,2024,0,,NJD,0.3461,0,0.3461
2024021277,2024,8478009,Ilya Sorokin,NYI,2.5768,0,2.5768
2024021278,2024,8476914,Joonas Korpisalo,BOS,2.6312,1,1.6312
2024021278,2024,8477465,Tristan Jarry,PIT,5.2331,4,1.2331
2024021279,2024,8475883,Frederik Andersen,CAR,2.6884,4,-1.3116
2024021279,2024,8479361,Joseph Woll,TOR,4.3322,1,3.3322
2024021280,2024,8473503,James Reimer,BUF,5.2092,7,-1.7908
2024021280,2024,8477992,Jonas Johansson,TBL,2.8697,4,-1.1303
2024021281,2024,8482982,Jet Greaves,CBJ,2.8451,1,1.8451
2024021281,2024,8479292,Charlie Lindgren,WSH,1.3768,4,-2.6232
2024021282,2024,8479973,Stuart Skinner,EDM,2.1892,1,1.1892
2024021282,2024,8477480,Eric Comrie,WPG,3.5255,3,0.5255
2024021282,2024,0,,WPG,1.0614,1,0.0614
2024021283,2024,8481692,Dustin Wolf,CGY,2.052,2,0.052
2024021283,2024,8484312,Georgi Romanov,SJS,2.9652,4,-1.0348
2024021283,2024,0,,SJS,0.5783,1,-0.4217
2024021284,2024,8480843,Lukas Dostal,ANA,2.409,3,-0.591
2024021284,2024,0,,ANA,0.3878,1,-0.6122
2024021284,2024,8475809,Scott Wedgewood,COL,1.6254,2,-0.3746
2024021285,2024,8482821,Arvid Soderblom,CHI,4.3688,3,1.3688
2024021285,2024,8478470,Sam Montembeault,MTL,5.8753,3,2.8753
2024021286,2024,8479979,Jake Oettinger,DAL,2.3754,5,-2.6246
2024021286,2024,0,,DAL,0.9299,1,-0.0701
2024021286,2024,8475660,Cam Talbot,DET,3.9185,4,-0.0815
2024021287,2024,8475683,Sergei Bobrovsky,FLA,1.983,5,-3.017
2024021287,2024,8471734,Jonathan Quick,NYR,2.8245,3,-0.1755
2024021288,2024,8477424,Juuse Saros,NSH,3.7018,6,-2.2982
2024021288,2024,0,,NSH,0.6244,1,-0.3756
2024021288,2024,8480191,Matt Villalta,UTA,3.7209,3,0.7209
2024021289,2024,8475717,Calvin Pickard,EDM,3.2251,5,-1.7749
2024021289,2024,8475311,Darcy Kuemper,LAK,1.2463,0,1.2463
2024021289,2024,8479496,David Rittich,LAK,0.1606,0,0.1606
2024021290,2024,8480382,Alexandar Georgiev,SJS,6.5363,2,4.5363
2024021290,2024,8484268,Nikita Tolopilo,VAN,1.5121,1,0.5121
2024021291,2024,8480280,Jeremy Swayman,BOS,3.7383,5,-1.2617
2024021291,2024,8474596,Jake Allen,NJD,2.5851,4,-1.4149
2024021292,2024,8480045,Ukko-Pekka Luukkonen,BUF,2.3748,4,-1.6252
2024021292,2024,8476932,Anthony Stolarz,TOR,3.9975,0,3.9975
2024021293,2024,8481519,Spencer Knight,CHI,2.9777,3,-0.0223
2024021293,2024,8476341,Anton Forsberg,OTT,1.736,4,-2.264
2024021294,2024,8477970,Vitek Vanecek,FLA,4.4988,5,-0.5012
2024021294,2024,8476883,Andrei Vasilevskiy,TBL,2.3753,1,1.3753
2024021295,2024,8482982,Jet Greaves,CBJ,3.2977,0,3.2977
2024021295,2024,8481035,Samuel Ersson,PHI,3.8589,3,0.8589
2024021296,2024,8478009,Ilya Sorokin,NYI,3.1534,2,1.1534
2024021296,2024,0,,NYI,1.587,1,0.587
2024021296,2024,8479292,Charlie Lindgren,WSH,2.7452,1,1.7452
2024021297,2024,8476412,Jordan Binnington,STL,2.6614,1,1.6614
2024021297,2024,8478872,Karel Vejmelka,UTA,3.0679,6,-2.9321
2024021298,2024,8480843,Lukas Dostal,ANA,3.4969,3,0.4969
2024021298,2024,8479406,Filip Gustavsson,MIN,2.2454,2,0.2454
2024021298,2024,8470594,Marc-Andre Fleury,MIN,0.3121,0,0.3121
2024021299,2024,8481692,Dustin Wolf,CGY,2.9231,4,-1.0769
2024021299,2024,8478492,Ilya Samsonov,VGK,2.8902,4,-1.1098
2024021300,2024,8479496,David Rittich,LAK,2.7308,5,-2.2692
2024021300,2024,8478916,Joey Daccord,SEA,3.509,6,-2.491
2024021301,2024,8481611,Pyotr Kochetkov,CAR,1.9974,4,-2.0026
2024021301,2024,8478470,Sam Montembeault,MTL,2.8075,2,0.8075
2024021302,2024,8478024,Ville Husso,ANA,4.1543,2,2.1543
2024021302,2024,8476945,Connor Hellebuyck,WPG,2.737,1,1.737
2024021303,2024,8479312,Alex Lyon,DET,2.7052,2,0.7052
2024021303,2024,8482076,Nico Daws,NJD,2.0727,4,-1.9273
2024021303,2024,0,,NJD,0.4301,1,-0.5699
2024021304,2024,8479979,Jake Oettinger,DAL,2.1208,5,-2.8792
2024021304,2024,8479193,Casey DeSmith,DAL,1.393,0,1.393
2024021304,2024,8477424,Juuse Saros,NSH,2.1217,1,1.1217
2024021305,2024,8480947,Kevin Lankinen,VAN,1.1898,1,0.1898
2024021305,2024,8484268,Nikita Tolopilo,VAN,0.5158,2,-1.4842
2024021305,2024,0,,VAN,0.4242,1,-0.5758
2024021305,2024,8481033,Akira Schmid,VGK,1.7823,1,0.7823
2024021306,2024,8479973,Stuart Skinner,EDM,1.2294,0,1.2294
2024021306,2024,8480382,Alexandar Georgiev,SJS,1.8079,2,-0.1921
2024021306,2024,0,,SJS,0.7927,1,-0.2073
2024021307,2024,8473503,James Reimer,BUF,3.8755,4,-0.1245
2024021307,2024,8482783,Aleksei Kolosov,PHI,3.092,4,-0.908
2024021307,2024,0,,PHI,0.9141,1,-0.0859
2024021308,2024,8475660,Cam Talbot,DET,2.2806,4,-1.7194
2024021308,2024,8479361,Joseph Woll,TOR,2.9615,3,-0.0385
2024021309,2024,8475883,Frederik Andersen,CAR,3.9681,7,-3.0319
2024021309,2024,8476999,Linus Ullmark,OTT,3.1426,5,-1.8574
2024021310,2024,8478048,Igor Shesterkin,NYR,2.2225,0,2.2225
2024021310,2024,8477992,Jonas Johansson,TBL,1.9832,4,-2.0168
2024021311,2024,8477968,Alex Nedeljkovic,PIT,2.6606,2,0.6606
2024021311,2024,8483532,Clay Stevenson,WSH,3.7537,5,-1.2463
2024021312,2024,8482982,Jet Greaves,CBJ,2.9916,1,1.9916
2024021312,2024,8477405,Marcus Hogberg,NYI,2.8294,6,-3.1706
2024030111,2024,8476999,Linus Ullmark,OTT,3.9021,6,-2.0979
2024030111,2024,8476932,Anthony Stolarz,TOR,2.9714,2,0.9714
2024030112,2024,8476999,Linus Ullmark,OTT,1.6978,3,-1.3022
2024030112,2024,8476932,Anthony Stolarz,TOR,1.8587,2,-0.1413
2024030113,2024,8476999,Linus Ullmark,OTT,2.5512,3,-0.4488
2024030113,2024,8476932,Anthony Stolarz,TOR,2.3078,2,0.3078
2024030114,2024,8476999,Linus Ullmark,OTT,2.2706,3,-0.7294
2024030114,2024,8476932,Anthony Stolarz,TOR,2.6713,4,-1.3287
2024030115,2024,8476999,Linus Ullmark,OTT,2.8285,0,2.8285
2024030115,2024,8476932,Anthony Stolarz,TOR,1.5874,2,-0.4126
