game_id,penalty_team,n,yds
2015_15_MIA_SD,LAC,7,48.0
2015_15_MIA_SD,MIA,9,72.0
2015_15_NYJ_DAL,DAL,6,54.0
2015_15_NYJ_DAL,NYJ,8,61.0
2015_15_TB_STL,LA,5,35.0
2015_15_TB_STL,TB,9,56.0
2015_15_TEN_NE,NE,5,35.0
2015_15_TEN_NE,TEN,3,29.0
2015_16_CAR_ATL,ATL,3,20.0
2015_16_CAR_ATL,CAR,4,40.0
2015_16_CHI_TB,CHI,3,25.0
2015_16_CHI_TB,TB,4,47.0
2015_16_CIN_DEN,CIN,6,45.0
2015_16_CIN_DEN,DEN,5,40.0
2015_16_CLE_KC,CLE,8,83.0
2015_16_CLE_KC,KC,5,33.0
2015_16_DAL_BUF,BUF,7,62.0
2015_16_DAL_BUF,DAL,8,65.0
2015_16_GB_ARI,ARI,10,119.0
2015_16_GB_ARI,GB,7,59.0
2015_16_HOU_TEN,HOU,4,28.0
2015_16_HOU_TEN,TEN,4,43.0
2015_16_IND_MIA,IND,6,60.0
2015_16_IND_MIA,MIA,9,50.0
2015_16_JAX_NO,JAX,8,55.0
2015_16_JAX_NO,NO,5,40.0
2015_16_NE_NYJ,NE,1,7.0
2015_16_NE_NYJ,NYJ,6,39.0
2015_16_NYG_MIN,MIN,2,10.0
2015_16_NYG_MIN,NYG,7,48.0
2015_16_PIT_BAL,BAL,12,121.0
2015_16_PIT_BAL,PIT,3,25.0
2015_16_SD_OAK,LAC,9,75.0
2015_16_SD_OAK,LV,16,121.0
2015_16_SF_DET,DET,7,71.0
2015_16_SF_DET,SF,11,65.0
2015_16_STL_SEA,LA,5,60.0
2015_16_STL_SEA,SEA,10,83.0
2015_16_WAS_PHI,PHI,8,45.0
2015_16_WAS_PHI,WAS,8,70.0
2015_17_BAL_CIN,BAL,4,38.0
2015_17_BAL_CIN,CIN,11,72.0
2015_17_DET_CHI,CHI,1,15.0
2015_17_DET_CHI,DET,4,21.0
2015_17_JAX_HOU,HOU,9,55.0
2015_17_JAX_HOU,JAX,7,53.0
2015_17_MIN_GB,GB,7,54.0
2015_17_MIN_GB,MIN,5,37.0
2015_17_NE_MIA,MIA,10,93.0
2015_17_NE_MIA,NE,7,41.0
2015_17_NO_ATL,ATL,4,32.0
2015_17_NO_ATL,NO,4,45.0
2015_17_NYJ_BUF,BUF,4,45.0
2015_17_NYJ_BUF,NYJ,6,41.0
2015_17_OAK_KC,KC,5,55.0
2015_17_OAK_KC,LV,7,59.0
2015_17_PHI_NYG,NYG,2,10.0
2015_17_PHI_NYG,PHI,3,11.0
2015_17_PIT_CLE,CLE,8,47.0
2015_17_PIT_CLE,PIT,9,45.0
2015_17_SD_DEN,DEN,6,35.0
2015_17_SD_DEN,LAC,7,45.0
2015_17_SEA_ARI,ARI,6,43.0
2015_17_SEA_ARI,SEA,6,70.0
2015_17_STL_SF,LA,11,105.0
2015_17_STL_SF,SF,7,60.0
2015_17_TB_CAR,CAR,7,33.0
2015_17_TB_CAR,TB,4,50.0
2015_17_TEN_IND,IND,6,71.0
2015_17_TEN_IND,TEN,6,60.0
2015_17_WAS_DAL,DAL,4,44.0
2015_17_WAS_DAL,WAS,3,20.0
2015_18_GB_WAS,GB,3,23.0
2015_18_GB_WAS,WAS,7,55.0
2015_18_KC_HOU,HOU,4,29.0
2015_18_KC_HOU,KC,5,52.0
2015_18_PIT_CIN,CIN,7,64.0
2015_18_PIT_CIN,PIT,10,142.0
2015_18_SEA_MIN,MIN,2,46.0
2015_18_SEA_MIN,SEA,6,65.0
2015_19_GB_ARI,ARI,3,26.0
2015_19_GB_ARI,GB,8,55.0
2015_19_KC_NE,KC,5,40.0
2015_19_KC_NE,NE,6,24.0
2015_19_PIT_DEN,DEN,4,49.0
2015_19_PIT_DEN,PIT,5,38.0
2015_19_SEA_CAR,CAR,3,25.0
2015_19_SEA_CAR,SEA,3,20.0
2015_20_ARI_CAR,ARI,8,51.0
2015_20_ARI_CAR,CAR,5,45.0
2015_20_NE_DEN,DEN,7,51.0
2015_20_NE_DEN,NE,7,53.0
2015_21_CAR_DEN,CAR,12,102.0
2015_21_CAR_DEN,DEN,6,51.0
2016_01_BUF_BAL,BAL,6,35.0
2016_01_BUF_BAL,BUF,8,89.0
2016_01_CAR_DEN,CAR,8,85.0
2016_01_CAR_DEN,DEN,4,22.0
2016_01_CHI_HOU,CHI,4,30.0
2016_01_CHI_HOU,HOU,6,69.0
2016_01_CIN_NYJ,CIN,5,44.0
2016_01_CIN_NYJ,NYJ,7,95.0
2016_01_CLE_PHI,CLE,4,15.0
2016_01_CLE_PHI,PHI,7,46.0
2016_01_DET_IND,DET,8,70.0
2016_01_DET_IND,IND,5,45.0
2016_01_GB_JAX,GB,5,24.0
2016_01_GB_JAX,JAX,9,79.0
2016_01_LA_SF,LA,9,87.0
2016_01_LA_SF,SF,2,10.0
2016_01_MIA_SEA,MIA,4,40.0
2016_01_MIA_SEA,SEA,8,69.0
2016_01_MIN_TEN,MIN,3,39.0
2016_01_MIN_TEN,TEN,2,10.0
2016_01_NE_ARI,ARI,6,58.0
2016_01_NE_ARI,NE,8,69.0
2016_01_NYG_DAL,DAL,6,50.0
2016_01_NYG_DAL,NYG,4,40.0
2016_01_OAK_NO,LV,14,141.0
2016_01_OAK_NO,NO,7,53.0
2016_01_PIT_WAS,PIT,4,81.0
2016_01_PIT_WAS,WAS,9,55.0
2016_01_SD_KC,KC,6,46.0
2016_01_SD_KC,LAC,5,30.0
2016_01_TB_ATL,ATL,7,74.0
2016_01_TB_ATL,TB,6,48.0
2016_02_ATL_OAK,ATL,7,72.0
2016_02_ATL_OAK,LV,9,58.0
2016_02_BAL_CLE,BAL,4,29.0
2016_02_BAL_CLE,CLE,8,59.0
2016_02_CIN_PIT,CIN,5,31.0
2016_02_CIN_PIT,PIT,5,54.0
2016_02_DAL_WAS,DAL,6,39.0
2016_02_DAL_WAS,WAS,8,51.0
2016_02_GB_MIN,GB,6,72.0
2016_02_GB_MIN,MIN,13,137.0
2016_02_IND_DEN,DEN,8,54.0
2016_02_IND_DEN,IND,8,94.0
2016_02_JAX_SD,JAX,13,88.0
2016_02_JAX_SD,LAC,3,23.0
2016_02_KC_HOU,HOU,5,44.0
2016_02_KC_HOU,KC,9,77.0
2016_02_MIA_NE,MIA,5,49.0
2016_02_MIA_NE,NE,7,65.0
2016_02_NO_NYG,NO,7,76.0
2016_02_NO_NYG,NYG,3,25.0
2016_02_NYJ_BUF,BUF,6,59.0
2016_02_NYJ_BUF,NYJ,7,50.0
2016_02_PHI_CHI,CHI,7,60.0
2016_02_PHI_CHI,PHI,5,34.0
2016_02_SEA_LA,LA,9,78.0
2016_02_SEA_LA,SEA,10,114.0
2016_02_SF_CAR,CAR,8,65.0
2016_02_SF_CAR,SF,6,50.0
2016_02_TB_ARI,ARI,3,30.0
2016_02_TB_ARI,TB,5,39.0
2016_02_TEN_DET,DET,17,138.0
2016_02_TEN_DET,TEN,12,83.0
2016_03_ARI_BUF,ARI,8,50.0
2016_03_ARI_BUF,BUF,9,75.0
2016_03_ATL_NO,ATL,4,35.0
2016_03_ATL_NO,NO,5,75.0
2016_03_BAL_JAX,BAL,8,58.0
2016_03_BAL_JAX,JAX,7,75.0
2016_03_CHI_DAL,CHI,6,45.0
2016_03_CHI_DAL,DAL,4,45.0
2016_03_CLE_MIA,CLE,13,91.0
2016_03_CLE_MIA,MIA,8,67.0
2016_03_DEN_CIN,CIN,9,69.0
2016_03_DEN_CIN,DEN,5,41.0
2016_03_DET_GB,DET,4,86.0
2016_03_DET_GB,GB,4,45.0
2016_03_HOU_NE,HOU,6,43.0
2016_03_HOU_NE,NE,3,15.0
2016_03_LA_TB,LA,8,69.0
2016_03_LA_TB,TB,9,80.0
2016_03_MIN_CAR,CAR,10,65.0
2016_03_MIN_CAR,MIN,6,42.0
2016_03_NYJ_KC,KC,5,59.0
2016_03_NYJ_KC,NYJ,3,15.0
2016_03_OAK_TEN,LV,8,58.0
2016_03_OAK_TEN,TEN,8,70.0
2016_03_PIT_PHI,PHI,10,99.0
2016_03_PIT_PHI,PIT,7,77.0
2016_03_SD_IND,IND,10,66.0
2016_03_SD_IND,LAC,10,80.0
2016_03_SF_SEA,SEA,6,50.0
2016_03_SF_SEA,SF,4,35.0
2016_03_WAS_NYG,NYG,11,128.0
2016_03_WAS_NYG,WAS,8,70.0
2016_04_BUF_NE,BUF,6,60.0
2016_04_BUF_NE,NE,9,74.0
2016_04_CAR_ATL,ATL,8,77.0
2016_04_CAR_ATL,CAR,6,55.0
2016_04_CLE_WAS,CLE,7,101.0
2016_04_CLE_WAS,WAS,9,75.0
2016_04_DAL_SF,DAL,6,45.0
2016_04_DAL_SF,SF,5,32.0
2016_04_DEN_TB,DEN,9,88.0
2016_04_DEN_TB,TB,9,69.0
2016_04_DET_CHI,CHI,8,55.0
2016_04_DET_CHI,DET,10,76.0
2016_04_IND_JAX,IND,7,78.0
2016_04_IND_JAX,JAX,11,145.0
2016_04_KC_PIT,KC,7,40.0
2016_04_KC_PIT,PIT,9,68.0
2016_04_LA_ARI,ARI,6,45.0
2016_04_LA_ARI,LA,9,84.0
2016_04_MIA_CIN,CIN,6,40.0
2016_04_MIA_CIN,MIA,7,68.0
2016_04_NO_SD,LAC,5,46.0
2016_04_NO_SD,NO,6,34.0
2016_04_NYG_MIN,MIN,6,37.0
2016_04_NYG_MIN,NYG,8,69.0
2016_04_OAK_BAL,BAL,10,105.0
2016_04_OAK_BAL,LV,12,93.0
2016_04_SEA_NYJ,NYJ,7,60.0
2016_04_SEA_NYJ,SEA,7,71.0
2016_04_TEN_HOU,HOU,6,59.0
2016_04_TEN_HOU,TEN,11,93.0
2016_05_ARI_SF,ARI,7,50.0
2016_05_ARI_SF,SF,4,34.0
2016_05_ATL_DEN,ATL,7,78.0
2016_05_ATL_DEN,DEN,8,57.0
2016_05_BUF_LA,BUF,7,60.0
2016_05_BUF_LA,LA,6,40.0
2016_05_CHI_IND,CHI,10,80.0
2016_05_CHI_IND,IND,9,68.0
2016_05_CIN_DAL,CIN,6,49.0
2016_05_CIN_DAL,DAL,7,45.0
2016_05_HOU_MIN,HOU,4,15.0
2016_05_HOU_MIN,MIN,9,97.0
2016_05_NE_CLE,CLE,5,35.0
2016_05_NE_CLE,NE,5,61.0
2016_05_NYG_GB,GB,6,57.0
2016_05_NYG_GB,NYG,6,51.0
2016_05_NYJ_PIT,NYJ,4,18.0
2016_05_NYJ_PIT,PIT,1,10.0
2016_05_PHI_DET,DET,2,18.0
2016_05_PHI_DET,PHI,14,111.0
2016_05_SD_OAK,LAC,4,38.0
2016_05_SD_OAK,LV,6,36.0
2016_05_TB_CAR,CAR,7,60.0
2016_05_TB_CAR,TB,5,40.0
2016_05_TEN_MIA,MIA,8,83.0
2016_05_TEN_MIA,TEN,5,40.0
2016_05_WAS_BAL,BAL,9,65.0
2016_05_WAS_BAL,WAS,4,46.0
2016_06_ATL_SEA,ATL,8,66.0
2016_06_ATL_SEA,SEA,3,30.0
2016_06_BAL_NYG,BAL,15,111.0
2016_06_BAL_NYG,NYG,7,119.0
2016_06_CAR_NO,CAR,5,51.0
2016_06_CAR_NO,NO,10,126.0
2016_06_CIN_NE,CIN,7,46.0
2016_06_CIN_NE,NE,6,55.0
2016_06_CLE_TEN,CLE,11,69.0
2016_06_CLE_TEN,TEN,7,96.0
2016_06_DAL_GB,DAL,7,60.0
2016_06_DAL_GB,GB,5,23.0
2016_06_DEN_SD,DEN,12,103.0
2016_06_DEN_SD,LAC,3,20.0
2016_06_IND_HOU,HOU,7,59.0
2016_06_IND_HOU,IND,7,42.0
2016_06_JAX_CHI,CHI,10,87.0
2016_06_JAX_CHI,JAX,5,50.0
2016_06_KC_OAK,KC,2,10.0
2016_06_KC_OAK,LV,3,25.0
2016_06_LA_DET,DET,7,62.0
2016_06_LA_DET,LA,8,62.0
2016_06_NYJ_ARI,ARI,9,64.0
2016_06_NYJ_ARI,NYJ,10,83.0
2016_06_PHI_WAS,PHI,13,114.0
2016_06_PHI_WAS,WAS,9,75.0
2016_06_PIT_MIA,MIA,8,95.0
2016_06_PIT_MIA,PIT,6,65.0
2016_06_SF_BUF,BUF,7,71.0
2016_06_SF_BUF,SF,6,52.0
2016_07_BAL_NYJ,BAL,4,35.0
2016_07_BAL_NYJ,NYJ,4,25.0
2016_07_BUF_MIA,BUF,6,45.0
2016_07_BUF_MIA,MIA,13,116.0
2016_07_CHI_GB,CHI,10,108.0
2016_07_CHI_GB,GB,9,56.0
2016_07_CLE_CIN,CIN,3,30.0
2016_07_CLE_CIN,CLE,5,35.0
2016_07_HOU_DEN,DEN,7,83.0
2016_07_HOU_DEN,HOU,2,15.0
2016_07_IND_TEN,IND,12,131.0
2016_07_IND_TEN,TEN,6,38.0
2016_07_MIN_PHI,MIN,6,46.0
2016_07_MIN_PHI,PHI,7,53.0
2016_07_NE_PIT,NE,4,40.0
2016_07_NE_PIT,PIT,10,85.0
2016_07_NO_KC,KC,4,30.0
2016_07_NO_KC,NO,10,75.0
2016_07_NYG_LA,LA,8,43.0
2016_07_NYG_LA,NYG,3,33.0
2016_07_OAK_JAX,JAX,12,97.0
2016_07_OAK_JAX,LV,11,117.0
2016_07_SD_ATL,ATL,9,70.0
2016_07_SD_ATL,LAC,3,14.0
2016_07_SEA_ARI,ARI,6,45.0
2016_07_SEA_ARI,SEA,10,90.0
2016_07_TB_SF,SF,4,31.0
2016_07_TB_SF,TB,7,78.0
2016_07_WAS_DET,DET,4,30.0
2016_07_WAS_DET,WAS,4,20.0
2016_08_ARI_CAR,ARI,9,78.0
2016_08_ARI_CAR,CAR,5,40.0
2016_08_DET_HOU,DET,8,75.0
2016_08_DET_HOU,HOU,6,49.0
2016_08_GB_ATL,ATL,7,46.0
2016_08_GB_ATL,GB,6,68.0
2016_08_JAX_TEN,JAX,7,75.0
2016_08_JAX_TEN,TEN,7,54.0
2016_08_KC_IND,IND,5,45.0
2016_08_KC_IND,KC,6,40.0
2016_08_MIN_CHI,CHI,2,20.0
2016_08_MIN_CHI,MIN,1,10.0
2016_08_NE_BUF,BUF,12,84.0
2016_08_NE_BUF,NE,10,116.0
2016_08_NYJ_CLE,CLE,2,10.0
2016_08_NYJ_CLE,NYJ,5,37.0
2016_08_OAK_TB,LV,23,200.0
2016_08_OAK_TB,TB,6,64.0
2016_08_PHI_DAL,DAL,11,84.0
2016_08_PHI_DAL,PHI,5,40.0
2016_08_SD_DEN,DEN,6,45.0
2016_08_SD_DEN,LAC,8,52.0
2016_08_SEA_NO,NO,2,10.0
2016_08_SEA_NO,SEA,11,76.0
2016_08_WAS_CIN,CIN,7,85.0
2016_08_WAS_CIN,WAS,15,106.0
2016_09_ATL_TB,ATL,6,34.0
2016_09_ATL_TB,TB,11,85.0
2016_09_BUF_SEA,BUF,11,115.0
2016_09_BUF_SEA,SEA,10,75.0
2016_09_CAR_LA,CAR,5,35.0
2016_09_CAR_LA,LA,10,109.0
2016_09_DAL_CLE,CLE,5,33.0
2016_09_DAL_CLE,DAL,4,38.0
2016_09_DEN_OAK,DEN,12,104.0
2016_09_DEN_OAK,LV,8,72.0
2016_09_DET_MIN,DET,6,57.0
2016_09_DET_MIN,MIN,8,54.0
2016_09_IND_GB,GB,4,25.0
2016_09_IND_GB,IND,4,35.0
2016_09_JAX_KC,JAX,5,46.0
2016_09_JAX_KC,KC,7,60.0
2016_09_NO_SF,NO,4,40.0
2016_09_NO_SF,SF,9,78.0
2016_09_NYJ_MIA,MIA,8,85.0
2016_09_NYJ_MIA,NYJ,10,77.0
2016_09_PHI_NYG,NYG,5,30.0
2016_09_PHI_NYG,PHI,4,43.0
2016_09_PIT_BAL,BAL,10,94.0
2016_09_PIT_BAL,PIT,14,99.0
2016_09_TEN_SD,LAC,14,107.0
2016_09_TEN_SD,TEN,8,57.0
2016_10_ATL_PHI,ATL,8,67.0
2016_10_ATL_PHI,PHI,10,77.0
2016_10_CHI_TB,CHI,9,74.0
2016_10_CHI_TB,TB,9,85.0
2016_10_CIN_NYG,CIN,9,60.0
2016_10_CIN_NYG,NYG,2,15.0
2016_10_CLE_BAL,BAL,6,61.0
2016_10_CLE_BAL,CLE,3,35.0
2016_10_DAL_PIT,DAL,10,98.0
2016_10_DAL_PIT,PIT,4,40.0
2016_10_DEN_NO,DEN,1,10.0
2016_10_DEN_NO,NO,3,25.0
2016_10_GB_TEN,GB,11,92.0
2016_10_GB_TEN,TEN,7,65.0
2016_10_HOU_JAX,HOU,4,89.0
2016_10_HOU_JAX,JAX,4,49.0
2016_10_KC_CAR,CAR,6,53.0
2016_10_KC_CAR,KC,9,45.0
2016_10_LA_NYJ,LA,7,55.0
2016_10_LA_NYJ,NYJ,4,31.0
2016_10_MIA_SD,LAC,4,29.0
2016_10_MIA_SD,MIA,10,69.0
2016_10_MIN_WAS,MIN,4,35.0
2016_10_MIN_WAS,WAS,4,35.0
2016_10_SEA_NE,NE,7,61.0
2016_10_SEA_NE,SEA,8,60.0
2016_10_SF_ARI,ARI,2,10.0
2016_10_SF_ARI,SF,9,100.0
2016_11_ARI_MIN,ARI,8,96.0
2016_11_ARI_MIN,MIN,10,73.0
2016_11_BAL_DAL,BAL,12,136.0
2016_11_BAL_DAL,DAL,5,45.0
2016_11_BUF_CIN,BUF,9,75.0
2016_11_BUF_CIN,CIN,4,25.0
2016_11_CHI_NYG,CHI,5,40.0
2016_11_CHI_NYG,NYG,4,35.0
2016_11_GB_WAS,GB,6,59.0
2016_11_GB_WAS,WAS,6,40.0
2016_11_HOU_OAK,HOU,7,101.0
2016_11_HOU_OAK,LV,4,21.0
2016_11_JAX_DET,DET,5,32.0
2016_11_JAX_DET,JAX,4,25.0
2016_11_MIA_LA,LA,8,70.0
2016_11_MIA_LA,MIA,8,82.0
2016_11_NE_SF,NE,5,40.0
2016_11_NE_SF,SF,9,63.0
2016_11_NO_CAR,CAR,6,45.0
2016_11_NO_CAR,NO,6,48.0
2016_11_PHI_SEA,PHI,8,48.0
2016_11_PHI_SEA,SEA,7,48.0
2016_11_PIT_CLE,CLE,9,52.0
2016_11_PIT_CLE,PIT,8,70.0
2016_11_TB_KC,KC,5,30.0
2016_11_TB_KC,TB,7,42.0
2016_11_TEN_IND,IND,8,70.0
2016_11_TEN_IND,TEN,11,109.0
2016_12_ARI_ATL,ARI,8,60.0
2016_12_ARI_ATL,ATL,4,23.0
2016_12_CAR_OAK,CAR,7,67.0
2016_12_CAR_OAK,LV,7,46.0
2016_12_CIN_BAL,BAL,8,69.0
2016_12_CIN_BAL,CIN,2,15.0
2016_12_GB_PHI,GB,7,51.0
2016_12_GB_PHI,PHI,7,42.0
2016_12_JAX_BUF,BUF,6,31.0
2016_12_JAX_BUF,JAX,6,60.0
2016_12_KC_DEN,DEN,15,97.0
2016_12_KC_DEN,KC,9,71.0
2016_12_LA_NO,LA,6,62.0
2016_12_LA_NO,NO,6,45.0
2016_12_MIN_DET,DET,4,16.0
2016_12_MIN_DET,MIN,5,40.0
2016_12_NE_NYJ,NE,2,15.0
2016_12_NE_NYJ,NYJ,6,66.0
2016_12_NYG_CLE,CLE,5,35.0
2016_12_NYG_CLE,NYG,9,100.0
2016_12_PIT_IND,IND,2,10.0
2016_12_PIT_IND,PIT,7,67.0
2016_12_SD_HOU,HOU,9,58.0
2016_12_SD_HOU,LAC,10,78.0
2016_12_SEA_TB,SEA,2,27.0
2016_12_SEA_TB,TB,7,68.0
2016_12_SF_MIA,MIA,4,42.0
2016_12_SF_MIA,SF,7,65.0
2016_12_TEN_CHI,CHI,7,48.0
2016_12_TEN_CHI,TEN,6,118.0
2016_12_WAS_DAL,DAL,3,25.0
2016_12_WAS_DAL,WAS,3,30.0
2016_13_BUF_OAK,BUF,7,58.0
2016_13_BUF_OAK,LV,7,65.0
2016_13_CAR_SEA,CAR,6,63.0
2016_13_CAR_SEA,SEA,6,37.0
2016_13_DAL_MIN,DAL,10,78.0
2016_13_DAL_MIN,MIN,8,57.0
2016_13_DEN_JAX,DEN,4,32.0
2016_13_DEN_JAX,JAX,6,65.0
2016_13_DET_NO,DET,6,39.0
2016_13_DET_NO,NO,10,83.0
2016_13_HOU_GB,GB,4,30.0
2016_13_HOU_GB,HOU,3,12.0
2016_13_IND_NYJ,IND,3,28.0
2016_13_IND_NYJ,NYJ,6,90.0
2016_13_KC_ATL,ATL,5,30.0
2016_13_KC_ATL,KC,13,128.0
2016_13_LA_NE,LA,4,30.0
2016_13_LA_NE,NE,8,46.0
2016_13_MIA_BAL,BAL,7,68.0
2016_13_MIA_BAL,MIA,7,57.0
2016_13_NYG_PIT,NYG,4,24.0
2016_13_NYG_PIT,PIT,12,115.0
2016_13_PHI_CIN,CIN,3,23.0
2016_13_PHI_CIN,PHI,10,88.0
2016_13_SF_CHI,CHI,5,40.0
2016_13_SF_CHI,SF,11,106.0
2016_13_TB_SD,LAC,6,45.0
2016_13_TB_SD,TB,6,35.0
2016_13_WAS_ARI,ARI,6,51.0
2016_13_WAS_ARI,WAS,7,35.0
2016_14_ARI_MIA,ARI,7,54.0
2016_14_ARI_MIA,MIA,14,118.0
2016_14_ATL_LA,ATL,5,40.0
2016_14_ATL_LA,LA,11,105.0
2016_14_BAL_NE,BAL,8,47.0
2016_14_BAL_NE,NE,5,48.0
2016_14_CHI_DET,CHI,11,139.0
2016_14_CHI_DET,DET,7,55.0
2016_14_CIN_CLE,CIN,6,43.0
2016_14_CIN_CLE,CLE,5,34.0
2016_14_DAL_NYG,DAL,5,54.0
2016_14_DAL_NYG,NYG,7,50.0
2016_14_DEN_TEN,DEN,9,87.0
2016_14_DEN_TEN,TEN,5,55.0
2016_14_HOU_IND,HOU,7,124.0
2016_14_HOU_IND,IND,9,59.0
2016_14_MIN_JAX,JAX,14,114.0
2016_14_MIN_JAX,MIN,6,88.0
2016_14_NO_TB,NO,13,104.0
2016_14_NO_TB,TB,7,65.0
2016_14_NYJ_SF,NYJ,9,56.0
2016_14_NYJ_SF,SF,3,25.0
2016_14_OAK_KC,KC,9,73.0
2016_14_OAK_KC,LV,10,82.0
2016_14_PIT_BUF,BUF,7,46.0
2016_14_PIT_BUF,PIT,6,45.0
2016_14_SD_CAR,CAR,5,35.0
2016_14_SD_CAR,LAC,7,32.0
2016_14_SEA_GB,GB,5,50.0
2016_14_SEA_GB,SEA,7,63.0
2016_14_WAS_PHI,PHI,5,54.0
2016_14_WAS_PHI,WAS,5,86.0
2016_15_CAR_WAS,CAR,6,62.0
2016_15_CAR_WAS,WAS,7,70.0
2016_15_CLE_BUF,BUF,5,42.0
2016_15_CLE_BUF,CLE,4,51.0
2016_15_DET_NYG,DET,2,15.0
2016_15_DET_NYG,NYG,5,46.0
2016_15_GB_CHI,CHI,6,40.0
2016_15_GB_CHI,GB,8,64.0
2016_15_IND_MIN,IND,5,55.0
2016_15_IND_MIN,MIN,6,27.0
2016_15_JAX_HOU,HOU,6,71.0
2016_15_JAX_HOU,JAX,12,91.0
2016_15_LA_SEA,LA,7,61.0
2016_15_LA_SEA,SEA,13,86.0
2016_15_MIA_NYJ,MIA,9,70.0
2016_15_MIA_NYJ,NYJ,3,42.0
2016_15_NE_DEN,DEN,5,49.0
2016_15_NE_DEN,NE,4,30.0
2016_15_NO_ARI,ARI,7,52.0
2016_15_NO_ARI,NO,5,46.0
2016_15_OAK_SD,LAC,6,44.0
2016_15_OAK_SD,LV,2,15.0
2016_15_PHI_BAL,BAL,7,62.0
2016_15_PHI_BAL,PHI,3,30.0
2016_15_PIT_CIN,CIN,8,86.0
2016_15_PIT_CIN,PIT,7,104.0
2016_15_SF_ATL,ATL,4,27.0
2016_15_SF_ATL,SF,4,20.0
2016_15_TB_DAL,DAL,8,91.0
2016_15_TB_DAL,TB,3,35.0
2016_15_TEN_KC,KC,5,40.0
2016_15_TEN_KC,TEN,2,25.0
2016_16_ARI_SEA,ARI,7,85.0
2016_16_ARI_SEA,SEA,5,40.0
2016_16_ATL_CAR,ATL,6,45.0
2016_16_ATL_CAR,CAR,4,24.0
2016_16_BAL_PIT,BAL,7,95.0
2016_16_BAL_PIT,PIT,4,45.0
2016_16_CIN_HOU,CIN,6,60.0
2016_16_CIN_HOU,HOU,3,25.0
2016_16_DEN_KC,DEN,9,70.0
2016_16_DEN_KC,KC,8,65.0
2016_16_DET_DAL,DAL,8,47.0
2016_16_DET_DAL,DET,5,62.0
2016_16_IND_OAK,IND,4,22.0
2016_16_IND_OAK,LV,10,97.0
2016_16_MIA_BUF,BUF,5,35.0
2016_16_MIA_BUF,MIA,2,15.0
2016_16_MIN_GB,GB,3,21.0
2016_16_MIN_GB,MIN,8,70.0
2016_16_NYG_PHI,NYG,5,50.0
2016_16_NYG_PHI,PHI,1,5.0
2016_16_NYJ_NE,NE,3,20.0
2016_16_NYJ_NE,NYJ,6,77.0
2016_16_SD_CLE,CLE,4,44.0
2016_16_SD_CLE,LAC,9,92.0
2016_16_SF_LA,LA,5,45.0
2016_16_SF_LA,SF,11,100.0
2016_16_TB_NO,NO,7,59.0
2016_16_TB_NO,TB,7,63.0
2016_16_TEN_JAX,JAX,4,45.0
2016_16_TEN_JAX,TEN,6,49.0
2016_16_WAS_CHI,CHI,4,52.0
2016_16_WAS_CHI,WAS,7,73.0
2016_17_ARI_LA,ARI,4,51.0
2016_17_ARI_LA,LA,9,61.0
2016_17_BAL_CIN,BAL,4,41.0
2016_17_BAL_CIN,CIN,2,20.0
2016_17_BUF_NYJ,NYJ,2,15.0
2016_17_CAR_TB,CAR,4,45.0
2016_17_CAR_TB,TB,5,30.0
2016_17_CHI_MIN,CHI,6,49.0
2016_17_CHI_MIN,MIN,2,15.0
2016_17_CLE_PIT,CLE,5,37.0
2016_17_CLE_PIT,PIT,9,43.0
2016_17_DAL_PHI,DAL,5,35.0
2016_17_DAL_PHI,PHI,4,61.0
2016_17_GB_DET,DET,5,30.0
2016_17_GB_DET,GB,10,75.0
2016_17_HOU_TEN,HOU,6,35.0
2016_17_HOU_TEN,TEN,7,50.0
2016_17_JAX_IND,IND,4,35.0
2016_17_JAX_IND,JAX,8,54.0
2016_17_KC_SD,KC,4,19.0
2016_17_KC_SD,LAC,10,50.0
2016_17_NE_MIA,MIA,9,73.0
2016_17_NE_MIA,NE,7,64.0
2016_17_NO_ATL,ATL,9,63.0
2016_17_NO_ATL,NO,6,70.0
2016_17_NYG_WAS,NYG,5,42.0
2016_17_NYG_WAS,WAS,5,42.0
2016_17_OAK_DEN,DEN,5,43.0
2016_17_OAK_DEN,LV,13,125.0
2016_17_SEA_SF,SEA,4,34.0
2016_17_SEA_SF,SF,4,25.0
2016_18_DET_SEA,DET,7,68.0
2016_18_DET_SEA,SEA,6,40.0
2016_18_MIA_PIT,MIA,6,64.0
2016_18_MIA_PIT,PIT,5,45.0
2016_18_NYG_GB,GB,2,21.0
2016_18_NYG_GB,NYG,3,42.0
2016_18_OAK_HOU,HOU,7,65.0
2016_18_OAK_HOU,LV,8,63.0
2016_19_GB_DAL,DAL,6,50.0
2016_19_GB_DAL,GB,3,22.0
2016_19_HOU_NE,HOU,5,75.0
2016_19_HOU_NE,NE,5,50.0
2016_19_PIT_KC,KC,6,60.0
2016_19_PIT_KC,PIT,4,53.0
2016_19_SEA_ATL,ATL,2,10.0
2016_19_SEA_ATL,SEA,7,40.0
2016_20_GB_ATL,ATL,4,31.0
2016_20_GB_ATL,GB,6,63.0
2016_20_PIT_NE,NE,2,10.0
2016_20_PIT_NE,PIT,3,19.0
2016_21_NE_ATL,ATL,9,65.0
2016_21_NE_ATL,NE,4,23.0
2017_01_ARI_DET,ARI,6,55.0
2017_01_ARI_DET,DET,10,100.0
2017_01_ATL_CHI,ATL,8,73.0
2017_01_ATL_CHI,CHI,4,40.0
