game_id,play_id,passer_player_id,rusher_player_id,receiver_player_id
2025_11_CAR_ATL,3517,00-0029604,,00-0036309
2025_11_CAR_ATL,3540,00-0029604,,00-0036309
2025_11_CAR_ATL,3582,,00-0036139,
2025_11_CAR_ATL,3611,00-0039150,,00-0039342
2025_11_CAR_ATL,3634,00-0039150,,00-0039491
2025_11_CAR_ATL,3662,,00-0036139,
2025_11_CAR_ATL,3684,00-0039150,,00-0040124
2025_11_CAR_ATL,3707,00-0039150,,00-0040124
2025_11_CAR_ATL,3732,,00-0036139,
2025_11_CAR_ATL,3784,00-0039150,,00-0039342
2025_11_CAR_ATL,3807,00-0039150,,00-0036139
2025_11_CAR_ATL,3835,,00-0036555,
2025_11_CAR_ATL,3857,00-0039150,,
2025_11_CAR_ATL,3879,,00-0038542,
2025_11_CAR_ATL,3911,,00-0038542,
2025_11_CAR_ATL,3940,00-0029604,,00-0037238
2025_11_CAR_ATL,4007,00-0039150,,00-0036139
2025_11_CAR_ATL,4030,00-0039150,,00-0038840
2025_11_CAR_ATL,4066,00-0039150,,00-0036555
2025_11_CAR_ATL,4101,00-0039150,,00-0039356
2025_11_CAR_ATL,4126,00-0039150,,00-0038840
2025_11_CAR_ATL,4151,00-0039150,,00-0036139
2025_11_CAR_ATL,4207,,00-0036139,
2025_11_CAR_ATL,4229,00-0039150,,00-0036139
2025_11_CAR_ATL,4264,00-0039150,,00-0040124
2025_11_CAR_ATL,4295,00-0039150,,00-0039491
2025_11_CAR_ATL,4331,00-0029604,,00-0035359
2025_11_CAR_ATL,4361,00-0029604,,00-0038542
2025_11_CAR_ATL,4386,00-0029604,,00-0035359
2025_11_CAR_ATL,4409,00-0029604,,00-0037238
2025_11_CAR_ATL,4434,00-0029604,,00-0037238
2025_11_CAR_ATL,4566,,00-0038542,
2025_11_CAR_ATL,4624,00-0029604,,00-0036970
2025_11_CAR_ATL,4652,00-0029604,,00-0034854
2025_11_CAR_ATL,4695,,00-0036139,
2025_11_CAR_ATL,4717,00-0039150,,00-0037005
2025_11_CAR_ATL,4742,,00-0036139,
2025_11_CAR_ATL,4764,,00-0036139,
2025_11_CAR_ATL,4786,,00-0036139,
2025_11_CHI_MIN,56,,00-0033293,
2025_11_CHI_MIN,78,,00-0033293,
2025_11_CHI_MIN,100,00-0039923,,00-0030035
2025_11_CHI_MIN,125,,00-0033293,
2025_11_CHI_MIN,147,00-0039923,,00-0035229
2025_11_CHI_MIN,172,,00-0033293,
2025_11_CHI_MIN,194,00-0039923,,00-0038994
2025_11_CHI_MIN,217,,00-0033293,
2025_11_CHI_MIN,239,00-0039923,,00-0036322
2025_11_CHI_MIN,282,,00-0036275,
2025_11_CHI_MIN,311,00-0039918,,
2025_11_CHI_MIN,345,00-0039918,,00-0039919
2025_11_CHI_MIN,387,,00-0037525,
2025_11_CHI_MIN,416,00-0039923,,00-0035249
2025_11_CHI_MIN,441,00-0039923,,00-0038994
2025_11_CHI_MIN,482,,00-0040236,
2025_11_CHI_MIN,511,00-0039918,,00-0040735
2025_11_CHI_MIN,536,00-0039918,,00-0034827
2025_11_CHI_MIN,585,,00-0033293,
2025_11_CHI_MIN,614,00-0039923,,00-0036322
2025_11_CHI_MIN,639,00-0039923,,00-0036322
2025_11_CHI_MIN,664,,00-0033293,
2025_11_CHI_MIN,686,,00-0033293,
2025_11_CHI_MIN,708,00-0039923,,00-0033293
2025_11_CHI_MIN,733,00-0039923,,00-0033293
2025_11_CHI_MIN,806,,00-0039918,
2025_11_CHI_MIN,833,00-0039918,,00-0039919
2025_11_CHI_MIN,858,,00-0036275,
2025_11_CHI_MIN,890,00-0039918,,00-0036275
2025_11_CHI_MIN,913,,00-0036275,
2025_11_CHI_MIN,958,00-0039918,,00-0040735
2025_11_CHI_MIN,1012,00-0039923,,00-0033293
2025_11_CHI_MIN,1042,,00-0037525,
2025_11_CHI_MIN,1064,00-0039923,,00-0033293
2025_11_CHI_MIN,1107,,00-0039918,
2025_11_CHI_MIN,1143,,00-0036275,
2025_11_CHI_MIN,1165,00-0039918,,00-0040735
2025_11_CHI_MIN,1190,,00-0036275,
2025_11_CHI_MIN,1212,,00-0036275,
2025_11_CHI_MIN,1234,,00-0034827,
2025_11_CHI_MIN,1256,00-0039918,,00-0036290
2025_11_CHI_MIN,1284,,00-0036275,
2025_11_CHI_MIN,1313,00-0039918,,00-0040126
2025_11_CHI_MIN,1338,00-0039918,,00-0039919
2025_11_CHI_MIN,1361,,00-0039918,
2025_11_CHI_MIN,1383,,00-0036275,
2025_11_CHI_MIN,1405,,00-0036275,
2025_11_CHI_MIN,1427,,00-0040236,
2025_11_CHI_MIN,1449,,00-0040236,
2025_11_CHI_MIN,1522,,00-0033293,
2025_11_CHI_MIN,1546,00-0039923,,00-0033293
2025_11_CHI_MIN,1574,00-0039923,,00-0036322
2025_11_CHI_MIN,1613,,00-0040236,
2025_11_CHI_MIN,1635,00-0039918,,00-0040126
2025_11_CHI_MIN,1660,00-0039918,,
2025_11_CHI_MIN,1736,,00-0033293,
2025_11_CHI_MIN,1758,00-0039923,,00-0035229
2025_11_CHI_MIN,1781,00-0039923,,00-0036322
2025_11_CHI_MIN,1806,00-0039923,,00-0030035
2025_11_CHI_MIN,1866,00-0039923,,00-0038994
2025_11_CHI_MIN,1918,00-0039918,,00-0039919
2025_11_CHI_MIN,1946,00-0039918,,00-0036290
2025_11_CHI_MIN,1971,00-0039918,,00-0039919
2025_11_CHI_MIN,2027,00-0039923,,00-0036322
2025_11_CHI_MIN,2116,,00-0040236,
2025_11_CHI_MIN,2140,00-0039918,,00-0039919
2025_11_CHI_MIN,2165,00-0039918,,00-0036290
2025_11_CHI_MIN,2190,,00-0040236,
2025_11_CHI_MIN,2212,,00-0040236,
2025_11_CHI_MIN,2234,00-0039918,,00-0036290
2025_11_CHI_MIN,2259,00-0039918,,00-0034798
2025_11_CHI_MIN,2333,,00-0035594,
2025_11_CHI_MIN,2423,,00-0033293,
2025_11_CHI_MIN,2445,,00-0033293,
2025_11_CHI_MIN,2467,,00-0033293,
2025_11_CHI_MIN,2489,,00-0033293,
2025_11_CHI_MIN,2545,00-0039923,,00-0036322
2025_11_CHI_MIN,2594,,00-0036275,
2025_11_CHI_MIN,2623,00-0039918,,00-0040735
2025_11_CHI_MIN,2707,00-0039918,,00-0040735
2025_11_CHI_MIN,2732,,00-0039918,
2025_11_CHI_MIN,2759,00-0039918,,00-0034827
2025_11_CHI_MIN,2784,00-0039918,,00-0036290
2025_11_CHI_MIN,2809,,00-0036275,
2025_11_CHI_MIN,2831,,00-0036275,
2025_11_CHI_MIN,2853,00-0039918,,00-0040126
2025_11_CHI_MIN,2926,,00-0037525,
2025_11_CHI_MIN,2948,00-0039923,,00-0038994
2025_11_CHI_MIN,2986,00-0039923,,00-0036322
2025_11_CHI_MIN,3043,00-0039918,,00-0034798
2025_11_CHI_MIN,3073,,00-0040236,
2025_11_CHI_MIN,3115,00-0039918,,
2025_11_CHI_MIN,3135,00-0039918,,
2025_11_CHI_MIN,3158,00-0039918,,
2025_11_CHI_MIN,3209,,00-0037525,
2025_11_CHI_MIN,3231,,00-0037525,
2025_11_CHI_MIN,3293,,00-0036275,
2025_11_CHI_MIN,3315,,00-0036275,
2025_11_CHI_MIN,3339,,00-0036275,
2025_11_CHI_MIN,3361,,00-0036275,
2025_11_CHI_MIN,3383,00-0039918,,00-0034798
2025_11_CHI_MIN,3406,,00-0036275,
2025_11_CHI_MIN,3428,,00-0036275,
2025_11_CHI_MIN,3471,,00-0037525,
2025_11_CHI_MIN,3500,00-0039923,,00-0038994
2025_11_CHI_MIN,3523,00-0039923,,00-0035229
2025_11_CHI_MIN,3566,,00-0040236,
2025_11_CHI_MIN,3591,00-0039918,,00-0034827
2025_11_CHI_MIN,3614,00-0039918,,00-0040126
2025_11_CHI_MIN,3639,,00-0040236,
2025_11_CHI_MIN,3661,,00-0040236,
2025_11_CHI_MIN,3716,,00-0040236,
2025_11_CHI_MIN,3740,00-0039918,,
2025_11_CHI_MIN,3763,00-0039918,,00-0040236
2025_11_CHI_MIN,3842,,00-0033293,
2025_11_CHI_MIN,3864,00-0039923,,00-0035229
2025_11_CHI_MIN,3889,,00-0033293,
2025_11_CHI_MIN,3911,00-0039923,,00-0035229
2025_11_CHI_MIN,3934,00-0039923,,00-0033293
2025_11_CHI_MIN,3957,00-0039923,,00-0038994
2025_11_CHI_MIN,3989,00-0039923,,00-0036322
2025_11_CHI_MIN,4014,00-0039923,,00-0035229
2025_11_CHI_MIN,4039,00-0039923,,00-0037291
2025_11_CHI_MIN,4069,00-0039923,,00-0038994
2025_11_CHI_MIN,4143,,00-0036275,
2025_11_CHI_MIN,4165,,00-0036275,
2025_11_CHI_MIN,4199,,00-0036275,
2025_11_CIN_PIT,62,00-0023459,,00-0035640
2025_11_CIN_PIT,89,,00-0037228,
2025_11_CIN_PIT,111,,00-0037304,
2025_11_CIN_PIT,135,00-0023459,,00-0035640
2025_11_CIN_PIT,165,,00-0037228,
2025_11_CIN_PIT,189,,00-0037228,
2025_11_CIN_PIT,211,,00-0036919,
2025_11_CIN_PIT,233,00-0023459,,00-0036919
2025_11_CIN_PIT,304,00-0026158,,00-0038597
2025_11_CIN_PIT,329,00-0026158,,00-0038597
2025_11_CIN_PIT,354,00-0026158,,00-0038619
2025_11_CIN_PIT,379,00-0026158,,00-0036900
2025_11_CIN_PIT,402,,00-0038597,
2025_11_CIN_PIT,424,00-0026158,,00-0038619
2025_11_CIN_PIT,449,,00-0038597,
2025_11_CIN_PIT,504,,00-0038597,
2025_11_CIN_PIT,526,00-0026158,,00-0036410
2025_11_CIN_PIT,601,,00-0038597,
2025_11_CIN_PIT,650,,00-0037228,
2025_11_CIN_PIT,674,00-0023459,,00-0036919
2025_11_CIN_PIT,711,00-0023459,,00-0038558
2025_11_CIN_PIT,760,,00-0037228,
2025_11_CIN_PIT,782,,00-0036919,
2025_11_CIN_PIT,804,,00-0037304,
2025_11_CIN_PIT,869,,00-0036919,
2025_11_CIN_PIT,891,00-0023459,,00-0035640
2025_11_CIN_PIT,919,00-0023459,,00-0037837
2025_11_CIN_PIT,964,,00-0038597,
2025_11_CIN_PIT,1013,,00-0038597,
2025_11_CIN_PIT,1040,00-0026158,,00-0036900
2025_11_CIN_PIT,1065,00-0026158,,00-0036900
2025_11_CIN_PIT,1088,00-0026158,,00-0038619
2025_11_CIN_PIT,1147,,00-0040208,
2025_11_CIN_PIT,1193,,00-0038597,
2025_11_CIN_PIT,1215,00-0026158,,00-0036900
2025_11_CIN_PIT,1256,00-0023459,,00-0037228
2025_11_CIN_PIT,1288,,00-0037228,
2025_11_CIN_PIT,1312,00-0023459,,00-0035640
2025_11_CIN_PIT,1355,00-0026158,,00-0036900
2025_11_CIN_PIT,1409,00-0026158,,00-0035644
2025_11_CIN_PIT,1432,00-0026158,,00-0035644
2025_11_CIN_PIT,1483,,00-0037228,
2025_11_CIN_PIT,1514,00-0023459,,00-0036894
2025_11_CIN_PIT,1544,00-0023459,,00-0033858
2025_11_CIN_PIT,1567,00-0023459,,
2025_11_CIN_PIT,1587,00-0023459,,00-0038558
2025_11_CIN_PIT,1643,,00-0038597,
2025_11_CIN_PIT,1672,00-0026158,,00-0038597
2025_11_CIN_PIT,1697,00-0026158,,00-0038597
2025_11_CIN_PIT,1722,00-0026158,,
2025_11_CIN_PIT,1745,,00-0038597,
2025_11_CIN_PIT,1767,00-0026158,,00-0038597
2025_11_CIN_PIT,1821,,00-0036919,
2025_11_CIN_PIT,1866,,00-0037228,
2025_11_CIN_PIT,1888,,00-0023459,
2025_11_CIN_PIT,2019,00-0023459,,00-0038558
2025_11_CIN_PIT,2049,,00-0036919,
2025_11_CIN_PIT,2112,,00-0036919,
2025_11_CIN_PIT,2139,00-0023459,,00-0036919
2025_11_CIN_PIT,2169,00-0023459,,00-0039739
2025_11_CIN_PIT,2317,,00-0038597,
2025_11_CIN_PIT,2349,00-0026158,,00-0035644
2025_11_CIN_PIT,2374,,00-0038597,
2025_11_CIN_PIT,2396,00-0026158,,00-0036410
2025_11_CIN_PIT,2419,00-0026158,,00-0036410
2025_11_CIN_PIT,2442,00-0026158,,00-0036900
2025_11_CIN_PIT,2527,,00-0037228,
2025_11_CIN_PIT,2554,,00-0037228,
2025_11_CIN_PIT,2578,00-0034771,,00-0036919
2025_11_CIN_PIT,2603,00-0034771,,00-0037228
2025_11_CIN_PIT,2631,00-0034771,,
2025_11_CIN_PIT,2654,00-0034771,,00-0039739
2025_11_CIN_PIT,2693,,00-0040142,
2025_11_CIN_PIT,2717,00-0034771,,00-0033858
2025_11_CIN_PIT,2781,00-0034771,,00-0038558
2025_11_CIN_PIT,2806,00-0034771,,00-0035640
2025_11_CIN_PIT,2831,00-0034771,,00-0035640
2025_11_CIN_PIT,2856,,00-0040142,
2025_11_CIN_PIT,2883,,00-0040142,
2025_11_CIN_PIT,2914,00-0034771,,
2025_11_CIN_PIT,2987,,00-0038597,
2025_11_CIN_PIT,3009,00-0026158,,00-0038619
2025_11_CIN_PIT,3044,00-0026158,,00-0035644
2025_11_CIN_PIT,3072,,00-0038597,
2025_11_CIN_PIT,3094,00-0026158,,00-0036410
2025_11_CIN_PIT,3119,,00-0038597,
2025_11_CIN_PIT,3141,00-0026158,,00-0036900
2025_11_CIN_PIT,3164,00-0026158,,00-0036410
2025_11_CIN_PIT,3256,,00-0039266,
2025_11_CIN_PIT,3298,00-0026158,,00-0036410
2025_11_CIN_PIT,3328,00-0026158,,00-0038597
2025_11_CIN_PIT,3356,,00-0038597,
2025_11_CIN_PIT,3378,,00-0039266,
2025_11_CIN_PIT,3411,00-0026158,,00-0035644
2025_11_CIN_PIT,3490,,00-0038597,
2025_11_CIN_PIT,3519,,00-0038597,
2025_11_CIN_PIT,3541,00-0026158,,00-0036900
2025_11_CIN_PIT,3564,00-0026158,,
2025_11_CIN_PIT,3608,00-0026158,,00-0036410
2025_11_CIN_PIT,3683,00-0034771,,00-0036919
2025_11_CIN_PIT,3713,,00-0036919,
2025_11_CIN_PIT,3735,,00-0036919,
2025_11_CIN_PIT,3757,00-0034771,,00-0035640
2025_11_CIN_PIT,3806,00-0034771,,00-0038558
2025_11_CIN_PIT,3831,00-0034771,,00-0036919
2025_11_CIN_PIT,3861,,00-0040142,
2025_11_CIN_PIT,3888,00-0034771,,00-0035640
2025_11_CIN_PIT,3918,,00-0040142,
2025_11_CIN_PIT,3956,00-0034771,,00-0036919
2025_11_CIN_PIT,3981,,00-0036919,
2025_11_CIN_PIT,4012,00-0034771,,00-0036919
2025_11_CIN_PIT,4083,00-0026158,,00-0035644
2025_11_CIN_PIT,4157,00-0026158,,00-0034613
2025_11_CIN_PIT,4182,,00-0038597,
2025_11_CIN_PIT,4204,00-0026158,,00-0036900
2025_11_CIN_PIT,4229,00-0026158,,00-0034613
2025_11_CIN_PIT,4269,00-0026158,,00-0038597
2025_11_CIN_PIT,4292,,00-0038597,
2025_11_CIN_PIT,4314,00-0026158,,00-0038597
2025_11_CIN_PIT,4339,00-0026158,,00-0034613
2025_11_CIN_PIT,4364,00-0026158,,00-0036900
2025_11_CIN_PIT,4387,00-0026158,,00-0036410
2025_11_DAL_LV,63,,00-0036997,
2025_11_DAL_LV,85,,00-0036997,
2025_11_DAL_LV,107,00-0033077,,00-0037666
2025_11_DAL_LV,167,00-0030565,,00-0039338
2025_11_DAL_LV,192,,00-0040122,
2025_11_DAL_LV,214,00-0030565,,00-0038563
2025_11_DAL_LV,239,00-0030565,,00-0039066
2025_11_DAL_LV,287,,00-0036997,
2025_11_DAL_LV,316,,00-0036997,
2025_11_DAL_LV,338,00-0033077,,
2025_11_DAL_LV,368,00-0030565,,
2025_11_DAL_LV,394,00-0030565,,00-0040122
2025_11_DAL_LV,419,00-0030565,,00-0038563
2025_11_DAL_LV,492,00-0033077,,00-0037247
2025_11_DAL_LV,517,,00-0036997,
2025_11_DAL_LV,539,00-0033077,,00-0038738
2025_11_DAL_LV,564,,00-0036997,
2025_11_DAL_LV,586,00-0033077,,00-0036358
2025_11_DAL_LV,609,00-0033077,,
2025_11_DAL_LV,687,00-0030565,,00-0040729
2025_11_DAL_LV,712,00-0030565,,00-0039338
2025_11_DAL_LV,742,00-0030565,,00-0034365
2025_11_DAL_LV,767,00-0030565,,00-0040122
2025_11_DAL_LV,802,00-0030565,,00-0038563
2025_11_DAL_LV,825,00-0030565,,
2025_11_DAL_LV,900,00-0033077,,00-0037247
2025_11_DAL_LV,925,00-0033077,,00-0037247
2025_11_DAL_LV,950,,00-0037563,
2025_11_DAL_LV,972,,00-0036997,
2025_11_DAL_LV,1014,00-0033077,,00-0037247
2025_11_DAL_LV,1037,00-0033077,,00-0036358
2025_11_DAL_LV,1103,,00-0030565,
2025_11_DAL_LV,1125,,00-0031687,
2025_11_DAL_LV,1147,00-0030565,,00-0038563
2025_11_DAL_LV,1170,,00-0040122,
2025_11_DAL_LV,1192,00-0030565,,00-0040122
2025_11_DAL_LV,1222,00-0030565,,
2025_11_DAL_LV,1242,00-0030565,,00-0040122
2025_11_DAL_LV,1319,,00-0036997,
2025_11_DAL_LV,1348,00-0033077,,00-0037247
2025_11_DAL_LV,1376,00-0033077,,00-0038041
2025_11_DAL_LV,1406,00-0033077,,00-0037247
2025_11_DAL_LV,1431,00-0033077,,00-0036358
2025_11_DAL_LV,1456,,00-0037563,
2025_11_DAL_LV,1478,,00-0036997,
2025_11_DAL_LV,1500,00-0033077,,00-0036358
2025_11_DAL_LV,1525,,00-0036997,
2025_11_DAL_LV,1547,00-0033077,,00-0036997
2025_11_DAL_LV,1572,00-0033077,,00-0038738
2025_11_DAL_LV,1597,00-0033077,,00-0038041
2025_11_DAL_LV,1696,00-0030565,,00-0039338
2025_11_DAL_LV,1721,00-0030565,,00-0038563
2025_11_DAL_LV,1744,00-0030565,,00-0039338
2025_11_DAL_LV,1767,00-0030565,,00-0032211
2025_11_DAL_LV,1792,00-0030565,,00-0040122
2025_11_DAL_LV,1817,00-0030565,,00-0040122
2025_11_DAL_LV,1842,00-0030565,,00-0039338
2025_11_DAL_LV,1874,00-0033077,,00-0037247
2025_11_DAL_LV,1897,,00-0036997,
2025_11_DAL_LV,1961,,00-0036997,
2025_11_DAL_LV,2014,00-0033077,,00-0037247
2025_11_DAL_LV,2113,00-0030565,,00-0031687
2025_11_DAL_LV,2173,00-0030565,,00-0038563
2025_11_DAL_LV,2198,00-0030565,,00-0039338
2025_11_DAL_LV,2230,00-0030565,,00-0039066
2025_11_DAL_LV,2260,00-0030565,,00-0031687
2025_11_DAL_LV,2285,00-0030565,,
2025_11_DAL_LV,2357,00-0030565,,
2025_11_DAL_LV,2380,00-0030565,,00-0039338
2025_11_DAL_LV,2471,,00-0040122,
2025_11_DAL_LV,2493,00-0030565,,00-0032211
2025_11_DAL_LV,2518,00-0030565,,00-0039338
2025_11_DAL_LV,2559,,00-0036997,
2025_11_DAL_LV,2588,00-0033077,,00-0037247
2025_11_DAL_LV,2618,,00-0036997,
2025_11_DAL_LV,2640,00-0033077,,00-0038041
2025_11_DAL_LV,2665,00-0033077,,00-0037247
2025_11_DAL_LV,2690,00-0033077,,00-0038738
2025_11_DAL_LV,2715,,00-0036997,
2025_11_DAL_LV,2742,,00-0037563,
2025_11_DAL_LV,2764,00-0033077,,00-0038041
2025_11_DAL_LV,2789,00-0033077,,00-0037247
2025_11_DAL_LV,2824,,00-0037563,
2025_11_DAL_LV,2846,00-0033077,,00-0039410
2025_11_DAL_LV,2917,00-0030565,,00-0040122
2025_11_DAL_LV,2942,00-0030565,,00-0039066
2025_11_DAL_LV,2991,00-0030565,,00-0039338
2025_11_DAL_LV,3019,,00-0040122,
2025_11_DAL_LV,3048,00-0030565,,00-0039066
2025_11_DAL_LV,3073,00-0030565,,00-0038563
2025_11_DAL_LV,3098,00-0030565,,00-0039338
2025_11_DAL_LV,3135,,00-0031687,
2025_11_DAL_LV,3157,00-0030565,,00-0032211
2025_11_DAL_LV,3182,,00-0040122,
2025_11_DAL_LV,3204,,00-0030565,
2025_11_DAL_LV,3246,00-0030565,,00-0039338
2025_11_DAL_LV,3271,,00-0030565,
2025_11_DAL_LV,3293,00-0030565,,00-0038563
2025_11_DAL_LV,3359,,00-0036997,
2025_11_DAL_LV,3381,,00-0036997,
2025_11_DAL_LV,3403,00-0033077,,00-0037801
2025_11_DAL_LV,3483,,00-0040122,
2025_11_DAL_LV,3533,,00-0036997,
2025_11_DAL_LV,3559,00-0033077,,00-0036358
2025_11_DAL_LV,3584,,00-0038738,
2025_11_DAL_LV,3613,00-0033077,,00-0037801
2025_11_DAL_LV,3638,,00-0036997,
2025_11_DAL_LV,3671,00-0033077,,00-0038041
2025_11_DAL_LV,3696,,00-0036997,
2025_11_DAL_LV,3718,00-0033077,,00-0036358
2025_11_DAL_LV,3743,,00-0036997,
2025_11_DAL_LV,3765,00-0033077,,00-0039530
2025_11_DAL_LV,3790,,00-0036997,
2025_11_DAL_LV,3812,00-0033077,,00-0036358
2025_11_DAL_LV,3842,00-0030565,,00-0040122
2025_11_DAL_LV,3879,00-0030565,,00-0039338
2025_11_DAL_LV,3904,00-0030565,,
2025_11_DAL_LV,3927,00-0030565,,
2025_11_DET_PHI,65,00-0036389,,00-0036912
2025_11_DET_PHI,90,00-0036389,,00-0034351
2025_11_DET_PHI,113,00-0036389,,00-0035676
2025_11_DET_PHI,184,,00-0038555,
2025_11_DET_PHI,206,00-0036389,,00-0035676
2025_11_DET_PHI,231,,00-0036389,
2025_11_DET_PHI,279,00-0033106,,00-0036963
2025_11_DET_PHI,311,00-0033106,,00-0039139
2025_11_DET_PHI,341,00-0033106,,00-0036754
2025_11_DET_PHI,373,00-0036389,,00-0035676
2025_11_DET_PHI,398,,00-0034844,
2025_11_DET_PHI,420,00-0036389,,00-0035676
2025_11_DET_PHI,493,,00-0039139,
2025_11_DET_PHI,515,00-0033106,,
2025_11_DET_PHI,546,00-0033106,,00-0036963
2025_11_DET_PHI,600,,00-0034844,
2025_11_DET_PHI,636,00-0036389,,00-0034351
2025_11_DET_PHI,666,,00-0034844,
2025_11_DET_PHI,690,,00-0034844,
2025_11_DET_PHI,738,,00-0037240,
2025_11_DET_PHI,772,,00-0035685,
2025_11_DET_PHI,796,00-0033106,,00-0035685
2025_11_DET_PHI,826,00-0033106,,00-0037240
2025_11_DET_PHI,851,,00-0035685,
2025_11_DET_PHI,875,00-0033106,,00-0036754
2025_11_DET_PHI,903,,00-0035685,
2025_11_DET_PHI,986,,00-0034844,
2025_11_DET_PHI,1010,,00-0034844,
2025_11_DET_PHI,1052,00-0036389,,00-0036912
2025_11_DET_PHI,1094,,00-0039139,
2025_11_DET_PHI,1116,,00-0039139,
2025_11_DET_PHI,1138,,00-0039139,
2025_11_DET_PHI,1162,,00-0039139,
2025_11_DET_PHI,1184,00-0036389,,00-0036912
2025_11_DET_PHI,1216,00-0036389,,00-0034351
2025_11_DET_PHI,1241,00-0036389,,00-0036912
2025_11_DET_PHI,1296,,00-0035685,
2025_11_DET_PHI,1325,00-0033106,,00-0036754
2025_11_DET_PHI,1350,00-0033106,,00-0036963
2025_11_DET_PHI,1376,,00-0036672,
2025_11_DET_PHI,1404,,00-0034844,
2025_11_DET_PHI,1433,,00-0034844,
2025_11_DET_PHI,1455,00-0036389,,00-0034351
2025_11_DET_PHI,1478,00-0036389,,00-0035676
2025_11_DET_PHI,1503,,00-0036389,
2025_11_DET_PHI,1530,,00-0034844,
2025_11_DET_PHI,1552,,00-0034844,
2025_11_DET_PHI,1577,00-0036389,,00-0035676
2025_11_DET_PHI,1664,00-0033106,,00-0036963
2025_11_DET_PHI,1687,00-0033106,,00-0036963
2025_11_DET_PHI,1719,00-0033106,,00-0037240
2025_11_DET_PHI,1794,00-0036389,,00-0035676
2025_11_DET_PHI,1819,00-0036389,,00-0036876
2025_11_DET_PHI,1844,,00-0034844,
2025_11_DET_PHI,1866,00-0036389,,00-0037741
2025_11_DET_PHI,1896,,00-0036389,
2025_11_DET_PHI,1932,,00-0038555,
2025_11_DET_PHI,1954,,00-0038555,
2025_11_DET_PHI,1983,00-0036389,,00-0035676
2025_11_DET_PHI,2010,,00-0034844,
2025_11_DET_PHI,2060,,00-0036389,
2025_11_DET_PHI,2188,00-0033106,,00-0039139
2025_11_DET_PHI,2218,00-0033106,,00-0039139
2025_11_DET_PHI,2243,,00-0039139,
2025_11_DET_PHI,2270,00-0033106,,00-0036754
2025_11_DET_PHI,2295,00-0033106,,00-0036963
2025_11_DET_PHI,2318,00-0033106,,00-0037240
2025_11_DET_PHI,2346,,00-0034844,
2025_11_DET_PHI,2375,,00-0034844,
2025_11_DET_PHI,2421,00-0036389,,00-0036876
2025_11_DET_PHI,2492,,00-0035685,
2025_11_DET_PHI,2521,00-0033106,,00-0039139
2025_11_DET_PHI,2546,,00-0039139,
2025_11_DET_PHI,2568,,00-0039139,
2025_11_DET_PHI,2590,,00-0039139,
2025_11_DET_PHI,2612,00-0033106,,00-0037240
2025_11_DET_PHI,2637,,00-0039139,
2025_11_DET_PHI,2659,,00-0039139,
2025_11_DET_PHI,2681,00-0033106,,00-0036963
2025_11_DET_PHI,2704,00-0036389,,00-0035676
2025_11_DET_PHI,2734,00-0036389,,00-0037741
2025_11_DET_PHI,2773,,00-0034844,
2025_11_DET_PHI,2800,00-0036389,,
2025_11_DET_PHI,2820,00-0036389,,00-0035676
2025_11_DET_PHI,2872,00-0033106,,00-0036963
2025_11_DET_PHI,2902,00-0033106,,00-0040669
2025_11_DET_PHI,2925,00-0033106,,00-0039139
2025_11_DET_PHI,2950,,00-0035685,
2025_11_DET_PHI,2972,00-0033106,,00-0036754
2025_11_DET_PHI,2995,00-0033106,,00-0037240
2025_11_DET_PHI,3018,00-0033106,,00-0036963
2025_11_DET_PHI,3041,,00-0034844,
2025_11_DET_PHI,3063,00-0036389,,00-0034844
2025_11_DET_PHI,3119,,00-0036389,
2025_11_DET_PHI,3187,,00-0034844,
2025_11_DET_PHI,3220,,00-0038555,
2025_11_DET_PHI,3242,00-0036389,,00-0036912
2025_11_DET_PHI,3272,,00-0036389,
2025_11_DET_PHI,3294,00-0036389,,00-0034844
2025_11_DET_PHI,3317,00-0036389,,
2025_11_DET_PHI,3340,00-0036389,,00-0035676
2025_11_DET_PHI,3420,,00-0039139,
2025_11_DET_PHI,3452,00-0033106,,
2025_11_DET_PHI,3475,00-0033106,,00-0036963
2025_11_DET_PHI,3498,00-0033106,,00-0036963
2025_11_DET_PHI,3540,00-0036389,,00-0034351
2025_11_DET_PHI,3589,,00-0034844,
2025_11_DET_PHI,3611,,00-0034844,
2025_11_DET_PHI,3635,,00-0036389,
2025_11_DET_PHI,3701,00-0033106,,00-0039139
2025_11_DET_PHI,3731,00-0033106,,00-0036754
2025_11_DET_PHI,3754,00-0033106,,00-0037240
2025_11_DET_PHI,3779,00-0033106,,00-0039139
2025_11_DET_PHI,3802,00-0033106,,00-0036754
2025_11_DET_PHI,3825,00-0033106,,00-0039139
2025_11_DET_PHI,3868,,00-0034844,
2025_11_DET_PHI,3890,,00-0034844,
2025_11_DET_PHI,3912,,00-0036389,
2025_11_DET_PHI,3934,,00-0036389,
2025_11_DET_PHI,3963,00-0033106,,00-0037240
2025_11_DET_PHI,3986,00-0033106,,
2025_11_DET_PHI,4023,00-0033106,,00-0036963
2025_11_DET_PHI,4097,,00-0034844,
2025_11_DET_PHI,4119,,00-0034844,
2025_11_DET_PHI,4218,,00-0034844,
2025_11_DET_PHI,4240,,00-0034844,
2025_11_DET_PHI,4269,,00-0034844,
2025_11_GB_NYG,67,,00-0039384,
2025_11_GB_NYG,89,,00-0039384,
2025_11_GB_NYG,111,00-0031503,,00-0038117
