nhl_game_id,team,is_home,pp_xgf,pp_shots
2024020132,CHI,0,0.1451,9
2024020132,DAL,1,0.8802,9
2024020133,PIT,0,0.0878,2
2024020133,VAN,1,0.527,6
2024020134,SJS,0,0.0268,3
2024020134,VGK,1,1.1466,13
2024020135,CAR,0,0.8149,24
2024020135,SEA,1,0.5666,9
2024020136,DET,1,0.0592,1
2024020136,EDM,0,0.0313,3
2024020137,ANA,0,0.0976,8
2024020137,NJD,1,0.2612,2
2024020138,MTL,0,0.7161,6
2024020138,PHI,1,0.5367,5
2024020139,COL,1,0.2698,2
2024020140,BUF,1,0.3247,4
2024020140,FLA,0,2.2548,6
2024020141,NSH,0,0.862,12
2024020141,TBL,1,1.1074,7
2024020142,CBJ,1,0.2818,4
2024020142,EDM,0,0.5456,14
2024020143,TOR,0,0.0892,6
2024020143,WPG,1,0.9581,11
2024020144,CHI,0,0.5155,7
2024020144,COL,1,1.0784,9
2024020145,SJS,0,0.9632,14
2024020145,UTA,1,0.157,2
2024020146,CAR,0,0.6447,7
2024020146,VAN,1,0.2946,6
2024020147,CGY,0,0.0815,5
2024020147,VGK,1,0.354,5
2024020148,BOS,1,1.3518,6
2024020148,PHI,0,0.0248,3
2024020149,MTL,1,1.4692,14
2024020149,SEA,0,1.9035,8
2024020150,OTT,1,0.2139,4
2024020150,STL,0,0.7012,9
2024020151,NYR,0,0.7121,5
2024020151,WSH,1,1.9657,11
2024020152,ANA,0,1.5404,5
2024020152,NYI,1,1.0225,10
2024020153,MIN,0,0.5698,10
2024020153,PIT,1,0.0658,2
2024020154,LAK,0,0.1194,10
2024020154,SJS,1,0.2535,5
2024020155,NYI,0,0.0257,2
2024020156,DET,1,0.432,4
2024020156,WPG,0,0.4449,4
2024020157,COL,1,1.527,11
2024020157,TBL,0,0.0359,4
2024020158,CGY,0,0.0913,7
2024020158,UTA,1,2.2327,14
2024020159,NJD,0,0.8158,2
2024020159,VAN,1,0.244,5
2024020160,LAK,1,0.3822,3
2024020160,VGK,0,0.6,2
2024020161,SEA,0,0.0363,4
2024020161,TOR,1,0.6705,6
2024020162,PHI,1,0.4592,8
2024020162,STL,0,0.032,3
2024020163,ANA,0,0.0149,2
2024020163,PIT,1,0.4927,7
2024020164,MTL,0,0.4583,9
2024020164,WSH,1,2.3262,13
2024020165,BOS,0,1.3023,7
2024020165,CAR,1,0.9815,11
2024020166,EDM,0,0.0085,1
2024020166,NSH,1,0.4484,6
2024020167,CHI,0,0.0238,2
2024020167,SJS,1,0.0468,1
2024020168,DAL,1,1.4472,10
2024020168,FLA,0,0.6257,7
2024020169,BUF,1,0.8947,7
2024020169,NYI,0,0.8322,15
2024020170,NYR,1,0.6841,6
2024020170,OTT,0,0.1805,12
2024020171,CBJ,1,0.1962,3
2024020171,WPG,0,0.365,4
2024020172,MIN,1,1.3197,9
2024020172,TBL,0,1.3252,9
2024020173,CGY,1,0.6408,6
2024020173,NJD,0,0.0905,6
2024020174,DAL,0,0.5529,10
2024020174,FLA,1,0.7938,9
2024020175,BOS,0,0.1088,6
2024020175,PHI,1,0.4364,4
2024020176,LAK,1,0.5979,7
2024020177,CBJ,0,0.3133,10
2024020178,OTT,1,0.5892,10
2024020178,SEA,0,0.0678,7
2024020179,BUF,0,0.0378,4
2024020179,DET,1,0.4635,5
2024020180,MTL,0,0.0352,3
2024020180,PIT,1,0.3181,5
2024020181,STL,1,0.3675,6
2024020181,TOR,0,0.0467,6
2024020182,COL,0,2.4478,7
2024020182,NSH,1,0.5039,3
2024020183,VGK,1,0.2248,2
2024020184,SJS,1,0.0778,1
2024020184,VAN,0,0.0561,7
2024020185,NYI,0,0.0959,9
2024020185,NYR,1,0.6039,5
2024020186,TBL,0,0.6242,4
2024020186,WPG,1,0.4265,6
2024020187,BOS,1,1.5526,13
2024020187,SEA,0,0.0215,4
2024020188,CAR,1,0.4836,8
2024020188,WSH,0,0.6016,7
2024020189,MIN,1,0.4656,6
2024020189,TOR,0,0.4422,6
2024020190,CGY,1,0.16,2
2024020190,EDM,0,1.04,3
2024020191,ANA,1,1.0859,11
2024020191,CHI,0,1.0762,9
2024020192,LAK,0,0.1504,7
2024020193,EDM,1,0.4652,3
2024020193,NJD,0,0.656,1
2024020194,BUF,1,0.6703,8
2024020194,OTT,0,0.072,8
2024020195,BOS,0,0.8952,14
2024020195,TOR,1,1.0724,8
2024020196,CGY,0,0.0637,3
2024020196,MTL,1,1.2567,10
2024020197,CAR,1,0.5664,6
2024020197,PHI,0,0.8152,2
2024020198,NYI,1,0.657,9
2024020198,PIT,0,0.5128,6
2024020199,TBL,0,0.0963,8
2024020200,LAK,0,0.5401,4
2024020200,MIN,1,0.48,6
2024020201,UTA,0,0.0693,7
2024020201,WPG,1,0.2793,2
2024020202,COL,1,2.532,20
2024020202,SEA,0,0.8242,3
2024020203,ANA,1,0.9183,12
2024020203,VAN,0,0.6782,11
2024020204,CBJ,0,0.0662,8
2024020204,SJS,1,0.7364,5
2024020205,NSH,0,0.0245,2
2024020205,WSH,1,1.2019,8
2024020206,CHI,1,0.2463,4
2024020206,DET,0,0.1423,2
2024020207,VGK,0,0.4157,8
2024020208,BOS,1,0.9211,7
2024020208,CGY,0,0.5561,5
2024020209,OTT,1,0.3003,4
2024020210,PHI,0,0.0481,4
2024020210,TBL,1,0.2926,3
2024020211,FLA,1,1.28,15
2024020211,NSH,0,1.859,17
2024020212,MTL,0,0.0387,3
2024020212,NJD,1,0.6871,7
2024020213,BUF,0,0.9036,10
2024020213,NYR,1,1.4712,14
2024020214,CAR,1,0.2919,3
2024020214,PIT,0,0.3122,15
2024020215,STL,1,0.257,4
2024020215,UTA,0,0.0074,1
2024020216,CHI,0,0.7873,4
2024020216,DAL,1,0.6176,7
2024020217,WPG,1,0.7323,7
2024020218,LAK,1,1.3017,15
2024020218,VAN,0,0.3663,9
2024020219,MIN,0,0.7235,8
2024020219,SJS,1,0.8866,10
2024020220,DET,0,0.4329,6
2024020220,TOR,1,0.618,4
2024020221,PIT,0,0.0157,2
2024020221,WSH,1,1.0019,10
2024020222,ANA,1,1.894,18
2024020222,MIN,0,1.0052,7
2024020223,SEA,1,0.1538,2
2024020223,VGK,0,0.7151,7
2024020224,BUF,1,0.5617,5
2024020224,CGY,0,0.1005,5
2024020225,FLA,1,0.56,3
2024020225,PHI,0,0.6308,7
2024020226,BOS,1,0.5347,4
2024020226,OTT,0,0.625,8
2024020227,MTL,0,0.899,3
2024020227,TOR,1,1.039,9
2024020228,DET,1,0.4212,5
2024020228,NYR,0,0.7367,1
2024020229,STL,1,0.8746,10
2024020229,WSH,0,1.0236,6
2024020230,DAL,0,0.2224,14
2024020230,WPG,1,1.8202,13
2024020231,NJD,0,0.4732,6
2024020232,NSH,1,1.1716,9
2024020232,UTA,0,0.0531,3
2024020233,CAR,0,0.6978,8
2024020233,COL,1,1.27,9
2024020234,CBJ,0,0.9565,7
2024020234,LAK,1,0.3717,6
2024020235,EDM,0,1.0368,7
2024020235,VAN,1,0.1873,4
2024020236,NJD,1,0.1791,2
2024020236,SJS,0,0.0465,4
2024020237,CHI,1,0.5339,6
2024020237,MIN,0,0.1149,10
2024020238,ANA,1,0.9792,9
2024020238,CBJ,0,0.4566,4
2024020239,BUF,1,0.8415,10
2024020239,MTL,0,1.4904,13
2024020240,PHI,1,0.1451,2
2024020240,SJS,0,0.129,10
2024020241,DAL,0,1.1445,12
2024020242,CGY,1,0.741,6
2024020243,COL,1,0.7042,9
2024020243,NSH,0,0.027,3
2024020244,CAR,0,0.153,9
2024020244,VGK,1,0.3782,3
2024020245,OTT,0,0.027,4
2024020245,TOR,1,1.2589,9
2024020246,FLA,1,0.5173,4
2024020247,NYR,1,0.6805,8
2024020247,WPG,0,0.7654,2
2024020248,BOS,0,0.1239,10
2024020248,STL,1,1.126,5
2024020249,EDM,1,0.3461,5
2024020249,NYI,0,0.0054,1
2024020250,CGY,0,0.0706,4
2024020250,VAN,1,0.5008,6
2024020251,CBJ,0,0.0158,2
2024020251,SEA,1,0.2158,2
2024020252,DET,0,0.6523,4
2024020252,PIT,1,1.3211,9
2024020253,WSH,1,0.0413,1
2024020254,CAR,0,4.0726,18
2024020254,UTA,1,0.1019,1
2024020255,COL,1,0.0486,1
2024020255,LAK,0,0.0227,3
2024020256,ANA,1,0.6438,11
2024020256,VGK,0,1.0576,10
2024020257,BUF,1,0.4581,6
2024020257,STL,0,0.0423,3
2024020258,OTT,1,0.6099,7
2024020258,PHI,0,0.0348,2
2024020259,TBL,1,0.6597,6
2024020259,WPG,0,0.0376,3
2024020260,FLA,1,0.8027,3
2024020260,NJD,0,1.9166,5
2024020261,NYR,1,0.2989,3
2024020261,SJS,0,0.7873,2
2024020262,BOS,0,0.0562,5
2024020262,DAL,1,0.3219,4
2024020263,MIN,1,0.9634,8
2024020263,MTL,0,0.0592,6
2024020264,EDM,1,0.3567,4
2024020265,NYI,0,0.7149,6
2024020266,CHI,0,0.0504,1
2024020266,SEA,1,0.488,4
2024020267,CBJ,1,0.5689,9
2024020267,PIT,0,0.6554,7
2024020268,COL,1,0.2204,3
2024020268,WSH,0,0.4208,3
2024020269,CGY,1,1.0116,10
2024020269,NSH,0,0.0474,3
2024020270,UTA,1,0.3005,4
2024020270,VGK,0,1.3519,6
2024020271,ANA,1,1.9973,18
2024020271,DET,0,1.8956,6
2024020272,BOS,1,0.2156,2
2024020272,STL,0,1.1663,3
2024020273,NYI,0,0.0578,5
2024020273,SEA,1,0.5496,10
2024020274,EDM,0,0.8522,7
2024020274,TOR,1,1.014,11
2024020275,CBJ,0,0.0138,2
2024020275,MTL,1,0.2652,4
2024020276,NJD,0,0.1205,10
2024020276,TBL,1,0.8432,8
2024020277,FLA,1,0.487,5
2024020277,WPG,0,0.0268,2
2024020278,BUF,0,0.3908,1
2024020278,PHI,1,1.1403,7
2024020279,PIT,1,0.5426,4
2024020279,SJS,0,0.4015,4
2024020280,CAR,1,1.8711,14
2024020280,OTT,0,0.0555,6
2024020281,DAL,0,0.0051,1
2024020281,MIN,1,0.3087,2
2024020282,LAK,1,0.1997,4
2024020283,CHI,0,0.0204,3
2024020283,VAN,1,0.5567,6
2024020284,CAR,1,0.5445,7
2024020285,NSH,0,0.8528,4
2024020285,VAN,1,0.2027,2
2024020286,VGK,1,0.386,4
2024020286,WSH,0,0.3062,1
2024020288,BOS,1,0.7391,8
2024020288,CBJ,0,0.008,1
2024020289,COL,0,0.4433,4
2024020289,PHI,1,0.167,3
2024020290,EDM,0,0.0712,7
2024020290,MTL,1,0.1683,2
2024020291,ANA,0,0.604,2
2024020291,DAL,1,0.6826,4
2024020292,UTA,1,1.5427,18
2024020292,WSH,0,0.6662,6
2024020293,DET,0,1.135,6
2024020293,SJS,1,0.8589,9
2024020294,EDM,0,0.4553,4
2024020294,OTT,1,0.2059,2
2024020295,PIT,1,0.245,3
2024020295,TBL,0,0.1122,12
2024020296,MIN,0,0.0499,4
2024020296,STL,1,0.5675,6
2024020297,FLA,0,0.6499,8
2024020297,WPG,1,1.304,11
2024020298,ANA,0,0.0589,6
2024020299,CGY,1,0.2989,4
2024020299,NYI,0,0.0599,4
2024020300,NYR,0,0.0617,8
2024020300,VAN,1,0.5127,6
2024020301,TOR,1,0.5612,7
2024020301,VGK,0,2.5541,8
2024020302,CAR,0,0.0231,1
2024020302,PHI,1,0.7056,6
2024020303,DAL,1,1.5051,14
2024020303,SJS,0,0.0778,6
2024020304,NSH,0,0.0794,6
2024020304,SEA,1,1.2812,13
2024020305,BUF,0,0.8423,6
2024020305,LAK,1,1.084,10
2024020306,BOS,1,1.8398,21
2024020306,UTA,0,0.8166,9
2024020307,OTT,1,0.7584,9
2024020307,VGK,0,2.6484,6
2024020308,DET,1,0.4738,7
2024020308,NYI,0,0.0242,3
2024020309,CAR,0,0.4395,3
2024020309,NJD,1,1.2249,11
2024020310,COL,0,0.2851,5
2024020310,WSH,1,1.5422,10
2024020311,CBJ,1,0.2042,2
2024020311,TBL,0,1.1022,5
2024020312,SJS,0,1.1598,3
2024020312,STL,1,0.2485,2
2024020313,CHI,1,0.3124,2
2024020313,FLA,0,0.0432,4
2024020314,CGY,1,0.7192,11
2024020314,NYR,0,0.0492,3
2024020315,EDM,1,0.1714,1
2024020315,MIN,0,0.0088,1
2024020316,PIT,1,1.0721,7
2024020316,WPG,0,0.616,5
2024020317,ANA,1,0.8897,6
2024020317,BUF,0,0.4374,4
2024020318,CHI,0,0.0147,2
2024020318,PHI,1,0.3789,4
2024020319,CGY,1,0.5057,7
2024020319,MIN,0,0.3625,3
2024020320,LAK,1,0.151,3
2024020320,SEA,0,0.5658,2
2024020321,FLA,1,0.5611,5
2024020322,MTL,1,0.131,2
2024020322,VGK,0,0.0364,3
2024020323,OTT,1,1.2994,10
2024020323,VAN,0,0.7253,6
2024020324,BOS,0,0.7427,3
2024020324,DET,1,0.5612,6
2024020325,DAL,0,0.741,5
2024020325,TBL,1,0.3375,3
2024020326,PIT,1,0.9459,9
2024020326,UTA,0,1.9315,12
2024020327,NJD,0,1.7115,15
2024020327,WSH,1,0.3184,3
2024020328,CAR,0,0.6026,5
2024020328,CBJ,1,0.6684,9
2024020329,NSH,1,0.5157,6
2024020329,WPG,0,0.1125,8
2024020330,NYI,1,0.7446,7
2024020330,STL,0,0.7763,1
2024020331,BUF,0,0.0834,5
2024020331,SJS,1,1.3274,14
2024020332,EDM,1,0.2473,4
2024020332,NYR,0,0.0601,5
2024020333,TOR,1,2.553,19
2024020333,UTA,0,0.8104,3
2024020334,COL,0,0.0559,5
2024020334,TBL,1,0.2579,4
2024020335,FLA,1,0.6047,8
2024020335,WSH,0,0.4921,6
2024020336,NJD,1,1.0528,10
2024020336,NSH,0,0.2034,15
2024020337,NYR,1,0.6765,11
2024020337,STL,0,0.1341,11
2024020338,PHI,1,1.1535,8
2024020338,VGK,0,0.5745,1
2024020339,CAR,1,0.2558,3
2024020339,DAL,0,0.1067,5
2024020340,CGY,0,1.5004,5
2024020340,OTT,1,1.9533,14
2024020341,DET,0,0.0533,6
2024020341,NYI,1,0.5033,5
2024020342,MIN,1,1.7738,10
2024020342,WPG,0,0.6631,6
2024020343,ANA,1,0.1518,2
2024020343,SEA,0,0.5347,7
2024020344,LAK,0,0.0282,2
2024020344,SJS,1,0.6239,6
2024020345,BOS,1,0.7487,8
2024020345,VAN,0,0.7515,4
2024020346,MTL,1,0.5623,5
2024020346,UTA,0,0.0818,7
2024020347,BUF,1,0.4781,8
2024020348,NJD,1,1.5385,11
2024020348,STL,0,1.2452,10
2024020349,CAR,1,0.6625,6
2024020349,NYR,0,0.0506,6
2024020350,CGY,0,0.5897,11
2024020350,DET,1,0.2911,4
2024020351,TBL,1,0.5675,8
2024020351,WSH,0,1.9478,6
2024020352,FLA,1,0.9448,11
2024020352,TOR,0,0.7092,8
2024020354,PIT,1,0.9608,10
2024020354,VAN,0,0.0028,1
2024020355,CBJ,1,0.6466,6
2024020355,MTL,0,0.5277,5
2024020356,NSH,1,0.6611,5
2024020357,CHI,1,0.0986,2
2024020357,DAL,0,1.0535,7
2024020358,COL,1,0.9556,9
2024020358,VGK,0,0.0317,3
2024020359,LAK,1,0.4062,3
2024020359,WPG,0,0.6795,4
2024020360,ANA,0,0.3811,9
2024020360,SEA,1,0.7803,10
2024020361,OTT,0,0.7185,2
2024020361,SJS,1,0.6069,6
2024020362,PHI,1,0.0346,1
2024020363,CHI,0,0.5714,6
2024020363,MIN,1,0.1182,2
2024020364,BUF,1,1.4851,13
2024020364,VAN,0,0.8305,3
2024020365,DET,1,0.4444,7
2024020365,NJD,0,1.4046,5
2024020366,NYI,0,0.0521,5
2024020366,WSH,1,0.7488,8
2024020367,CAR,1,1.0198,7
2024020367,FLA,0,0.3652,7
2024020368,CBJ,1,0.5992,4
2024020368,CGY,0,0.3783,2
2024020369,NSH,1,0.1994,3
2024020369,TBL,0,0.6958,5
2024020370,ANA,1,0.8124,8
2024020370,LAK,0,0.0611,5
2024020371,SEA,0,1.3442,10
2024020371,SJS,1,0.4233,4
2024020372,BOS,1,0.2862,5
2024020372,PIT,0,0.6974,2
2024020373,COL,0,1.0336,9
2024020373,DAL,1,0.6681,7
2024020374,VGK,1,0.4218,7
2024020374,WPG,0,0.0312,3
2024020375,EDM,0,1.3773,7
2024020375,UTA,1,0.0806,2
2024020376,MTL,0,0.0585,5
2024020376,NYR,1,1.2121,14
2024020377,CAR,0,0.1515,9
2024020377,FLA,1,0.9342,5
2024020378,TBL,1,1.3553,11
2024020378,TOR,0,0.0117,1
2024020379,NJD,1,0.7451,7
2024020379,WSH,0,3.186,11
2024020380,CGY,0,2.1084,7
2024020380,PIT,1,1.2589,13
2024020381,PHI,0,0.0213,2
2024020381,STL,1,0.4866,4
2024020382,LAK,1,0.2489,4
2024020383,BUF,0,0.0033,1
2024020383,NYI,1,0.7048,5
2024020384,MIN,1,0.4792,5
2024020384,NSH,0,0.7468,5
2024020385,COL,1,0.6105,7
2024020385,EDM,0,0.1803,6
2024020386,UTA,0,0.7447,4
2024020386,VGK,1,0.8136,9
2024020387,SEA,1,0.1244,2
2024020387,SJS,0,0.0819,4
2024020388,DET,1,2.136,18
2024020388,VAN,0,1.7097,8
2024020389,BOS,1,0.6609,4
2024020389,MTL,0,0.0296,2
2024020390,CBJ,0,0.0244,3
2024020390,CHI,1,1.2662,12
2024020391,DAL,1,1.2258,9
2024020391,WPG,0,0.0209,2
2024020392,ANA,1,0.7728,7
2024020392,OTT,0,1.0566,13
2024020393,NJD,0,1.5902,8
2024020393,NYR,1,1.9467,13
2024020394,CHI,0,0.0426,4
2024020394,TOR,1,0.4719,5
2024020395,DAL,0,0.5566,1
2024020395,UTA,1,0.7435,2
2024020396,BOS,1,0.4187,3
2024020396,DET,0,0.0829,7
2024020397,BUF,1,0.0963,1
2024020397,COL,0,0.0132,1
2024020398,MTL,1,0.5974,7
2024020398,NYI,0,1.4869,13
2024020399,FLA,0,0.9748,4
2024020399,PIT,1,0.2333,2
2024020400,SJS,0,0.5436,5
2024020400,WSH,1,0.807,8
2024020401,CAR,1,0.4906,4
2024020401,SEA,0,0.1003,6
2024020402,MIN,1,0.0951,2
2024020402,VAN,0,0.3842,11
2024020403,STL,0,0.1319,6
2024020404,CBJ,0,0.0235,3
2024020404,CGY,1,0.8553,9
2024020406,NSH,0,0.0305,3
2024020406,TOR,1,0.3504,3
2024020407,BOS,0,0.1686,11
2024020407,CHI,1,0.1567,3
2024020408,ANA,1,0.0944,1
2024020408,VGK,0,0.0927,8
2024020409,DAL,0,0.9141,6
2024020409,LAK,1,0.2918,3
2024020410,BUF,1,1.1229,8
2024020410,WPG,0,0.751,13
2024020411,MTL,1,1.1362,8
2024020411,NSH,0,0.1827,15
2024020412,DET,0,1.8418,6
2024020412,OTT,1,0.3828,7
2024020413,SJS,0,0.0938,6
2024020413,TBL,1,0.3096,4
2024020414,FLA,0,2.52,10
2024020414,PHI,1,0.4041,5
2024020415,CAR,1,0.4457,7
2024020415,COL,0,0.4687,3
2024020416,NYI,1,0.3541,7
2024020416,SEA,0,1.058,5
2024020417,CGY,1,0.4814,7
2024020417,STL,0,0.5018,4
2024020418,CBJ,0,0.0479,5
2024020418,EDM,1,0.9923,8
2024020419,TOR,1,0.5005,2
2024020419,WSH,0,0.0431,5
2024020420,NJD,1,1.4467,9
2024020420,SEA,0,0.7664,4
2024020421,NYR,1,0.3389,5
2024020421,PIT,0,0.2446,12
2024020422,CBJ,0,0.5152,4
2024020422,VAN,1,0.2974,2
2024020423,DAL,0,0.0972,6
2024020423,VGK,1,0.988,11
2024020424,ANA,1,0.2109,4
2024020424,MIN,0,2.4621,7
2024020425,BOS,1,2.4108,21
2024020425,PHI,0,1.4007,3
2024020426,BUF,1,0.5086,9
2024020427,CHI,1,0.0494,1
2024020427,WPG,0,0.023,3
2024020428,CAR,0,1.3357,6
2024020428,NYI,1,0.5702,5
2024020429,FLA,1,1.6998,22
2024020429,SJS,0,0.2127,15
2024020430,MTL,1,0.1685,3
2024020430,WSH,0,0.5816,10
2024020431,NSH,0,0.01,1
2024020431,OTT,1,0.0469,1
2024020432,COL,0,0.3624,1
2024020432,DET,1,0.1965,3
2024020433,PIT,1,1.0318,12
2024020433,TOR,0,0.6123,6
2024020434,LAK,1,0.2274,3
2024020434,MIN,0,0.0296,4
2024020435,EDM,1,0.8915,3
2024020435,STL,0,0.7062,3
2024020436,NYR,1,0.4442,4
2024020436,SEA,0,1.287,3
2024020437,TBL,0,1.5011,12
2024020437,VAN,1,0.1491,3
2024020438,NYI,0,1.4003,5
2024020438,OTT,1,0.3466,5
2024020439,CBJ,0,0.8627,6
2024020439,WPG,1,0.8609,10
2024020440,COL,0,0.03,4
2024020440,NJD,1,0.9175,9
2024020441,PHI,1,0.3391,3
2024020441,UTA,0,0.8532,7
2024020442,CGY,0,0.0354,2
2024020442,DAL,1,0.6151,7
2024020443,BUF,1,0.2758,3
2024020443,DET,0,2.0722,11
2024020444,CHI,0,0.0533,5
2024020444,NYR,1,0.3223,5
2024020445,ANA,0,0.9202,8
2024020445,MTL,1,0.1927,2
2024020446,NJD,1,1.2869,11
2024020446,TOR,0,0.0475,4
2024020447,COL,0,0.0447,5
2024020447,PIT,1,0.8603,7
2024020448,CAR,1,0.5674,7
2024020448,SJS,0,0.0481,1
2024020449,CBJ,1,0.5667,6
2024020449,PHI,0,0.5042,5
2024020450,LAK,0,0.0294,2
2024020450,NYI,1,0.8617,7
2024020451,CGY,0,0.9998,7
2024020452,BOS,0,0.5678,5
2024020452,WPG,1,1.8908,15
2024020453,EDM,1,0.3275,4
2024020453,TBL,0,0.0063,1
2024020454,MIN,0,0.098,5
2024020454,UTA,1,0.6736,6
2024020455,STL,0,0.6406,6
2024020455,VAN,1,1.8082,15
2024020456,FLA,0,0.0778,7
2024020456,SEA,1,0.1745,4
2024020457,BUF,1,0.4325,4
2024020457,NYR,0,0.4698,10
2024020458,ANA,0,0.1985,13
2024020458,OTT,1,1.4907,11
2024020459,ANA,0,0.466,2
2024020459,TOR,1,0.1967,2
2024020460,MTL,1,0.2612,5
2024020460,PIT,0,1.3084,6
2024020461,LAK,0,0.207,3
2024020461,NJD,1,0.6953,3
2024020462,PHI,1,0.0702,1
2024020463,CBJ,1,1.9334,14
2024020463,WSH,0,0.0224,2
2024020464,CHI,0,0.4128,6
2024020464,NYI,1,0.3088,3
2024020465,SJS,0,3.366,6
2024020465,STL,1,0.1476,2
2024020466,DAL,1,0.308,4
2024020466,NSH,0,0.0197,1
2024020467,EDM,0,1.5754,9
2024020467,MIN,1,0.5109,7
2024020468,VGK,0,0.703,3
2024020468,WPG,1,0.1544,2
2024020469,COL,1,0.4556,7
2024020469,UTA,0,0.4974,1
2024020470,TBL,0,2.1335,6
2024020471,FLA,0,0.0242,4
2024020471,VAN,1,0.2495,1
2024020472,BOS,0,0.0673,6
2024020472,SEA,1,1.0882,6
2024020473,CAR,1,0.35,4
2024020473,OTT,0,0.0475,3
2024020474,CHI,0,0.0298,4
2024020474,NJD,1,1.0575,8
2024020475,LAK,0,0.1125,5
2024020475,NYR,1,0.9392,12
2024020476,MIN,1,0.0288,1
2024020476,PHI,0,0.0713,8
2024020477,EDM,1,0.2816,4
2024020477,VGK,0,0.0619,5
2024020478,OTT,1,0.8291,10
2024020479,DET,1,0.5923,5
2024020479,TOR,0,0.6158,2
2024020480,BUF,0,0.0082,2
2024020480,WSH,1,0.5397,5
2024020481,ANA,0,0.004,1
2024020481,CBJ,1,0.1715,3
2024020482,MTL,0,0.5957,9
2024020482,WPG,1,0.71,6
2024020483,DAL,1,1.1763,9
2024020483,STL,0,0.0411,4
2024020484,COL,1,0.2561,2
2024020484,NSH,0,0.0432,3
2024020485,CGY,1,1.0126,6
2024020485,FLA,0,0.0769,6
2024020486,BOS,0,0.758,3
2024020486,VAN,1,0.0397,1
2024020487,SJS,1,0.3598,4
2024020487,UTA,0,0.9373,10
2024020488,SEA,1,0.2911,4
2024020488,TBL,0,0.6637,6
2024020489,CHI,1,0.1674,2
2024020489,NYI,0,0.1134,10
2024020490,BUF,0,0.4802,4
2024020490,TOR,1,1.5139,13
2024020491,CAR,1,0.6223,8
2024020491,CBJ,0,0.1421,9
2024020492,STL,1,0.1604,2
2024020493,VGK,0,0.4032,1
2024020494,DAL,1,0.2928,2
2024020494,WSH,0,0.0893,4
2024020495,EDM,1,0.4098,5
2024020495,FLA,0,2.1758,7
2024020496,COL,0,0.0609,5
2024020496,VAN,1,0.6435,6
2024020497,BUF,0,0.0898,5
2024020497,MTL,1,0.6034,7
2024020498,CBJ,0,0.7535,11
2024020498,TBL,1,0.4623,3
2024020499,LAK,0,0.0919,10
2024020499,PIT,1,0.722,10
2024020500,CAR,1,0.2316,1
2024020500,NYI,0,0.0076,1
2024020501,NJD,0,1.2636,5
2024020501,STL,1,0.0444,1
2024020502,NSH,1,0.2833,4
2024020502,NYR,0,1.0692,6
2024020503,CHI,1,0.8836,6
2024020503,WSH,0,0.2325,4
2024020504,BOS,0,0.1049,3
2024020505,OTT,0,1.3136,4
2024020505,SEA,1,0.637,8
2024020506,SJS,1,1.4719,11
2024020506,WPG,0,1.1455,7
2024020507,DET,1,1.8608,9
2024020507,PHI,0,0.0106,1
2024020508,DAL,1,0.7663,9
2024020509,FLA,0,0.8841,4
2024020509,MIN,1,0.4293,3
2024020510,UTA,1,0.5463,3
2024020510,VAN,0,0.8255,9
2024020511,ANA,1,0.326,5
2024020511,WPG,0,0.8779,7
2024020512,STL,0,0.0665,5
2024020512,TBL,1,0.1407,2
2024020513,LAK,0,0.0304,3
2024020513,PHI,1,0.1167,2
2024020514,CBJ,1,0.6835,5
2024020514,NJD,0,0.042,2
2024020515,NSH,1,1.4875,13
2024020515,PIT,0,0.6272,3
2024020516,CHI,1,0.6106,4
2024020516,SEA,0,0.0367,4
2024020517,CGY,1,1.2367,7
2024020517,OTT,0,0.1024,6
2024020518,BOS,0,0.068,3
2024020518,EDM,1,0.2973,5
2024020519,VAN,0,0.0535,3
2024020519,VGK,1,0.0491,1
2024020520,COL,0,2.0093,5
2024020520,SJS,1,0.8268,13
2024020521,BUF,1,0.1359,4
2024020521,TOR,0,0.6074,5
2024020522,DET,1,0.8323,9
2024020522,MTL,0,0.5002,5
2024020523,FLA,1,0.3917,4
2024020523,STL,0,0.0719,6
2024020524,CAR,0,0.1297,11
2024020524,WSH,1,0.7535,7
2024020525,DAL,1,3.5108,31
2024020525,NYR,0,0.0794,7
2024020526,MIN,1,1.0509,14
2024020526,UTA,0,0.5046,2
2024020527,ANA,1,0.941,8
2024020527,COL,0,0.7243,8
2024020528,LAK,0,0.0126,1
2024020528,NSH,1,0.176,5
2024020529,CGY,1,0.421,6
2024020529,CHI,0,0.7753,5
2024020530,EDM,1,0.4613,5
2024020530,SJS,0,0.0066,1
2024020531,BOS,1,1.0564,7
2024020531,BUF,0,0.5168,8
2024020533,DET,0,0.0894,9
2024020533,MTL,1,0.5896,10
2024020534,NJD,1,0.4326,2
2024020534,PIT,0,0.0112,2
2024020535,CBJ,0,0.0077,2
2024020535,PHI,1,0.3399,3
2024020536,MIN,0,0.2472,12
2024020536,WPG,1,0.8014,7
2024020537,OTT,0,0.2128,10
2024020537,VAN,1,0.2745,4
2024020538,SEA,0,1.3793,5
2024020539,CAR,0,1.153,12
2024020539,NYR,1,0.1878,4
2024020540,FLA,0,0.6438,2
2024020540,TBL,1,0.1943,3
2024020541,LAK,0,0.4021,1
2024020541,WSH,1,0.1208,2
2024020542,ANA,0,0.6506,4
2024020542,UTA,1,0.7422,5
2024020543,COL,1,0.2584,7
2024020544,EDM,1,2.1005,9
2024020544,OTT,0,0.0416,3
2024020545,NJD,1,1.7452,11
2024020545,NYR,0,1.5057,7
