date,away_nick,home_nick,p_away,p_home,captured
2024-05-14,Guardians,Rangers,0.484,0.516,live
2024-05-15,Guardians,Rangers,0.521,0.479,live
2024-05-15,Nationals,White Sox,0.47200000000000003,0.528,live
2024-05-15,Cardinals,Angels,0.569,0.431,live
2024-05-15,Pirates,Brewers,0.40399999999999997,0.596,live
2024-05-15,Cubs,Braves,0.418,0.5820000000000001,live
2024-05-15,Marlins,Tigers,0.40700000000000003,0.593,live
2024-05-15,Blue Jays,Orioles,0.392,0.608,live
2024-05-15,Yankees,Twins,0.46799999999999997,0.532,live
2024-05-16,Guardians,Rangers,0.42,0.58,live
2024-05-17,Pirates,Cubs,0.506,0.494,live
2024-05-18,Pirates,Cubs,0.355,0.645,live
2024-05-18,Red Sox,Cardinals,0.5329999999999999,0.467,live
2024-05-19,Mariners,Orioles,0.405,0.595,live
2024-05-19,Pirates,Cubs,0.42100000000000004,0.579,live
2024-05-19,Rockies,Giants,0.35700000000000004,0.643,live
2024-05-19,Angels,Rangers,0.395,0.605,live
2024-05-19,Tigers,Diamondbacks,0.42700000000000005,0.573,live
2024-05-19,Rays,Blue Jays,0.531,0.469,live
2024-05-19,White Sox,Yankees,0.265,0.735,live
2024-05-19,Athletics,Royals,0.41,0.59,live
2024-05-19,Reds,Dodgers,0.38,0.62,live
2024-05-19,Nationals,Phillies,0.38,0.62,live
2024-05-19,Tigers,Diamondbacks,0.473,0.527,live
2024-05-19,Reds,Dodgers,0.33399999999999996,0.6659999999999999,live
2024-05-19,Red Sox,Cardinals,0.488,0.512,live
2024-05-19,Twins,Guardians,0.397,0.603,live
2024-05-19,Padres,Braves,0.423,0.5770000000000001,live
2024-05-19,Mets,Marlins,0.534,0.466,live
2024-05-19,Brewers,Astros,0.528,0.47200000000000003,live
2024-05-20,Twins,Nationals,0.634,0.366,live
2024-05-20,Tigers,Royals,0.536,0.46399999999999997,live
2024-05-20,Orioles,Cardinals,0.46399999999999997,0.536,live
2024-05-20,Red Sox,Rays,0.505,0.495,live
2024-05-20,White Sox,Blue Jays,0.382,0.618,live
2024-05-20,Padres,Braves,0.423,0.5770000000000001,live
2024-05-20,Padres,Braves,0.369,0.631,live
2024-05-20,Mariners,Yankees,0.41700000000000004,0.583,live
2024-05-20,Mets,Guardians,0.39799999999999996,0.602,live
2024-05-20,Brewers,Marlins,0.537,0.46299999999999997,live
2024-05-21,Angels,Astros,0.33799999999999997,0.662,live
2024-05-21,Diamondbacks,Dodgers,0.34299999999999997,0.657,live
2024-05-22,Orioles,Cardinals,0.526,0.474,live
2024-05-27,Cubs,Cardinals,0.456,0.544,live
2024-05-28,Cardinals,Reds,0.449,0.551,live
2024-05-29,Cardinals,Reds,0.469,0.531,live
2024-05-29,Phillies,Giants,0.5710000000000001,0.429,live
2024-05-30,Diamondbacks,Mets,0.522,0.478,live
2024-05-30,Nationals,Braves,0.377,0.623,live
2024-06-01,Cardinals,Phillies,0.428,0.5720000000000001,live
2024-06-01,Nationals,Guardians,0.39399999999999996,0.606,live
2024-06-02,Cardinals,Phillies,0.442,0.5579999999999999,live
2024-06-03,Mets,Nationals,0.48700000000000004,0.513,live
2024-06-03,Orioles,Blue Jays,0.546,0.45399999999999996,live
2024-06-05,Braves,Red Sox,0.49,0.51,live
2024-06-05,Cardinals,Astros,0.33299999999999996,0.667,live
2024-06-05,Mets,Nationals,0.5770000000000001,0.423,live
2024-06-06,Orioles,Blue Jays,0.474,0.526,live
2024-06-07,Braves,Nationals,0.594,0.406,live
2024-06-08,Rockies,Cardinals,0.405,0.595,live
2024-06-08,Braves,Nationals,0.573,0.42700000000000005,live
2024-06-08,Orioles,Rays,0.578,0.42200000000000004,live
2024-06-09,Braves,Nationals,0.591,0.409,live
2024-06-10,Orioles,Rays,0.5479999999999999,0.452,live
2024-06-11,Braves,Orioles,0.509,0.491,live
2024-06-11,Nationals,Tigers,0.491,0.509,live
2024-06-14,Marlins,Nationals,0.445,0.555,live
2024-06-14,Cardinals,Cubs,0.501,0.499,live
2024-06-19,Padres,Phillies,0.354,0.6459999999999999,live
2024-06-19,Cardinals,Marlins,0.536,0.46399999999999997,live
2024-06-21,White Sox,Tigers,0.355,0.645,live
2024-06-22,Rays,Pirates,0.474,0.526,live
2024-06-23,Diamondbacks,Phillies,0.389,0.611,live
2024-06-23,White Sox,Tigers,0.313,0.687,live
2024-06-23,Giants,Cardinals,0.45299999999999996,0.547,live
2024-06-23,Rays,Pirates,0.41600000000000004,0.584,live
2024-06-24,Braves,Cardinals,0.512,0.488,live
2024-06-24,Pirates,Reds,0.488,0.512,live
2024-06-25,Phillies,Tigers,0.516,0.484,live
2024-06-25,Pirates,Reds,0.423,0.5770000000000001,live
2024-06-26,Phillies,Tigers,0.5329999999999999,0.467,live
2024-06-26,Braves,Cardinals,0.5529999999999999,0.447,live
2024-06-26,Braves,Cardinals,0.5489999999999999,0.451,live
2024-06-27,Twins,Diamondbacks,0.518,0.48200000000000004,live
2024-06-27,Reds,Cardinals,0.523,0.47700000000000004,live
2024-06-28,Pirates,Braves,0.34700000000000003,0.653,live
2024-06-28,Tigers,Angels,0.588,0.41200000000000003,live
2024-06-28,Astros,Mets,0.539,0.461,live
2024-06-29,Tigers,Angels,0.535,0.465,live
2024-06-29,Astros,Mets,0.507,0.493,live
2024-06-29,Cubs,Brewers,0.405,0.595,live
2024-06-29,Yankees,Blue Jays,0.536,0.46399999999999997,live
2024-06-29,Twins,Mariners,0.46799999999999997,0.532,live
2024-06-29,Reds,Cardinals,0.36700000000000005,0.633,live
2024-06-29,Reds,Cardinals,0.44799999999999995,0.552,live
2024-06-30,Astros,Mets,0.431,0.569,live
2024-06-30,Twins,Mariners,0.515,0.485,live
2024-07-01,Mets,Nationals,0.499,0.501,live
2024-07-01,Astros,Blue Jays,0.488,0.512,live
2024-07-02,Tigers,Twins,0.474,0.526,live
2024-07-02,Cardinals,Pirates,0.506,0.494,live
2024-07-02,White Sox,Guardians,0.342,0.6579999999999999,live
2024-07-02,Brewers,Rockies,0.581,0.419,live
2024-07-02,Astros,Blue Jays,0.461,0.539,live
2024-07-03,Astros,Blue Jays,0.53,0.47,live
2024-07-03,Cardinals,Pirates,0.444,0.556,live
2024-07-04,Red Sox,Marlins,0.598,0.402,live
2024-07-04,Tigers,Twins,0.385,0.615,live
2024-07-04,Tigers,Twins,0.354,0.6459999999999999,live
2024-07-04,White Sox,Guardians,0.282,0.718,live
2024-07-04,Astros,Blue Jays,0.524,0.47600000000000003,live
2024-07-05,White Sox,Marlins,0.469,0.531,live
2024-07-05,Rays,Royals,0.493,0.507,live
2024-07-06,Astros,Twins,0.425,0.575,live
2024-07-06,Phillies,Braves,0.52,0.48,live
2024-07-06,White Sox,Marlins,0.589,0.41100000000000003,live
2024-07-06,Tigers,Reds,0.436,0.564,live
2024-07-06,Royals,Rockies,0.6559999999999999,0.344,live
2024-07-06,Astros,Twins,0.4,0.6,live
2024-07-06,Cardinals,Nationals,0.512,0.488,live
2024-07-06,Angels,Cubs,0.498,0.502,live
2024-07-06,Giants,Guardians,0.47200000000000003,0.528,live
2024-07-07,Giants,Guardians,0.465,0.535,live
2024-07-07,Orioles,Athletics,0.575,0.425,live
2024-07-07,Diamondbacks,Padres,0.363,0.637,live
2024-07-07,Rays,Rangers,0.42100000000000004,0.579,live
2024-07-07,Tigers,Reds,0.563,0.43700000000000006,live
2024-07-07,White Sox,Marlins,0.429,0.5710000000000001,live
2024-07-07,Diamondbacks,Padres,0.48,0.52,live
2024-07-07,Astros,Twins,0.40299999999999997,0.597,live
2024-07-07,Royals,Rockies,0.585,0.415,live
2024-07-08,Cardinals,Nationals,0.48,0.52,live
2024-07-08,Guardians,Tigers,0.583,0.41700000000000004,live
2024-07-09,Twins,White Sox,0.6,0.4,live
2024-07-09,Guardians,Tigers,0.575,0.425,live
2024-07-10,Mariners,Padres,0.531,0.469,live
2024-07-10,Nationals,Mets,0.354,0.6459999999999999,live
2024-07-10,Guardians,Tigers,0.531,0.469,live
2024-07-10,Mariners,Padres,0.46799999999999997,0.532,live
2024-07-10,Rockies,Reds,0.35,0.65,live
2024-07-10,Blue Jays,Giants,0.504,0.496,live
2024-07-10,Dodgers,Phillies,0.488,0.512,live
2024-07-10,Royals,Cardinals,0.39799999999999996,0.602,live
2024-07-10,Cubs,Orioles,0.376,0.624,live
2024-07-10,Twins,White Sox,0.642,0.358,live
2024-07-10,Twins,White Sox,0.596,0.40399999999999997,live
2024-07-10,Yankees,Rays,0.516,0.484,live
2024-07-10,Royals,Cardinals,0.46,0.54,live
2024-07-10,Athletics,Red Sox,0.40399999999999997,0.596,live
2024-07-11,Marlins,Astros,0.29600000000000004,0.7040000000000001,live
2024-07-11,Blue Jays,Giants,0.406,0.594,live
2024-07-11,Nationals,Mets,0.451,0.5489999999999999,live
2024-07-11,Pirates,Brewers,0.39399999999999996,0.606,live
2024-07-11,Rangers,Angels,0.5670000000000001,0.433,live
2024-07-11,Cubs,Orioles,0.44299999999999995,0.557,live
2024-07-11,Rockies,Reds,0.36700000000000005,0.633,live
2024-07-11,Blue Jays,Giants,0.41700000000000004,0.583,live
2024-07-11,Pirates,Brewers,0.513,0.48700000000000004,live
2024-07-11,Guardians,Tigers,0.449,0.551,live
2024-07-11,Braves,Diamondbacks,0.5489999999999999,0.451,live
2024-07-11,Dodgers,Phillies,0.439,0.561,live
2024-07-11,Yankees,Rays,0.519,0.48100000000000004,live
2024-07-11,Athletics,Red Sox,0.319,0.6809999999999999,live
2024-07-12,Marlins,Astros,0.39,0.61,live
2024-07-12,Braves,Diamondbacks,0.5329999999999999,0.467,live
2024-07-12,Mariners,Angels,0.588,0.41200000000000003,live
2024-07-13,Mariners,Angels,0.562,0.43799999999999994,live
2024-07-13,Cubs,Cardinals,0.326,0.674,live
2024-07-13,Cubs,Cardinals,0.45299999999999996,0.547,live
2024-07-14,Cubs,Cardinals,0.452,0.5479999999999999,live
2024-07-20,Cardinals,Braves,0.419,0.581,live
2024-07-20,Padres,Guardians,0.442,0.5579999999999999,live
2024-07-20,Cardinals,Braves,0.503,0.49700000000000005,live
2024-07-21,Orioles,Rangers,0.5,0.5,live
2024-07-21,Cardinals,Braves,0.413,0.5870000000000001,live
2024-07-23,Padres,Nationals,0.48100000000000004,0.519,live
2024-07-23,Cardinals,Pirates,0.41600000000000004,0.584,live
2024-07-23,Orioles,Marlins,0.617,0.38299999999999995,live
2024-07-24,Padres,Nationals,0.511,0.489,live
2024-07-25,Orioles,Marlins,0.636,0.364,live
2024-07-26,Padres,Orioles,0.373,0.627,live
2024-07-26,Rangers,Blue Jays,0.47,0.53,live
2024-07-27,Rangers,Blue Jays,0.511,0.489,live
2024-07-27,Yankees,Red Sox,0.498,0.502,live
2024-07-27,Dodgers,Astros,0.461,0.539,live
2024-07-27,Nationals,Cardinals,0.386,0.614,live
2024-07-28,Dodgers,Astros,0.499,0.501,live
2024-07-28,Rockies,Giants,0.39399999999999996,0.606,live
2024-07-28,Mariners,White Sox,0.51,0.49,live
2024-07-29,Guardians,Tigers,0.5579999999999999,0.442,live
2024-07-31,Rockies,Angels,0.467,0.5329999999999999,live
2024-07-31,Royals,White Sox,0.616,0.384,live
2024-07-31,Nationals,Diamondbacks,0.39299999999999996,0.607,live
2024-07-31,Braves,Brewers,0.517,0.483,live
2024-07-31,Mariners,Red Sox,0.518,0.48200000000000004,live
2024-07-31,Rangers,Cardinals,0.498,0.502,live
2024-07-31,Twins,Mets,0.475,0.525,live
2024-07-31,Cubs,Reds,0.38299999999999995,0.617,live
2024-08-01,Rockies,Angels,0.40399999999999997,0.596,live
2024-08-01,Dodgers,Padres,0.48200000000000004,0.518,live
2024-08-01,Royals,Tigers,0.557,0.44299999999999995,live
2024-08-01,Athletics,Giants,0.34700000000000003,0.653,live
2024-08-01,Pirates,Astros,0.368,0.632,live
2024-08-01,Orioles,Guardians,0.43799999999999994,0.562,live
2024-08-02,Marlins,Braves,0.318,0.682,live
2024-08-02,Cardinals,Cubs,0.52,0.48,live
2024-08-02,Rockies,Angels,0.449,0.551,live
2024-08-02,Brewers,Nationals,0.483,0.517,live
2024-08-02,Royals,Tigers,0.45899999999999996,0.541,live
2024-08-02,Diamondbacks,Pirates,0.564,0.436,live
2024-08-02,Cardinals,Cubs,0.489,0.511,live
2024-08-03,Red Sox,Rangers,0.49200000000000005,0.508,live
2024-08-03,White Sox,Twins,0.28800000000000003,0.7120000000000001,live
2024-08-03,Phillies,Mariners,0.493,0.507,live
2024-08-03,Dodgers,Athletics,0.5720000000000001,0.428,live
2024-08-03,Rockies,Padres,0.39299999999999996,0.607,live
2024-08-03,Rays,Astros,0.44,0.56,live
2024-08-03,Blue Jays,Yankees,0.40399999999999997,0.596,live
2024-08-04,Royals,Tigers,0.48700000000000004,0.513,live
2024-08-06,Rays,Cardinals,0.45899999999999996,0.541,live
2024-08-06,Red Sox,Royals,0.42100000000000004,0.579,live
2024-08-07,Rays,Cardinals,0.475,0.525,live
2024-08-08,Red Sox,Royals,0.45799999999999996,0.542,live
2024-08-10,Astros,Red Sox,0.493,0.507,live
2024-08-10,Guardians,Twins,0.512,0.488,live
2024-08-10,Cardinals,Royals,0.436,0.564,live
2024-08-10,Reds,Brewers,0.368,0.632,live
2024-08-10,Angels,Nationals,0.48700000000000004,0.513,live
2024-08-10,Guardians,Twins,0.494,0.506,live
2024-08-11,Guardians,Twins,0.561,0.439,live
2024-08-13,Cardinals,Reds,0.46,0.54,live
2024-08-13,Royals,Twins,0.514,0.486,live
2024-08-13,Braves,Giants,0.539,0.461,live
2024-08-13,Astros,Rays,0.507,0.493,live
2024-08-13,Athletics,Mets,0.36200000000000004,0.638,live
2024-08-13,Mariners,Tigers,0.45,0.55,live
2024-08-13,Dodgers,Brewers,0.486,0.514,live
2024-08-13,Marlins,Phillies,0.419,0.581,live
2024-08-13,Rangers,Red Sox,0.452,0.5479999999999999,live
2024-08-13,Nationals,Orioles,0.426,0.574,live
2024-08-13,Cubs,Guardians,0.46399999999999997,0.536,live
2024-08-14,Rockies,Diamondbacks,0.344,0.6559999999999999,live
2024-08-14,Pirates,Padres,0.46799999999999997,0.532,live
2024-08-14,Braves,Giants,0.496,0.504,live
2024-08-14,Royals,Twins,0.547,0.45299999999999996,live
2024-08-14,Cubs,Guardians,0.473,0.527,live
2024-08-14,Cardinals,Reds,0.503,0.49700000000000005,live
2024-08-14,Yankees,White Sox,0.6579999999999999,0.342,live
2024-08-14,Blue Jays,Angels,0.5489999999999999,0.451,live
2024-08-14,Pirates,Padres,0.39,0.61,live
2024-08-14,Dodgers,Brewers,0.527,0.473,live
2024-08-14,Nationals,Orioles,0.396,0.604,live
2024-08-14,Rangers,Red Sox,0.4,0.6,live
2024-08-14,Rockies,Diamondbacks,0.389,0.611,live
2024-08-14,Athletics,Mets,0.418,0.5820000000000001,live
2024-08-14,Marlins,Phillies,0.363,0.637,live
2024-08-14,Mariners,Tigers,0.5489999999999999,0.451,live
2024-08-14,Astros,Rays,0.55,0.45,live
2024-08-15,Braves,Giants,0.478,0.522,live
2024-08-15,Dodgers,Brewers,0.523,0.47700000000000004,live
2024-08-15,Yankees,White Sox,0.669,0.331,live
2024-08-15,Blue Jays,Angels,0.515,0.485,live
2024-08-16,Nationals,Phillies,0.312,0.688,live
2024-08-16,Twins,Rangers,0.528,0.47200000000000003,live
2024-08-17,Red Sox,Orioles,0.461,0.539,live
2024-08-17,Dodgers,Cardinals,0.504,0.496,live
2024-08-17,Guardians,Brewers,0.489,0.511,live
2024-08-17,Twins,Rangers,0.495,0.505,live
2024-08-17,Dodgers,Cardinals,0.536,0.46399999999999997,live
2024-08-17,Twins,Rangers,0.433,0.5670000000000001,live
2024-08-18,Padres,Rockies,0.607,0.39299999999999996,live
2024-08-18,Braves,Angels,0.614,0.386,live
2024-08-18,Nationals,Phillies,0.434,0.5660000000000001,live
2024-08-18,Twins,Rangers,0.491,0.509,live
2024-08-18,Dodgers,Cardinals,0.483,0.517,live
2024-08-19,Orioles,Mets,0.47200000000000003,0.528,live
2024-08-20,Guardians,Yankees,0.39299999999999996,0.607,live
2024-08-20,White Sox,Giants,0.34,0.66,live
2024-08-20,Twins,Padres,0.414,0.586,live
2024-08-20,Phillies,Braves,0.486,0.514,live
2024-08-20,Rockies,Nationals,0.45,0.55,live
2024-08-20,Brewers,Cardinals,0.41700000000000004,0.583,live
2024-08-21,Orioles,Mets,0.461,0.539,live
2024-08-21,Pirates,Rangers,0.436,0.564,live
2024-08-21,Twins,Padres,0.52,0.48,live
2024-08-21,Guardians,Yankees,0.418,0.5820000000000001,live
2024-08-21,Brewers,Cardinals,0.507,0.493,live
2024-08-21,Rockies,Nationals,0.425,0.575,live
2024-08-21,Twins,Padres,0.452,0.5479999999999999,live
2024-08-22,Astros,Orioles,0.368,0.632,live
2024-08-22,Phillies,Braves,0.466,0.534,live
2024-08-22,Brewers,Cardinals,0.531,0.469,live
2024-08-22,Rockies,Nationals,0.512,0.488,live
2024-08-23,Mets,Padres,0.445,0.555,live
2024-08-23,Cubs,Marlins,0.45,0.55,live
2024-08-23,Rangers,Guardians,0.429,0.5710000000000001,live
2024-08-24,Rockies,Yankees,0.29100000000000004,0.7090000000000001,live
2024-08-24,Cubs,Marlins,0.56,0.44,live
2024-08-24,Tigers,White Sox,0.536,0.46399999999999997,live
2024-08-24,Cardinals,Twins,0.478,0.522,live
2024-08-24,Phillies,Royals,0.545,0.455,live
2024-08-24,Tigers,White Sox,0.6729999999999999,0.327,live
2024-08-24,Nationals,Braves,0.405,0.595,live
2024-08-24,Rangers,Guardians,0.441,0.5589999999999999,live
2024-08-24,Phillies,Royals,0.457,0.5429999999999999,live
2024-08-24,Rays,Dodgers,0.39299999999999996,0.607,live
2024-08-24,Cardinals,Twins,0.44299999999999995,0.557,live
2024-08-25,Cardinals,Twins,0.506,0.494,live
2024-08-25,Rockies,Yankees,0.33899999999999997,0.6609999999999999,live
2024-08-25,Cubs,Marlins,0.5529999999999999,0.447,live
2024-08-25,Diamondbacks,Red Sox,0.45299999999999996,0.547,live
2024-08-25,Rangers,Guardians,0.49,0.51,live
2024-08-25,Mets,Padres,0.428,0.5720000000000001,live
2024-08-25,Rays,Dodgers,0.41200000000000003,0.588,live
2024-08-26,Royals,Guardians,0.506,0.494,live
2024-08-26,Padres,Cardinals,0.43200000000000005,0.568,live
2024-08-26,Braves,Twins,0.507,0.493,live
2024-08-26,Royals,Guardians,0.462,0.5379999999999999,live
2024-08-26,Blue Jays,Red Sox,0.485,0.515,live
2024-08-26,Astros,Phillies,0.452,0.5479999999999999,live
2024-08-27,Royals,Guardians,0.43700000000000006,0.563,live
2024-08-27,Padres,Cardinals,0.5529999999999999,0.447,live
2024-08-27,Braves,Twins,0.501,0.499,live
2024-08-27,Astros,Phillies,0.451,0.5489999999999999,live
2024-08-27,Marlins,Rockies,0.5,0.5,live
2024-08-27,Blue Jays,Red Sox,0.456,0.544,live
2024-08-27,Athletics,Reds,0.418,0.5820000000000001,live
2024-08-28,Astros,Phillies,0.499,0.501,live
2024-08-28,Blue Jays,Red Sox,0.498,0.502,live
2024-08-28,Braves,Twins,0.562,0.43799999999999994,live
2024-08-28,Giants,Brewers,0.44799999999999995,0.552,live
2024-08-28,Cubs,Pirates,0.39,0.61,live
2024-08-28,Royals,Guardians,0.41100000000000003,0.589,live
2024-08-28,Padres,Cardinals,0.46399999999999997,0.536,live
2024-08-28,Marlins,Rockies,0.43700000000000006,0.563,live
2024-08-29,Giants,Brewers,0.42700000000000005,0.573,live
2024-08-29,Mets,Diamondbacks,0.473,0.527,live
2024-08-29,Giants,Brewers,0.488,0.512,live
2024-08-29,Marlins,Rockies,0.485,0.515,live
2024-08-29,Braves,Phillies,0.447,0.5529999999999999,live
2024-08-29,Blue Jays,Red Sox,0.473,0.527,live
2024-08-29,Marlins,Rockies,0.542,0.45799999999999996,live
2024-08-30,Royals,Astros,0.47100000000000003,0.529,live
2024-08-30,Red Sox,Tigers,0.5720000000000001,0.428,live
2024-08-30,Braves,Phillies,0.442,0.5579999999999999,live
2024-08-30,Cardinals,Yankees,0.43799999999999994,0.562,live
2024-08-30,Pirates,Guardians,0.381,0.619,live
2024-08-31,Blue Jays,Twins,0.414,0.586,live
2024-08-31,Blue Jays,Twins,0.46799999999999997,0.532,live
2024-08-31,Pirates,Guardians,0.441,0.5589999999999999,live
2024-08-31,Braves,Phillies,0.43799999999999994,0.562,live
2024-08-31,Royals,Astros,0.478,0.522,live
2024-08-31,Padres,Rays,0.48,0.52,live
2024-08-31,Dodgers,Diamondbacks,0.5,0.5,live
2024-08-31,Royals,Astros,0.445,0.555,live
2024-08-31,Marlins,Giants,0.32,0.68,live
2024-08-31,Cardinals,Yankees,0.419,0.581,live
2024-08-31,Athletics,Rangers,0.40399999999999997,0.596,live
2024-09-01,Royals,Astros,0.37200000000000005,0.628,live
2024-09-01,Padres,Rays,0.535,0.465,live
2024-09-01,Orioles,Rockies,0.62,0.38,live
2024-09-01,Pirates,Guardians,0.45899999999999996,0.541,live
2024-09-01,Mets,White Sox,0.581,0.419,live
2024-09-01,Braves,Phillies,0.456,0.544,live
2024-09-01,Dodgers,Diamondbacks,0.483,0.517,live
2024-09-01,Blue Jays,Twins,0.418,0.5820000000000001,live
2024-09-01,Marlins,Giants,0.429,0.5710000000000001,live
2024-09-02,Astros,Reds,0.562,0.43799999999999994,live
2024-09-02,Cardinals,Brewers,0.419,0.581,live
2024-09-02,Guardians,Royals,0.504,0.496,live
2024-09-02,Dodgers,Diamondbacks,0.5589999999999999,0.441,live
2024-09-03,Nationals,Marlins,0.45299999999999996,0.547,live
2024-09-03,Phillies,Blue Jays,0.496,0.504,live
2024-09-04,Mariners,Athletics,0.552,0.44799999999999995,live
2024-09-04,Pirates,Cubs,0.38,0.62,live
2024-09-04,Guardians,Royals,0.46,0.54,live
2024-09-04,Rockies,Braves,0.306,0.6940000000000001,live
2024-09-04,Red Sox,Mets,0.53,0.47,live
2024-09-04,Phillies,Blue Jays,0.51,0.49,live
2024-09-04,Twins,Rays,0.5,0.5,live
2024-09-05,Phillies,Marlins,0.665,0.335,live
2024-09-05,Diamondbacks,Giants,0.529,0.47100000000000003,live
2024-09-05,Nationals,Pirates,0.496,0.504,live
2024-09-05,Astros,Reds,0.519,0.48100000000000004,live
2024-09-05,Rockies,Braves,0.324,0.6759999999999999,live
2024-09-05,Tigers,Padres,0.35600000000000004,0.644,live
2024-09-05,Mariners,Athletics,0.5489999999999999,0.451,live
2024-09-05,Dodgers,Angels,0.607,0.39299999999999996,live
2024-09-05,Diamondbacks,Giants,0.43700000000000006,0.563,live
2024-09-05,Twins,Rays,0.495,0.505,live
2024-09-06,Tigers,Padres,0.392,0.608,live
2024-09-06,Angels,Rangers,0.368,0.632,live
2024-09-07,Mariners,Cardinals,0.504,0.496,live
2024-09-08,Mariners,Cardinals,0.512,0.488,live
2024-09-11,Angels,Twins,0.368,0.632,live
2024-09-11,Orioles,Red Sox,0.495,0.505,live
2024-09-11,Reds,Cardinals,0.45399999999999996,0.546,live
2024-09-11,Royals,Yankees,0.44,0.56,live
2024-09-12,Athletics,Astros,0.371,0.629,live
2024-09-12,Padres,Mariners,0.498,0.502,live
2024-09-12,Brewers,Giants,0.42200000000000004,0.578,live
2024-09-12,Athletics,Astros,0.38,0.62,live
2024-09-12,Cubs,Dodgers,0.423,0.5770000000000001,live
2024-09-12,Reds,Cardinals,0.418,0.5820000000000001,live
2024-09-12,Red Sox,Yankees,0.401,0.599,live
2024-09-12,Rays,Guardians,0.43200000000000005,0.568,live
2024-09-12,Rockies,Tigers,0.321,0.679,live
2024-09-12,Marlins,Nationals,0.42700000000000005,0.573,live
2024-09-13,Red Sox,Yankees,0.43700000000000006,0.563,live
2024-09-13,Mets,Phillies,0.41700000000000004,0.583,live
2024-09-13,Athletics,White Sox,0.521,0.479,live
2024-09-13,Marlins,Nationals,0.461,0.539,live
2024-09-13,Orioles,Tigers,0.583,0.41700000000000004,live
2024-09-13,Brewers,Giants,0.483,0.517,live
2024-09-13,Rangers,Mariners,0.409,0.591,live
2024-09-13,Dodgers,Braves,0.486,0.514,live
2024-09-13,Rays,Guardians,0.389,0.611,live
2024-09-13,Cardinals,Blue Jays,0.47700000000000004,0.523,live
2024-09-13,Royals,Pirates,0.424,0.5760000000000001,live
2024-09-14,Padres,Giants,0.521,0.479,live
2024-09-14,Brewers,Diamondbacks,0.493,0.507,live
2024-09-14,Rangers,Mariners,0.516,0.484,live
2024-09-14,Cubs,Rockies,0.552,0.44799999999999995,live
2024-09-14,Cardinals,Blue Jays,0.47,0.53,live
2024-09-14,Reds,Twins,0.36200000000000004,0.638,live
2024-09-14,Astros,Angels,0.625,0.375,live
2024-09-17,Pirates,Cardinals,0.431,0.569,live
2024-09-19,Pirates,Cardinals,0.43200000000000005,0.568,live
2024-09-26,Cardinals,Rockies,0.555,0.445,live
2024-09-27,Royals,Braves,0.414,0.586,live
2024-09-28,Cardinals,Giants,0.48700000000000004,0.513,live
2024-09-28,Phillies,Nationals,0.62,0.38,live
2024-09-28,Pirates,Yankees,0.444,0.556,live
2024-09-29,Cardinals,Giants,0.431,0.569,live
2024-09-29,Royals,Braves,0.375,0.625,live
2024-09-29,Marlins,Blue Jays,0.447,0.5529999999999999,live
2024-09-29,Padres,Diamondbacks,0.43200000000000005,0.568,live
2024-09-29,Athletics,Mariners,0.376,0.624,live
2024-09-29,Orioles,Twins,0.469,0.531,live
2024-09-29,Dodgers,Rockies,0.5760000000000001,0.424,live
2024-09-29,Reds,Cubs,0.523,0.47700000000000004,live
2024-09-29,Pirates,Yankees,0.349,0.6509999999999999,live
2024-09-29,White Sox,Tigers,0.36200000000000004,0.638,live
2024-09-30,Mets,Braves,0.419,0.581,live
2024-09-30,Mets,Braves,0.47100000000000003,0.529,live
2024-10-01,Mets,Brewers,0.42200000000000004,0.578,live
2024-10-01,Tigers,Astros,0.46,0.54,live
2024-10-01,Royals,Orioles,0.436,0.564,live
2024-10-02,Royals,Orioles,0.465,0.535,live
2024-10-02,Braves,Padres,0.37200000000000005,0.628,live
2024-10-02,Tigers,Astros,0.41600000000000004,0.584,live
2024-10-03,Mets,Brewers,0.426,0.574,live
2024-10-03,Braves,Padres,0.47700000000000004,0.523,live
2024-10-05,Mets,Phillies,0.451,0.5489999999999999,live
2024-10-06,Padres,Dodgers,0.44,0.56,live
2024-10-06,Mets,Phillies,0.452,0.5479999999999999,live
2024-10-07,Royals,Yankees,0.42700000000000005,0.573,live
2024-10-08,Phillies,Mets,0.489,0.511,live
2024-10-09,Phillies,Mets,0.527,0.473,live
2024-10-09,Yankees,Royals,0.5,0.5,live
2024-10-09,Guardians,Tigers,0.474,0.526,live
2024-10-10,Dodgers,Padres,0.43799999999999994,0.562,live
2024-10-11,Yankees,Royals,0.535,0.465,live
2024-10-12,Tigers,Guardians,0.5329999999999999,0.467,live
2024-10-14,Mets,Dodgers,0.44,0.56,live
2024-10-14,Mets,Dodgers,0.457,0.5429999999999999,live
2024-10-14,Guardians,Yankees,0.39,0.61,live
2024-10-15,Guardians,Yankees,0.442,0.5579999999999999,live
2024-10-17,Dodgers,Mets,0.46399999999999997,0.536,live
2024-10-17,Yankees,Guardians,0.5489999999999999,0.451,live
2024-10-18,Dodgers,Mets,0.53,0.47,live
2024-10-18,Dodgers,Mets,0.529,0.47100000000000003,live
2024-10-19,Yankees,Guardians,0.513,0.48700000000000004,live
2024-10-20,Yankees,Guardians,0.473,0.527,live
2024-10-21,Mets,Dodgers,0.47200000000000003,0.528,live
2024-10-26,Yankees,Dodgers,0.449,0.551,live
2024-10-27,Yankees,Dodgers,0.445,0.555,live
2024-10-29,Dodgers,Yankees,0.431,0.569,live
