game_id,team,st_epa_for,n_for,st_epa_against,n_against,fx_epa_for,fx_n_for,fx_epa_against,fx_n_against
2014_06_GB_MIA,GB,-3.250876,10,-0.431128,9,1.054959,5,1.473375,4
2014_06_GB_MIA,MIA,-0.431128,9,-3.250876,10,1.473375,4,1.054959,5
2014_06_IND_HOU,HOU,-2.532091,11,0.022349,9,-3.448496,5,0.441144,5
2014_06_IND_HOU,IND,0.022349,9,-2.532091,11,0.441144,5,-3.448496,5
2014_06_JAX_TEN,JAX,-0.673883,11,0.004656,8,-1.499797,3,0.988756,4
2014_06_JAX_TEN,TEN,0.004656,8,-0.673883,11,0.988756,4,-1.499797,3
2014_06_NE_BUF,BUF,-1.709577,12,-1.363402,8,0.021442,2,-1.371808,8
2014_06_NE_BUF,NE,-1.363402,8,-1.709577,12,-1.371808,8,0.021442,2
2014_06_NYG_PHI,NYG,-2.558524,16,-0.176145,7,0.000000,0,1.354532,5
2014_06_NYG_PHI,PHI,-0.176145,7,-2.558524,16,1.354532,5,0.000000,0
2014_06_PIT_CLE,CLE,1.036189,9,-3.511813,13,0.745821,5,0.038519,2
2014_06_PIT_CLE,PIT,-3.511813,13,1.036189,9,0.038519,2,0.745821,5
2014_06_SD_OAK,LAC,-1.048337,8,0.184554,10,0.216240,5,-1.719268,5
2014_06_SD_OAK,LV,0.184554,10,-1.048337,8,-1.719268,5,0.216240,5
2014_06_SF_STL,LA,-2.918170,14,0.216724,9,0.534151,3,1.761848,5
2014_06_SF_STL,SF,0.216724,9,-2.918170,14,1.761848,5,0.534151,3
2014_06_WAS_ARI,ARI,-2.726196,12,-0.842512,12,2.152526,6,0.689272,4
2014_06_WAS_ARI,WAS,-0.842512,12,-2.726196,12,0.689272,4,2.152526,6
2014_07_ARI_OAK,ARI,0.215707,8,-2.117847,11,0.596885,4,2.375471,3
2014_07_ARI_OAK,LV,-2.117847,11,0.215707,8,2.375471,3,0.596885,4
2014_07_ATL_BAL,ATL,2.789148,10,1.731959,7,-2.097133,2,0.956102,5
2014_07_ATL_BAL,BAL,1.731959,7,2.789148,10,0.956102,5,-2.097133,2
2014_07_CAR_GB,CAR,0.563715,14,-1.657764,8,0.224161,3,0.359042,6
2014_07_CAR_GB,GB,-1.657764,8,0.563715,14,0.359042,6,0.224161,3
2014_07_CIN_IND,CIN,2.934186,17,-0.165927,7,0.000000,0,1.382367,5
2014_07_CIN_IND,IND,-0.165927,7,2.934186,17,1.382367,5,0.000000,0
2014_07_CLE_JAX,CLE,-1.272411,12,3.209427,11,0.652483,2,0.208907,4
2014_07_CLE_JAX,JAX,3.209427,11,-1.272411,12,0.208907,4,0.652483,2
2014_07_HOU_PIT,HOU,-2.512190,10,-0.904405,10,1.264624,5,1.774325,6
2014_07_HOU_PIT,PIT,-0.904405,10,-2.512190,10,1.774325,6,1.264624,5
2014_07_KC_SD,KC,-1.601346,9,1.212499,11,1.752181,5,1.447252,4
2014_07_KC_SD,LAC,1.212499,11,-1.601346,9,1.447252,4,1.752181,5
2014_07_MIA_CHI,CHI,1.823656,9,-0.446952,5,0.021442,2,-7.157909,7
2014_07_MIA_CHI,MIA,-0.446952,5,1.823656,9,-7.157909,7,0.021442,2
2014_07_MIN_BUF,BUF,-0.838892,10,0.993501,10,0.250309,3,2.391611,4
2014_07_MIN_BUF,MIN,0.993501,10,-0.838892,10,2.391611,4,0.250309,3
2014_07_NO_DET,DET,-2.310778,10,-0.233614,9,0.026167,4,1.606648,5
2014_07_NO_DET,NO,-0.233614,9,-2.310778,10,1.606648,5,0.026167,4
2014_07_NYG_DAL,DAL,-1.315022,8,0.400664,11,1.038121,5,0.036609,3
2014_07_NYG_DAL,NYG,0.400664,11,-1.315022,8,0.036609,3,1.038121,5
2014_07_NYJ_NE,NE,3.641770,12,1.086763,8,0.910378,5,1.221869,6
2014_07_NYJ_NE,NYJ,1.086763,8,3.641770,12,1.221869,6,0.910378,5
2014_07_SEA_STL,LA,2.612333,9,-8.029362,9,-3.330561,5,0.260621,4
2014_07_SEA_STL,SEA,-8.029362,9,2.612333,9,0.260621,4,-3.330561,5
2014_07_SF_DEN,DEN,-0.430326,8,4.037064,12,0.076070,6,-3.699490,4
2014_07_SF_DEN,SF,4.037064,12,-0.430326,8,-3.699490,4,0.076070,6
2014_07_TEN_WAS,TEN,0.007557,10,4.433368,7,0.368690,3,0.598925,5
2014_07_TEN_WAS,WAS,4.433368,7,0.007557,10,0.598925,5,0.368690,3
2014_08_BAL_CIN,BAL,-1.687268,7,1.135354,9,4.520726,4,0.544648,5
2014_08_BAL_CIN,CIN,1.135354,9,-1.687268,7,0.544648,5,4.520726,4
2014_08_BUF_NYJ,BUF,-2.429677,10,-3.144951,14,1.734752,8,1.410922,3
2014_08_BUF_NYJ,NYJ,-3.144951,14,-2.429677,10,1.410922,3,1.734752,8
2014_08_CHI_NE,CHI,-3.869088,14,2.341934,5,0.010721,1,0.834877,9
2014_08_CHI_NE,NE,2.341934,5,-3.869088,14,0.834877,9,0.010721,1
2014_08_DET_ATL,ATL,0.294717,9,0.415035,7,0.032162,3,0.975415,4
2014_08_DET_ATL,DET,0.415035,7,0.294717,9,0.975415,4,0.032162,3
2014_08_GB_NO,GB,0.000000,8,4.990641,6,1.451200,5,0.573854,8
2014_08_GB_NO,NO,4.990641,6,0.000000,8,0.573854,8,1.451200,5
2014_08_HOU_TEN,HOU,-2.515185,10,2.301366,13,1.771530,6,0.396454,2
2014_08_HOU_TEN,TEN,2.301366,13,-2.515185,10,0.396454,2,1.771530,6
2014_08_IND_PIT,IND,1.580022,11,-3.216928,10,0.268451,6,0.075046,7
2014_08_IND_PIT,PIT,-3.216928,10,1.580022,11,0.075046,7,0.268451,6
2014_08_MIA_JAX,JAX,1.896645,10,4.140747,9,-2.583577,4,0.954188,5
2014_08_MIA_JAX,MIA,4.140747,9,1.896645,10,0.954188,5,-2.583577,4
2014_08_MIN_TB,MIN,-3.388795,12,-1.193652,10,-2.122309,4,3.534392,3
2014_08_MIN_TB,TB,-1.193652,10,-3.388795,12,3.534392,3,-2.122309,4
2014_08_OAK_CLE,CLE,-1.225834,10,-1.383344,13,2.510067,5,1.374083,3
2014_08_OAK_CLE,LV,-1.383344,13,-1.225834,10,1.374083,3,2.510067,5
2014_08_PHI_ARI,ARI,-3.587075,13,0.630945,11,0.183437,4,1.794908,4
2014_08_PHI_ARI,PHI,0.630945,11,-3.587075,13,1.794908,4,0.183437,4
2014_08_SD_DEN,DEN,-0.404446,8,0.695254,10,-2.906974,6,0.032162,3
2014_08_SD_DEN,LAC,0.695254,10,-0.404446,8,0.032162,3,-2.906974,6
2014_08_SEA_CAR,CAR,2.853114,6,0.310676,7,1.541229,3,3.000268,3
2014_08_SEA_CAR,SEA,0.310676,7,2.853114,6,3.000268,3,1.541229,3
2014_08_STL_KC,KC,4.876062,6,2.576113,13,1.453849,6,-3.560102,2
2014_08_STL_KC,LA,2.576113,13,4.876062,6,-3.560102,2,1.453849,6
2014_08_WAS_DAL,DAL,0.128939,9,-1.656609,10,0.072258,3,1.426355,4
2014_08_WAS_DAL,WAS,-1.656609,10,0.128939,9,1.426355,4,0.072258,3
2014_09_ARI_DAL,ARI,-3.227601,9,-1.996418,9,0.048812,4,-1.041392,4
2014_09_ARI_DAL,DAL,-1.996418,9,-3.227601,9,-1.041392,4,0.048812,4
2014_09_BAL_PIT,BAL,8.761996,13,0.576142,11,1.158731,3,0.053604,5
2014_09_BAL_PIT,PIT,0.576142,11,8.761996,13,0.053604,5,1.158731,3
2014_09_DEN_NE,DEN,-6.019840,12,-1.784821,9,-3.538291,4,3.056163,7
2014_09_DEN_NE,NE,-1.784821,9,-6.019840,12,3.056163,7,-3.538291,4
2014_09_IND_NYG,IND,1.581288,11,-1.793107,17,3.763548,8,0.570186,4
2014_09_IND_NYG,NYG,-1.793107,17,1.581288,11,0.570186,4,3.763548,8
2014_09_JAX_CIN,CIN,2.983368,11,-0.571644,13,0.234665,5,0.091649,3
2014_09_JAX_CIN,JAX,-0.571644,13,2.983368,11,0.091649,3,0.234665,5
2014_09_NO_CAR,CAR,1.284033,11,0.228839,7,0.250319,2,0.042883,4
2014_09_NO_CAR,NO,0.228839,7,1.284033,11,0.042883,4,0.250319,2
2014_09_NYJ_KC,KC,1.557054,6,4.047604,8,0.061921,4,0.418320,2
2014_09_NYJ_KC,NYJ,4.047604,8,1.557054,6,0.418320,2,0.061921,4
2014_09_OAK_SEA,LV,-2.402561,13,-6.065800,11,-0.592235,5,-2.057841,7
2014_09_OAK_SEA,SEA,-6.065800,11,-2.402561,13,-2.057841,7,-0.592235,5
2014_09_PHI_HOU,HOU,-1.890523,11,-0.625034,7,-3.472294,4,0.647080,5
2014_09_PHI_HOU,PHI,-0.625034,7,-1.890523,11,0.647080,5,-3.472294,4
2014_09_SD_MIA,LAC,-2.782053,13,1.547505,3,0.000000,0,-1.955934,8
2014_09_SD_MIA,MIA,1.547505,3,-2.782053,13,-1.955934,8,0.000000,0
2014_09_STL_SF,LA,2.119318,9,-2.649114,11,1.002203,3,-1.288023,3
2014_09_STL_SF,SF,-2.649114,11,2.119318,9,-1.288023,3,1.002203,3
2014_09_TB_CLE,CLE,-0.675836,9,-2.463692,9,2.445379,4,-6.601732,5
2014_09_TB_CLE,TB,-2.463692,9,-0.675836,9,-6.601732,5,2.445379,4
2014_09_WAS_MIN,MIN,0.033791,12,1.994899,8,0.032162,3,0.466984,4
2014_09_WAS_MIN,WAS,1.994899,8,0.033791,12,0.466984,4,0.032162,3
2014_10_ATL_TB,ATL,-1.235888,7,-2.839202,9,2.235107,5,1.984450,3
2014_10_ATL_TB,TB,-2.839202,9,-1.235888,7,1.984450,3,2.235107,5
2014_10_CAR_PHI,CAR,-0.505977,15,-1.571540,11,0.032162,3,0.717833,7
2014_10_CAR_PHI,PHI,-1.571540,11,-0.505977,15,0.717833,7,0.032162,3
2014_10_CHI_GB,CHI,4.707183,14,-1.220417,6,0.021442,2,2.170973,9
2014_10_CHI_GB,GB,-1.220417,6,4.707183,14,2.170973,9,0.021442,2
2014_10_CLE_CIN,CIN,7.421756,13,-3.229701,9,0.939826,1,-3.415664,5
2014_10_CLE_CIN,CLE,-3.229701,9,7.421756,13,-3.415664,5,0.939826,1
2014_10_DAL_JAX,DAL,6.156170,8,0.865169,13,-0.818087,6,0.010721,1
2014_10_DAL_JAX,JAX,0.865169,13,6.156170,8,0.010721,1,-0.818087,6
2014_10_DEN_OAK,DEN,2.544171,9,-2.281847,17,0.192222,7,0.819406,3
2014_10_DEN_OAK,LV,-2.281847,17,2.544171,9,0.819406,3,0.192222,7
2014_10_KC_BUF,BUF,2.102438,10,3.612039,12,0.142737,3,0.385743,3
2014_10_KC_BUF,KC,3.612039,12,2.102438,10,0.385743,3,0.142737,3
2014_10_MIA_DET,DET,-2.134862,8,1.469560,9,-6.627443,5,1.349161,4
2014_10_MIA_DET,MIA,1.469560,9,-2.134862,8,1.349161,4,-6.627443,5
2014_10_NYG_SEA,NYG,-1.828685,12,-0.310634,4,0.520137,3,0.180238,6
2014_10_NYG_SEA,SEA,-0.310634,4,-1.828685,12,0.180238,6,0.520137,3
2014_10_PIT_NYJ,NYJ,5.179446,8,0.470908,7,-2.548965,5,-2.380638,4
2014_10_PIT_NYJ,PIT,0.470908,7,5.179446,8,-2.380638,4,-2.548965,5
2014_10_SF_NO,NO,-3.801980,12,-1.704737,12,0.774338,4,1.194445,5
2014_10_SF_NO,SF,-1.704737,12,-3.801980,12,1.194445,5,0.774338,4
2014_10_STL_ARI,ARI,2.136678,9,-1.380862,13,-2.445716,6,0.024406,2
2014_10_STL_ARI,LA,-1.380862,13,2.136678,9,0.024406,2,-2.445716,6
2014_10_TEN_BAL,BAL,1.641554,9,2.585827,12,0.066969,3,0.010721,1
2014_10_TEN_BAL,TEN,2.585827,12,1.641554,9,0.010721,1,0.066969,3
2014_11_ATL_CAR,ATL,-0.124404,11,-0.199697,12,1.927568,5,-4.132228,5
2014_11_ATL_CAR,CAR,-0.199697,12,-0.124404,11,-4.132228,5,1.927568,5
2014_11_BUF_MIA,BUF,-0.048188,7,-5.928224,8,-2.195449,4,0.781961,4
2014_11_BUF_MIA,MIA,-5.928224,8,-0.048188,7,0.781961,4,-2.195449,4
2014_11_CIN_NO,CIN,0.983371,5,-0.928995,8,0.599420,5,0.157633,2
2014_11_CIN_NO,NO,-0.928995,8,0.983371,5,0.157633,2,0.599420,5
2014_11_DEN_STL,DEN,-5.007262,12,-0.357426,8,0.003637,1,4.087893,6
2014_11_DEN_STL,LA,-0.357426,8,-5.007262,12,4.087893,6,0.003637,1
2014_11_DET_ARI,ARI,-2.291922,8,-3.098682,9,0.024406,2,1.406910,2
2014_11_DET_ARI,DET,-3.098682,9,-2.291922,8,1.406910,2,0.024406,2
2014_11_HOU_CLE,CLE,-0.687222,12,-2.962228,7,-3.656963,2,-0.519058,6
2014_11_HOU_CLE,HOU,-2.962228,7,-0.687222,12,-0.519058,6,-3.656963,2
2014_11_MIN_CHI,CHI,-1.002809,6,0.686650,8,-2.941127,4,-2.326491,4
2014_11_MIN_CHI,MIN,0.686650,8,-1.002809,6,-2.326491,4,-2.941127,4
2014_11_NE_IND,IND,3.993928,10,-1.081052,6,2.063444,4,0.073217,6
2014_11_NE_IND,NE,-1.081052,6,3.993928,10,0.073217,6,2.063444,4
2014_11_OAK_SD,LAC,0.802292,12,-0.882648,13,0.069746,4,0.748313,2
2014_11_OAK_SD,LV,-0.882648,13,0.802292,12,0.748313,2,0.069746,4
2014_11_PHI_GB,GB,-5.421036,6,-3.715222,14,-4.593641,10,0.465248,4
2014_11_PHI_GB,PHI,-3.715222,14,-5.421036,6,0.465248,4,-4.593641,10
2014_11_PIT_TEN,PIT,0.584910,7,1.692555,10,1.562275,5,0.067182,4
2014_11_PIT_TEN,TEN,1.692555,10,0.584910,7,0.067182,4,1.562275,5
2014_11_SEA_KC,KC,1.064886,6,-0.592709,7,0.087877,4,0.167290,4
2014_11_SEA_KC,SEA,-0.592709,7,1.064886,6,0.167290,4,0.087877,4
2014_11_SF_NYG,NYG,3.170902,8,-5.080550,7,1.002212,2,1.618281,4
2014_11_SF_NYG,SF,-5.080550,7,3.170902,8,1.618281,4,1.002212,2
2014_11_TB_WAS,TB,-0.349059,6,3.906032,10,0.748990,5,-6.019293,3
2014_11_TB_WAS,WAS,3.906032,10,-0.349059,6,-6.019293,3,0.748990,5
2014_12_ARI_SEA,ARI,-8.476633,13,1.311965,5,-3.755175,2,1.168540,6
2014_12_ARI_SEA,SEA,1.311965,5,-8.476633,13,1.168540,6,-3.755175,2
2014_12_BAL_NO,BAL,2.622591,8,1.394556,10,1.996115,6,0.277019,5
2014_12_BAL_NO,NO,1.394556,10,2.622591,8,0.277019,5,1.996115,6
2014_12_CIN_HOU,CIN,1.225348,9,-0.760615,10,1.224665,4,0.472757,3
2014_12_CIN_HOU,HOU,-0.760615,10,1.225348,9,0.472757,3,1.224665,4
2014_12_CLE_ATL,ATL,-1.842158,10,-1.007985,6,1.402442,4,-0.357881,7
2014_12_CLE_ATL,CLE,-1.007985,6,-1.842158,10,-0.357881,7,1.402442,4
2014_12_DAL_NYG,DAL,1.716062,9,-0.490687,10,0.506929,5,0.042883,4
2014_12_DAL_NYG,NYG,-0.490687,10,1.716062,9,0.042883,4,0.506929,5
2014_12_DET_NE,DET,1.845366,11,6.034550,9,0.314110,4,1.276926,6
2014_12_DET_NE,NE,6.034550,9,1.845366,11,1.276926,6,0.314110,4
2014_12_GB_MIN,GB,-1.274328,9,4.400772,9,1.366509,4,2.394777,3
2014_12_GB_MIN,MIN,4.400772,9,-1.274328,9,2.394777,3,1.366509,4
2014_12_JAX_IND,IND,2.664937,5,0.590347,13,1.429450,5,0.122348,1
2014_12_JAX_IND,JAX,0.590347,13,2.664937,5,0.122348,1,1.429450,5
2014_12_KC_OAK,KC,7.197248,12,-1.643370,11,0.158680,4,0.737816,4
2014_12_KC_OAK,LV,-1.643370,11,7.197248,12,0.737816,4,0.158680,4
2014_12_MIA_DEN,DEN,2.440447,7,6.825507,10,-2.602994,6,0.042883,4
2014_12_MIA_DEN,MIA,6.825507,10,2.440447,7,0.042883,4,-2.602994,6
2014_12_NYJ_BUF,BUF,-1.037750,6,-4.641945,15,1.585171,6,0.057989,1
2014_12_NYJ_BUF,NYJ,-4.641945,15,-1.037750,6,0.057989,1,1.585171,6
2014_12_STL_SD,LA,6.945234,10,-1.919179,9,-2.554890,5,0.999393,5
2014_12_STL_SD,LAC,-1.919179,9,6.945234,10,0.999393,5,-2.554890,5
2014_12_TB_CHI,CHI,0.323011,13,-1.952960,10,-2.796498,4,0.751513,3
2014_12_TB_CHI,TB,-1.952960,10,0.323011,13,0.751513,3,-2.796498,4
2014_12_TEN_PHI,PHI,9.042118,8,1.008503,16,0.484425,10,0.064567,4
2014_12_TEN_PHI,TEN,1.008503,16,9.042118,8,0.064567,4,0.484425,10
2014_12_WAS_SF,SF,2.150583,10,3.968354,11,0.520137,3,1.341245,3
2014_12_WAS_SF,WAS,3.968354,11,2.150583,10,1.341245,3,0.520137,3
2014_13_ARI_ATL,ARI,-2.413785,12,0.790261,7,0.997356,2,1.288227,7
2014_13_ARI_ATL,ATL,0.790261,7,-2.413785,12,1.288227,7,0.997356,2
2014_13_CAR_MIN,CAR,-15.878545,12,0.377417,10,0.490860,3,0.668204,5
2014_13_CAR_MIN,MIN,0.377417,10,-15.878545,12,0.668204,5,0.490860,3
2014_13_CHI_DET,CHI,0.032654,13,-0.860265,7,0.290361,3,2.031796,6
2014_13_CHI_DET,DET,-0.860265,7,0.032654,13,2.031796,6,0.290361,3
2014_13_CIN_TB,CIN,1.522190,10,2.678842,9,0.021442,2,1.125622,3
2014_13_CIN_TB,TB,2.678842,9,1.522190,10,1.125622,3,0.021442,2
2014_13_CLE_BUF,BUF,0.397602,8,-2.375249,13,1.729499,7,-3.974468,3
2014_13_CLE_BUF,CLE,-2.375249,13,0.397602,8,-3.974468,3,1.729499,7
2014_13_DEN_KC,DEN,4.895546,8,3.804523,13,0.913176,7,0.662738,2
2014_13_DEN_KC,KC,3.804523,13,4.895546,8,0.662738,2,0.913176,7
2014_13_MIA_NYJ,MIA,3.735303,8,-0.821173,8,-2.426485,5,-4.568024,5
2014_13_MIA_NYJ,NYJ,-0.821173,8,3.735303,8,-4.568024,5,-2.426485,5
2014_13_NE_GB,GB,1.412733,5,0.894693,11,-2.245411,7,-3.405894,4
2014_13_NE_GB,NE,0.894693,11,1.412733,5,-3.405894,4,-2.245411,7
2014_13_NO_PIT,NO,1.835102,12,1.273410,8,0.053604,5,1.674251,5
2014_13_NO_PIT,PIT,1.273410,8,1.835102,12,1.674251,5,0.053604,5
2014_13_NYG_JAX,JAX,0.375860,12,1.699565,11,0.823415,3,-3.775617,5
2014_13_NYG_JAX,NYG,1.699565,11,0.375860,12,-3.775617,5,0.823415,3
2014_13_OAK_STL,LA,0.154195,7,-4.679291,17,0.518997,8,0.000000,0
2014_13_OAK_STL,LV,-4.679291,17,0.154195,7,0.000000,0,0.518997,8
2014_13_PHI_DAL,DAL,-0.174405,13,-0.072100,6,0.157353,2,0.450991,7
2014_13_PHI_DAL,PHI,-0.072100,6,-0.174405,13,0.450991,7,0.157353,2
2014_13_SD_BAL,BAL,6.835999,8,0.614882,9,0.690114,7,1.330402,6
2014_13_SD_BAL,LAC,0.614882,9,6.835999,8,1.330402,6,0.690114,7
2014_13_SEA_SF,SEA,2.565082,6,-0.010911,11,1.921512,5,0.704720,1
2014_13_SEA_SF,SF,-0.010911,11,2.565082,6,0.704720,1,1.921512,5
2014_13_TEN_HOU,HOU,-1.292512,7,0.659934,13,-3.164654,8,0.036609,3
2014_13_TEN_HOU,TEN,0.659934,13,-1.292512,7,0.036609,3,-3.164654,8
2014_13_WAS_IND,IND,2.088658,9,0.589002,14,0.085420,7,0.264717,5
2014_13_WAS_IND,WAS,0.589002,14,2.088658,9,0.264717,5,0.085420,7
2014_14_ATL_GB,ATL,1.027350,11,2.906443,8,-0.113730,6,2.044882,8
2014_14_ATL_GB,GB,2.906443,8,1.027350,11,2.044882,8,-0.113730,6
2014_14_BAL_MIA,BAL,-1.100055,8,2.299622,10,0.042883,4,1.669717,3
2014_14_BAL_MIA,MIA,2.299622,10,-1.100055,8,1.669717,3,0.042883,4
2014_14_BUF_DEN,BUF,-3.210912,8,3.507003,7,0.963862,3,1.836163,4
2014_14_BUF_DEN,DEN,3.507003,7,-3.210912,8,1.836163,4,0.963862,3
2014_14_CAR_NO,CAR,-4.654018,7,0.332388,13,1.178953,7,-3.170524,3
2014_14_CAR_NO,NO,0.332388,13,-4.654018,7,-3.170524,3,1.178953,7
2014_14_DAL_CHI,CHI,-1.247190,12,0.918145,7,-0.967838,3,0.476792,7
2014_14_DAL_CHI,DAL,0.918145,7,-1.247190,12,0.476792,7,-0.967838,3
2014_14_HOU_JAX,HOU,0.876625,9,2.001077,10,1.929098,5,0.721787,3
2014_14_HOU_JAX,JAX,2.001077,10,0.876625,9,0.721787,3,1.929098,5
2014_14_IND_CLE,CLE,0.204834,15,-0.515941,12,-3.138400,5,1.832475,3
2014_14_IND_CLE,IND,-0.515941,12,0.204834,15,1.832475,3,-3.138400,5
2014_14_KC_ARI,ARI,1.370433,7,0.642192,9,-3.961465,5,0.024406,2
2014_14_KC_ARI,KC,0.642192,9,1.370433,7,0.024406,2,-3.961465,5
2014_14_NE_SD,LAC,-5.253903,14,1.594887,8,0.021442,2,0.595581,5
2014_14_NE_SD,NE,1.594887,8,-5.253903,14,0.595581,5,0.021442,2
2014_14_NYG_TEN,NYG,-0.607758,6,-0.955206,15,2.849150,8,-3.491132,2
2014_14_NYG_TEN,TEN,-0.955206,15,-0.607758,6,-3.491132,2,2.849150,8
2014_14_NYJ_MIN,MIN,-3.020715,10,3.297893,11,-4.752205,6,1.452991,6
2014_14_NYJ_MIN,NYJ,3.297893,11,-3.020715,10,1.452991,6,-4.752205,6
2014_14_PIT_CIN,CIN,0.109124,15,-2.271125,10,0.032162,3,1.028533,6
2014_14_PIT_CIN,PIT,-2.271125,10,0.109124,15,1.028533,6,0.032162,3
2014_14_SEA_PHI,PHI,3.146857,13,-4.104488,9,0.021442,2,0.697015,4
2014_14_SEA_PHI,SEA,-4.104488,9,3.146857,13,0.697015,4,0.021442,2
2014_14_SF_OAK,LV,-0.876677,9,1.675273,9,3.059180,4,-2.340444,4
2014_14_SF_OAK,SF,1.675273,9,-0.876677,9,-2.340444,4,3.059180,4
2014_14_STL_WAS,LA,-0.297328,5,-8.607446,11,-6.969217,5,0.000000,0
2014_14_STL_WAS,WAS,-8.607446,11,-0.297328,5,0.000000,0,-6.969217,5
2014_14_TB_DET,DET,-0.601832,7,-2.037683,13,1.219935,6,1.687573,3
2014_14_TB_DET,TB,-2.037683,13,-0.601832,7,1.687573,3,1.219935,6
2014_15_ARI_STL,ARI,-4.771596,11,-0.518511,13,3.513396,4,0.054506,2
2014_15_ARI_STL,LA,-0.518511,13,-4.771596,11,0.054506,2,3.513396,4
2014_15_CIN_CLE,CIN,0.018442,3,-1.571652,14,2.247272,6,0.000000,0
2014_15_CIN_CLE,CLE,-1.571652,14,0.018442,3,0.000000,0,2.247272,6
2014_15_DAL_PHI,DAL,-1.763305,11,-3.633226,10,1.538699,6,2.176205,5
2014_15_DAL_PHI,PHI,-3.633226,10,-1.763305,11,2.176205,5,1.538699,6
2014_15_DEN_SD,DEN,-4.239750,6,-0.984711,11,2.513726,6,-6.740343,4
2014_15_DEN_SD,LAC,-0.984711,11,-4.239750,6,-6.740343,4,2.513726,6
2014_15_GB_BUF,BUF,3.118856,11,-5.428038,12,3.881241,5,-1.456476,4
2014_15_GB_BUF,GB,-5.428038,12,3.118856,11,-1.456476,4,3.881241,5
2014_15_HOU_IND,HOU,-0.084202,11,2.845027,10,1.658966,2,0.179981,3
2014_15_HOU_IND,IND,2.845027,10,-0.084202,11,0.179981,3,1.658966,2
2014_15_JAX_BAL,BAL,-3.842134,9,-5.780065,11,-4.904628,6,1.556490,5
2014_15_JAX_BAL,JAX,-5.780065,11,-3.842134,9,1.556490,5,-4.904628,6
2014_15_MIA_NE,MIA,-1.211396,12,-1.728323,7,-7.173961,4,0.844394,7
2014_15_MIA_NE,NE,-1.728323,7,-1.211396,12,0.844394,7,-7.173961,4
2014_15_MIN_DET,DET,-3.095744,9,1.024088,6,0.411515,4,-9.040328,5
2014_15_MIN_DET,MIN,1.024088,6,-3.095744,9,-9.040328,5,0.411515,4
2014_15_NO_CHI,CHI,3.744981,12,-1.932351,8,0.010721,1,-3.603729,6
2014_15_NO_CHI,NO,-1.932351,8,3.744981,12,-3.603729,6,0.010721,1
2014_15_NYJ_TEN,NYJ,1.405060,11,-2.767191,11,-1.614294,3,2.922519,3
2014_15_NYJ_TEN,TEN,-2.767191,11,1.405060,11,2.922519,3,-1.614294,3
2014_15_OAK_KC,KC,-0.714825,10,-11.630034,17,-5.632756,7,1.483011,3
2014_15_OAK_KC,LV,-11.630034,17,-0.714825,10,1.483011,3,-5.632756,7
2014_15_PIT_ATL,ATL,-1.347260,9,-0.285119,8,0.115128,4,0.956684,5
2014_15_PIT_ATL,PIT,-0.285119,8,-1.347260,9,0.956684,5,0.115128,4
2014_15_SF_SEA,SEA,0.951883,6,-1.480765,9,0.509812,3,0.010721,1
2014_15_SF_SEA,SF,-1.480765,9,0.951883,6,0.010721,1,0.509812,3
2014_15_TB_CAR,CAR,-0.678285,7,-1.801164,11,0.438792,6,0.941216,3
2014_15_TB_CAR,TB,-1.801164,11,-0.678285,7,0.941216,3,0.438792,6
2014_15_WAS_NYG,NYG,2.880473,10,-1.747947,11,0.274227,4,0.787670,3
2014_15_WAS_NYG,WAS,-1.747947,11,2.880473,10,0.787670,3,0.274227,4
2014_16_ATL_NO,ATL,-1.017225,8,7.517151,10,2.438044,6,0.007274,2
2014_16_ATL_NO,NO,7.517151,10,-1.017225,8,0.007274,2,2.438044,6
2014_16_BAL_HOU,BAL,0.357302,16,-2.321103,11,0.012203,1,1.591715,7
2014_16_BAL_HOU,HOU,-2.321103,11,0.357302,16,1.591715,7,0.012203,1
2014_16_BUF_OAK,BUF,-3.182312,15,-1.407085,10,1.344904,4,0.462825,7
2014_16_BUF_OAK,LV,-1.407085,10,-3.182312,15,0.462825,7,1.344904,4
2014_16_CLE_CAR,CAR,-1.191514,8,-1.825456,10,-2.867361,4,1.042601,3
2014_16_CLE_CAR,CLE,-1.825456,10,-1.191514,8,1.042601,3,-2.867361,4
2014_16_DEN_CIN,CIN,2.503977,10,0.838321,14,2.031401,7,-1.998565,5
2014_16_DEN_CIN,DEN,0.838321,14,2.503977,10,-1.998565,5,2.031401,7
2014_16_DET_CHI,CHI,3.100952,11,1.085988,4,0.021442,2,-3.368596,5
2014_16_DET_CHI,DET,1.085988,4,3.100952,11,-3.368596,5,0.021442,2
2014_16_GB_TB,GB,-0.544190,3,1.509699,13,-2.866091,5,0.548258,1
2014_16_GB_TB,TB,1.509699,13,-0.544190,3,0.548258,1,-2.866091,5
2014_16_IND_DAL,DAL,-0.661248,4,-3.310858,12,-3.087697,7,0.012203,1
2014_16_IND_DAL,IND,-3.310858,12,-0.661248,4,0.012203,1,-3.087697,7
2014_16_KC_PIT,KC,1.440090,6,1.134596,7,1.368977,4,0.134264,4
2014_16_KC_PIT,PIT,1.134596,7,1.440090,6,0.134264,4,1.368977,4
2014_16_MIN_MIA,MIA,-6.100232,10,1.352495,10,-2.285425,6,0.310257,5
2014_16_MIN_MIA,MIN,1.352495,10,-6.100232,10,0.310257,5,-2.285425,6
2014_16_NE_NYJ,NE,-1.009081,10,-3.340234,8,0.077671,3,-2.401579,5
