date,league,category,text,gt,apt,sheet_id
2026-04-09,NHL,squares,BUFFALO -125,19:00:00,430PM,1exeUC7bbnWjL3-czLhGqZX5XbO2hMrO2qRlMI_20NVo
2026-04-09,NHL,squares,PITTSBURGH -110,22:00:00,945AM,1exeUC7bbnWjL3-czLhGqZX5XbO2hMrO2qRlMI_20NVo
2026-04-09,NHL,squares,UTAH -165,19:00:00,945AM,1exeUC7bbnWjL3-czLhGqZX5XbO2hMrO2qRlMI_20NVo
2026-04-09,MLB,whale,RAPTORS -3.5 70K,,,1exeUC7bbnWjL3-czLhGqZX5XbO2hMrO2qRlMI_20NVo
2026-04-10,MLB,book_needs,TAMPA +125,640PM,745AM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,book_needs,A'S +130,645PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,book_needs,PITTSBURGH +125,710PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,book_needs,ST LOUIS -120,710PM,745AM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,book_needs,CLEVELAND +115,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,model_best,PHILLIES UNDER 8.5,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,model_best,LA ANGELS +155,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,model_best,76ERS -15,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,model_best,ROYALS UNDER 8,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,model_best,MAGIC -14.5,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,model_best,TRAIL BLAZER -1.5,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,model_best,SUNS OVER 219.5,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,NBA,rlm,HOUSTON UNDER 223,730PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,NBA,rlm,LA LAKERS UNDER 220,22:00:00,415PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,rlm,A'S +137,640PM,745AM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,rlm,MINNESOTA +115,645PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,rlm,CUBS UNDER 7,710PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,rlm,ST LOUIS UNDER 7.5,710PM,745AM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,NBA,sharp,TORONTO +6.5,730PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,NBA,sharp,PORTLAND -2,22:00:00,415PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,NBA,sharp,DETROIT OVER 223.5,19:00:00,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,NBA,sharp,WASHINGTON UNDER 245.5,19:00:00,415PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,NBA,sharp,ORLANDO OVER 243.5,20:00:00,415PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,sharp,PHILADELPHIA UNDER 8.5,640PM,745AM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,sharp,CINCINNATI UNDER 9,645PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,sharp,NY METS UNDER 8,710PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,sharp,TAMPA BAY UNDER 8.5,710PM,745AM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,NBA,squares,NY KNICK -6.5,730PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,squares,NY YANKEES -150,640PM,745AM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,squares,NY METS -150,645PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,squares,CUBS -150,710PM,1245PM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,squares,BOSTON -140,710PM,745AM,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,squares,ATLANTA -135,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,whale,HORNETS -5.5 70K,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,whale,BRAVES -130 60K,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-10,MLB,whale,PHILLIES UNDER 8.5 65K,,,1PKRRitGy1JbB1wt2_aNSSSu8jgKPCH1R0SG_ZygJjsI
2026-04-11,NHL,book_needs,WASHINGTON +105,17:00:00,12:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,book_needs,VEGAS +115,19:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,book_needs,NASHVILLE +105,17:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,book_needs,EDMONTON -105,19:00:00,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,book_needs,NY ISLANDERS +110,22:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,book_needs,CAROLINA +110,15:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,book_needs,ATH +135,410PM,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,book_needs,MINNESOTA -100,410PM,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,book_needs,BALTIMORE -100,610PM,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,model_best,PHILLIES UNDER 8.5,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,model_best,BLUE JAYS UNDER 8,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,model_best,RAYS +162,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,model_best,ORIOLES -100,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,model_best,RANGERS +160 MLB,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,rlm,UTAH +105,17:00:00,12:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,rlm,PITTSBURGH +145,410PM,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,rlm,A'S +145,410PM,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,rlm,MINNESOTA +100,610PM,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,rlm,ST LOUIS UNDER 8,715PM,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,rlm,TAMPA UNDER 7.5,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,rlm,MILWAUKEE. UNDER 8,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,rlm,ATLANTA UNDER 8.5,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,rlm,DETROIT UNDER 7.5,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,sharp,UTAH -120,17:00:00,12:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,sharp,FLORIDA +120,19:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,sharp,CHICAGO UNDER 6,17:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,sharp,CALGARY OVER 6,19:00:00,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,sharp,SAN JOSE -200,22:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,sharp,WASHINGTON OVER 6.5,15:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,sharp,NY METS UNDER 7.5,410PM,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,sharp,WHITE SOX OVER 9,410PM,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,sharp,TAMPA UNDER 7.5.,610PM,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,sharp,BOSTON OVER 7.5,715PM,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,squares,PITTSBURGH -125,17:00:00,12:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,squares,COLORADO -135,19:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,squares,MINNESOTA -130,17:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,squares,EDMONTON -105,19:00:00,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,NHL,squares,OTTAWA -130,22:00:00,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,squares,NY METS -165,410PM,10:00:00,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,squares,TORONTO -120,410PM,245PM,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-11,MLB,whale,VEGAS +115 70K,,,1NNakVk2DYvyWTyXLYjhYjhti38iEKj3jNZWlZ_58hPI
2026-04-12,NHL,book_needs,PITTBURGH +135,17:00:00,12:00:00,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NHL,book_needs,NY ISLANDERS -110,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NHL,book_needs,BOSTON +115,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NHL,book_needs,CALGARY +135,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,MLB,book_needs,MINNESOTA -105,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,MLB,model_best,RANGERS +110 MLB,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,MLB,model_best,ROCKIES +190,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NBA,rlm,SAN ANTONTIO UNDER 233,18:00:00,645AM,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NBA,rlm,PHOENIX +7.5,18:00:00,645AM,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,MLB,rlm,PITTSBURGH +120,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,MLB,rlm,SD UNDER 8,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,MLB,rlm,MILWAUKEE UNDER 8,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,MLB,rlm,CINCINNATI UNDER 8.5,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,MLB,rlm,NY METS UNDER 8,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NBA,sharp,MIAMI -4,18:00:00,645AM,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NBA,sharp,CLEVELAND UNDER 236.5,18:00:00,645AM,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NHL,sharp,UTAH -120,17:00:00,12:00:00,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NBA,squares,BOSTON +12.5,18:00:00,645AM,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NBA,squares,OKC -5.5,18:00:00,645AM,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NHL,squares,WASHINGTON -160,17:00:00,12:00:00,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NHL,squares,MONTREAL -110,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NHL,squares,OTTA -135,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-12,NHL,squares,UTAH -160,,,1wkoJb6HxUbMdWH7zohgSXxkeM4vqW7wryzuNaONa7Pk
2026-04-13,NHL,book_needs,EDMONTON -105,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,NHL,book_needs,FLORIDA +115,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,NHL,book_needs,SAN JOSE +130,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,NHL,book_needs,MINNESOTA -110,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,book_needs,MIAMI +120,410PM,1215PM,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,book_needs,NY METS +140,640PM,17:00:00,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,mega_sharps,NY YANKEES -180,705PM,845AM,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,model_best,MARLINS +120,705PM,845AM,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,model_best,NATIONALS +185,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,model_best,MAGIC +1 4/14,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,NHL,rlm,PHILADELPHIA -110,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,NHL,rlm,MINNESOTA OVER 6,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,NHL,rlm,SAN JOSE OVER 6.5,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,rlm,LA DODGERS UNDER 9,410PM,1215PM,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,rlm,MINNESOTA UNDER 7.5,640PM,17:00:00,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,rlm,SEATTLE UNDER 7.5,705PM,845AM,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,rlm,NY METS +140,635PM,17:00:00,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,rlm,MINNESOTA +145,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,rlm,WASHINGTON +210,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,rlm,HOUSTON +140,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,sharp,SEATTLE -165,410PM,1215PM,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,sharp,PITTSBURGH -250,640PM,17:00:00,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,sharp,NY YANKEES -180,705PM,845AM,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,sharp,ARIZONA OVER 9,635PM,17:00:00,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,NHL,squares,NY RANGERS -155,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,NHL,squares,NASHVILLE -150,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,NHL,squares,CAROLINA -110,,,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,squares,ATLANTA -140,410PM,1215PM,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,squares,LA DODGERS -165,640PM,17:00:00,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-13,MLB,squares,SEATTLE -165,705PM,845AM,1UkGQJh-Sig6Gl8K17v6GDZU7-jhAIiDmsoUry3vsQdg
2026-04-14,NHL,book_needs,CAROLINA +140,19:00:00,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,book_needs,NEW JERSEY +115,19:00:00,1215PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,book_needs,LA KINGS -160,19:00:00,530PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,book_needs,CALGARY +130,20:00:00,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,book_needs,MINNESOTA +100,21:00:00,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,book_needs,WASHINGTON +125,930PM,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,book_needs,KC +105,740PM,530PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,book_needs,MIAMI +140,640PM,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,book_needs,WHITE SOX +120,640PM,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,book_needs,CINCINNATI -115,,,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,book_needs,CUBS +115,,,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,mega_sharps,ST LOUIS -125,930PM,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,model_best,MAGIC +1 4/14,930PM,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,rlm,WINNIPEG +152,19:00:00,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,rlm,PHILADELPHIA UNDER 9.5,740PM,530PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,rlm,NY YANKEES UNDER 9,640PM,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,rlm,LAA +145,640PM,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NBA,sharp,PHOENIX UNDER 217,22:00:00,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,sharp,MONTREAL -140,19:00:00,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,sharp,NY ISLANDERS -115,19:00:00,1215PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,sharp,COLUMBUS -135,19:00:00,530PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,sharp,ANAHEIM -110,20:00:00,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,sharp,CALGARY +138,21:00:00,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,sharp,ST LOUIS -125,930PM,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,sharp,TORONTO +100,740PM,530PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,sharp,SF OVER 9,640PM,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,sharp,CUBS +120,640PM,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,squares,PHILADELPHIA +135,19:00:00,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,squares,BOSTON -135,19:00:00,1215PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,NHL,squares,LA KINGS -160,19:00:00,530PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,squares,DETROIT -125,740PM,530PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,squares,ATLANTA -160,640PM,130PM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,squares,TB -120,640PM,730AM,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,squares,BALTIMORE -145,,,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-14,MLB,squares,PHILADELPHIA -140,,,1X34ShzaD1UnHV4GIolcbgep6gbqW8msXsvox15dzWGw
2026-04-15,NBA,book_needs,MINNESOTA +6.5,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,NHL,book_needs,CHICAGO +110,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,NHL,book_needs,BUFFALO +125,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,book_needs,WHITE SOX -100,715PM,17:00:00,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,book_needs,BALTIMORE -160,740PM,845AM,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,book_needs,ST LOUIS -114,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,mega_rlm,PHILADELPHIA UNDER 9,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,model_best,MAGIC +1 4/15,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,model_best,PHILLIES UNDER 8.5,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,model_best,MARLINS +140,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,model_best,SPURS -10.5 4/19,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,NBA,rlm,ATLANTA +5.5 5/18,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,NBA,rlm,LA LAKERS UNDER 208.5 5/18,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,NHL,rlm,SEATTLE OVER 6,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,rlm,ST LOUIS UNDER 8.5,715PM,17:00:00,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,rlm,LA DODGERS UNDER 8,740PM,845AM,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,rlm,CINCINNATI UNDER 9.5,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
2026-04-15,MLB,rlm,WHITE SOX UNDER 8,,,1fwTymiGM4Ot4CpI2219QOV7DYOG_26MtC0gsr20mTiU
